Created as New Dataset,
cm-1,A
4000.00,0.3899
3999.00,0.3896
3998.00,0.3892
3997.00,0.3889
3996.00,0.3885
3995.00,0.3881
3994.00,0.3878
3993.00,0.3876
3992.00,0.3873
3991.00,0.3870
3990.00,0.3867
3989.00,0.3863
3988.00,0.3860
3987.00,0.3857
3986.00,0.3855
3985.00,0.3853
3984.00,0.3850
3983.00,0.3847
3982.00,0.3844
3981.00,0.3841
3980.00,0.3839
3979.00,0.3836
3978.00,0.3834
3977.00,0.3831
3976.00,0.3828
3975.00,0.3825
3974.00,0.3822
3973.00,0.3819
3972.00,0.3816
3971.00,0.3813
3970.00,0.3811
3969.00,0.3808
3968.00,0.3806
3967.00,0.3803
3966.00,0.3800
3965.00,0.3797
3964.00,0.3794
3963.00,0.3792
3962.00,0.3791
3961.00,0.3789
3960.00,0.3787
3959.00,0.3785
3958.00,0.3783
3957.00,0.3782
3956.00,0.3780
3955.00,0.3779
3954.00,0.3778
3953.00,0.3776
3952.00,0.3775
3951.00,0.3775
3950.00,0.3774
3949.00,0.3772
3948.00,0.3771
3947.00,0.3770
3946.00,0.3769
3945.00,0.3768
3944.00,0.3766
3943.00,0.3766
3942.00,0.3766
3941.00,0.3765
3940.00,0.3764
3939.00,0.3763
3938.00,0.3762
3937.00,0.3760
3936.00,0.3760
3935.00,0.3759
3934.00,0.3759
3933.00,0.3759
3932.00,0.3758
3931.00,0.3757
3930.00,0.3756
3929.00,0.3755
3928.00,0.3754
3927.00,0.3754
3926.00,0.3753
3925.00,0.3753
3924.00,0.3753
3923.00,0.3752
3922.00,0.3751
3921.00,0.3750
3920.00,0.3749
3919.00,0.3748
3918.00,0.3748
3917.00,0.3749
3916.00,0.3749
3915.00,0.3749
3914.00,0.3748
3913.00,0.3747
3912.00,0.3747
3911.00,0.3748
3910.00,0.3748
3909.00,0.3748
3908.00,0.3748
3907.00,0.3748
3906.00,0.3748
3905.00,0.3748
3904.00,0.3747
3903.00,0.3747
3902.00,0.3746
3901.00,0.3745
3900.00,0.3745
3899.00,0.3744
3898.00,0.3743
3897.00,0.3743
3896.00,0.3742
3895.00,0.3741
3894.00,0.3740
3893.00,0.3739
3892.00,0.3738
