Created as New Dataset,
cm-1,A
4000.00,0.3392
3999.00,0.3389
3998.00,0.3386
3997.00,0.3383
3996.00,0.3381
3995.00,0.3378
3994.00,0.3375
3993.00,0.3372
3992.00,0.3369
3991.00,0.3366
3990.00,0.3363
3989.00,0.3359
3988.00,0.3354
3987.00,0.3350
3986.00,0.3345
3985.00,0.3341
3984.00,0.3338
3983.00,0.3334
3982.00,0.3330
3981.00,0.3325
3980.00,0.3321
3979.00,0.3317
3978.00,0.3313
3977.00,0.3309
3976.00,0.3306
3975.00,0.3304
3974.00,0.3301
3973.00,0.3298
3972.00,0.3295
3971.00,0.3293
3970.00,0.3290
3969.00,0.3288
3968.00,0.3286
3967.00,0.3283
3966.00,0.3281
3965.00,0.3278
3964.00,0.3275
3963.00,0.3273
3962.00,0.3271
3961.00,0.3269
3960.00,0.3267
3959.00,0.3265
3958.00,0.3263
3957.00,0.3261
3956.00,0.3259
3955.00,0.3258
3954.00,0.3255
3953.00,0.3253
3952.00,0.3250
3951.00,0.3247
3950.00,0.3245
3949.00,0.3243
3948.00,0.3241
3947.00,0.3238
3946.00,0.3236
3945.00,0.3233
3944.00,0.3232
3943.00,0.3230
3942.00,0.3229
3941.00,0.3228
3940.00,0.3228
3939.00,0.3228
3938.00,0.3227
3937.00,0.3227
3936.00,0.3225
3935.00,0.3224
3934.00,0.3223
3933.00,0.3222
3932.00,0.3222
3931.00,0.3223
3930.00,0.3223
3929.00,0.3223
3928.00,0.3223
3927.00,0.3224
3926.00,0.3224
3925.00,0.3224
3924.00,0.3223
3923.00,0.3222
3922.00,0.3220
3921.00,0.3220
3920.00,0.3219
3919.00,0.3219
3918.00,0.3218
3917.00,0.3218
3916.00,0.3217
3915.00,0.3216
3914.00,0.3216
3913.00,0.3216
3912.00,0.3216
3911.00,0.3215
3910.00,0.3214
3909.00,0.3211
3908.00,0.3208
3907.00,0.3206
3906.00,0.3203
3905.00,0.3202
3904.00,0.3200
3903.00,0.3199
3902.00,0.3198
3901.00,0.3199
3900.00,0.3201
3899.00,0.3203
3898.00,0.3205
3897.00,0.3205
3896.00,0.3204
3895.00,0.3203
3894.00,0.3202
3893.00,0.3201
3892.00,0.3201
3891.00,0.3201
3890.00,0.3199
3889.00,0.3196
3888.00,0.3193
3887.00,0.3192
3886.00,0.3193
3885.00,0.3192
3884.00,0.3189
3883.00,0.3186
3882.00,0.3185
3881.00,0.3186
