Created as New Dataset,
cm-1,A
4000.00,0.3896
3999.00,0.3893
3998.00,0.3890
3997.00,0.3886
3996.00,0.3883
3995.00,0.3879
3994.00,0.3875
3993.00,0.3872
3992.00,0.3869
3991.00,0.3865
3990.00,0.3861
3989.00,0.3856
3988.00,0.3852
3987.00,0.3849
3986.00,0.3846
3985.00,0.3843
3984.00,0.3839
3983.00,0.3835
3982.00,0.3831
3981.00,0.3827
3980.00,0.3824
3979.00,0.3821
3978.00,0.3819
3977.00,0.3816
3976.00,0.3813
3975.00,0.3810
3974.00,0.3807
3973.00,0.3805
3972.00,0.3803
3971.00,0.3801
3970.00,0.3799
3969.00,0.3797
3968.00,0.3796
3967.00,0.3795
3966.00,0.3793
3965.00,0.3792
3964.00,0.3790
3963.00,0.3788
3962.00,0.3786
3961.00,0.3785
3960.00,0.3783
3959.00,0.3782
3958.00,0.3781
3957.00,0.3780
3956.00,0.3778
3955.00,0.3776
3954.00,0.3774
3953.00,0.3772
3952.00,0.3770
3951.00,0.3768
3950.00,0.3767
3949.00,0.3765
3948.00,0.3763
3947.00,0.3761
3946.00,0.3759
3945.00,0.3756
3944.00,0.3754
3943.00,0.3753
3942.00,0.3752
3941.00,0.3751
3940.00,0.3750
3939.00,0.3749
3938.00,0.3748
3937.00,0.3748
3936.00,0.3748
3935.00,0.3747
3934.00,0.3746
3933.00,0.3745
3932.00,0.3745
3931.00,0.3746
3930.00,0.3747
3929.00,0.3747
3928.00,0.3748
3927.00,0.3748
3926.00,0.3748
3925.00,0.3749
3924.00,0.3749
3923.00,0.3749
3922.00,0.3748
3921.00,0.3748
3920.00,0.3747
3919.00,0.3747
3918.00,0.3747
3917.00,0.3747
3916.00,0.3746
3915.00,0.3745
3914.00,0.3743
3913.00,0.3741
3912.00,0.3740
3911.00,0.3739
3910.00,0.3739
3909.00,0.3737
3908.00,0.3736
3907.00,0.3735
3906.00,0.3734
3905.00,0.3734
3904.00,0.3735
3903.00,0.3736
3902.00,0.3737
3901.00,0.3736
3900.00,0.3734
3899.00,0.3734
3898.00,0.3734
3897.00,0.3733
3896.00,0.3733
3895.00,0.3732
3894.00,0.3730
3893.00,0.3729
3892.00,0.3728
3891.00,0.3727
3890.00,0.3728
3889.00,0.3728
3888.00,0.3727
3887.00,0.3726
3886.00,0.3727
3885.00,0.3728
3884.00,0.3729
3883.00,0.3728
3882.00,0.3726
3881.00,0.3724
3880.00,0.3725
3879.00,0.3725
3878.00,0.3724
3877.00,0.3722
3876.00,0.3720
3875.00,0.3718
3874.00,0.3718
3873.00,0.3718
3872.00,0.3716
3871.00,0.3712
3870.00,0.3709
3869.00,0.3709
3868.00,0.3709
3867.00,0.3706
3866.00,0.3703
3865.00,0.3701
3864.00,0.3700
3863.00,0.3699
3862.00,0.3698
3861.00,0.3697
3860.00,0.3697
3859.00,0.3697
3858.00,0.3698
3857.00,0.3698
3856.00,0.3697
3855.00,0.3695
3854.00,0.3695
3853.00,0.3696
3852.00,0.3698
3851.00,0.3698
3850.00,0.3697
3849.00,0.3695
3848.00,0.3695
3847.00,0.3695
3846.00,0.3695
3845.00,0.3694
3844.00,0.3694
3843.00,0.3693
3842.00,0.3693
3841.00,0.3692
3840.00,0.3692
3839.00,0.3691
3838.00,0.3691
3837.00,0.3690
3836.00,0.3688
3835.00,0.3686
3834.00,0.3684
3833.00,0.3683
3832.00,0.3681
3831.00,0.3680
3830.00,0.3678
3829.00,0.3676
3828.00,0.3673
3827.00,0.3672
3826.00,0.3672
3825.00,0.3672
3824.00,0.3672
3823.00,0.3670
3822.00,0.3669
3821.00,0.3670
3820.00,0.3671
3819.00,0.3671
3818.00,0.3668
3817.00,0.3666
3816.00,0.3666
3815.00,0.3666
3814.00,0.3664
3813.00,0.3661
3812.00,0.3658
3811.00,0.3656
3810.00,0.3655
3809.00,0.3654
3808.00,0.3651
3807.00,0.3650
3806.00,0.3650
3805.00,0.3649
3804.00,0.3648
3803.00,0.3645
3802.00,0.3643
3801.00,0.3642
3800.00,0.3641
3799.00,0.3638
3798.00,0.3633
3797.00,0.3630
3796.00,0.3628
3795.00,0.3626
3794.00,0.3622
3793.00,0.3618
3792.00,0.3615
