Created as New Dataset,
cm-1,A
4000.00,0.4700
3999.00,0.4697
3998.00,0.4694
3997.00,0.4690
3996.00,0.4686
3995.00,0.4682
3994.00,0.4678
3993.00,0.4674
3992.00,0.4670
3991.00,0.4666
3990.00,0.4662
3989.00,0.4658
3988.00,0.4653
3987.00,0.4649
3986.00,0.4645
3985.00,0.4641
3984.00,0.4637
3983.00,0.4634
3982.00,0.4630
3981.00,0.4627
3980.00,0.4623
3979.00,0.4620
3978.00,0.4617
3977.00,0.4614
3976.00,0.4611
3975.00,0.4608
3974.00,0.4605
3973.00,0.4604
3972.00,0.4602
3971.00,0.4600
3970.00,0.4597
3969.00,0.4595
3968.00,0.4592
3967.00,0.4589
3966.00,0.4586
3965.00,0.4583
3964.00,0.4579
3963.00,0.4576
3962.00,0.4573
3961.00,0.4570
3960.00,0.4568
3959.00,0.4566
3958.00,0.4564
3957.00,0.4561
3956.00,0.4558
3955.00,0.4556
3954.00,0.4554
3953.00,0.4552
3952.00,0.4551
3951.00,0.4550
3950.00,0.4548
3949.00,0.4546
3948.00,0.4544
3947.00,0.4543
3946.00,0.4541
3945.00,0.4539
3944.00,0.4537
3943.00,0.4536
3942.00,0.4535
3941.00,0.4534
3940.00,0.4532
3939.00,0.4531
3938.00,0.4530
3937.00,0.4529
3936.00,0.4528
3935.00,0.4527
3934.00,0.4527
3933.00,0.4527
3932.00,0.4527
3931.00,0.4527
3930.00,0.4526
3929.00,0.4526
3928.00,0.4525
3927.00,0.4524
3926.00,0.4524
3925.00,0.4524
3924.00,0.4524
3923.00,0.4523
3922.00,0.4523
3921.00,0.4523
3920.00,0.4522
3919.00,0.4522
3918.00,0.4521
3917.00,0.4520
3916.00,0.4519
3915.00,0.4518
3914.00,0.4517
3913.00,0.4516
3912.00,0.4515
3911.00,0.4514
3910.00,0.4513
3909.00,0.4512
3908.00,0.4511
3907.00,0.4512
3906.00,0.4513
3905.00,0.4514
3904.00,0.4517
3903.00,0.4520
3902.00,0.4523
3901.00,0.4524
3900.00,0.4525
3899.00,0.4524
3898.00,0.4522
3897.00,0.4519
3896.00,0.4515
3895.00,0.4513
3894.00,0.4510
3893.00,0.4508
3892.00,0.4506
3891.00,0.4505
3890.00,0.4504
3889.00,0.4503
3888.00,0.4502
3887.00,0.4501
3886.00,0.4500
3885.00,0.4501
3884.00,0.4501
3883.00,0.4502
3882.00,0.4502
3881.00,0.4500
3880.00,0.4499
3879.00,0.4497
3878.00,0.4495
3877.00,0.4494
3876.00,0.4493
3875.00,0.4493
3874.00,0.4492
3873.00,0.4491
3872.00,0.4490
3871.00,0.4490
3870.00,0.4490
3869.00,0.4491
3868.00,0.4492
3867.00,0.4491
3866.00,0.4489
3865.00,0.4486
3864.00,0.4483
3863.00,0.4481
3862.00,0.4478
3861.00,0.4476
3860.00,0.4473
3859.00,0.4472
3858.00,0.4472
3857.00,0.4474
3856.00,0.4476
3855.00,0.4479
3854.00,0.4480
3853.00,0.4481
3852.00,0.4482
3851.00,0.4481
3850.00,0.4477
3849.00,0.4473
3848.00,0.4469
3847.00,0.4464
3846.00,0.4460
3845.00,0.4457
3844.00,0.4455
3843.00,0.4454
3842.00,0.4454
3841.00,0.4455
3840.00,0.4456
3839.00,0.4458
3838.00,0.4459
3837.00,0.4461
3836.00,0.4462
