Created as New Dataset,
cm-1,A
4000.00,0.3839
3999.00,0.3836
3998.00,0.3832
3997.00,0.3829
3996.00,0.3826
3995.00,0.3823
3994.00,0.3820
3993.00,0.3816
3992.00,0.3813
3991.00,0.3810
3990.00,0.3806
3989.00,0.3802
3988.00,0.3799
3987.00,0.3796
3986.00,0.3792
3985.00,0.3789
3984.00,0.3784
3983.00,0.3780
3982.00,0.3776
3981.00,0.3773
3980.00,0.3770
3979.00,0.3767
3978.00,0.3764
3977.00,0.3761
3976.00,0.3758
3975.00,0.3755
3974.00,0.3753
3973.00,0.3750
3972.00,0.3747
3971.00,0.3744
3970.00,0.3741
3969.00,0.3738
3968.00,0.3735
3967.00,0.3732
3966.00,0.3729
3965.00,0.3726
3964.00,0.3723
3963.00,0.3720
3962.00,0.3717
3961.00,0.3714
3960.00,0.3712
3959.00,0.3710
3958.00,0.3708
3957.00,0.3706
3956.00,0.3705
3955.00,0.3703
3954.00,0.3701
3953.00,0.3699
3952.00,0.3697
3951.00,0.3696
3950.00,0.3695
3949.00,0.3694
3948.00,0.3693
3947.00,0.3691
3946.00,0.3688
3945.00,0.3686
3944.00,0.3685
3943.00,0.3684
3942.00,0.3683
3941.00,0.3682
3940.00,0.3680
3939.00,0.3678
3938.00,0.3677
3937.00,0.3676
3936.00,0.3675
3935.00,0.3674
3934.00,0.3673
3933.00,0.3673
3932.00,0.3673
3931.00,0.3673
3930.00,0.3673
3929.00,0.3671
3928.00,0.3670
3927.00,0.3669
3926.00,0.3669
3925.00,0.3668
3924.00,0.3668
3923.00,0.3667
3922.00,0.3667
3921.00,0.3667
3920.00,0.3668
3919.00,0.3668
3918.00,0.3669
3917.00,0.3668
3916.00,0.3668
3915.00,0.3667
3914.00,0.3666
3913.00,0.3665
3912.00,0.3665
3911.00,0.3664
3910.00,0.3663
3909.00,0.3661
3908.00,0.3659
3907.00,0.3657
3906.00,0.3656
3905.00,0.3656
3904.00,0.3656
3903.00,0.3656
3902.00,0.3656
3901.00,0.3656
3900.00,0.3657
3899.00,0.3656
3898.00,0.3655
3897.00,0.3653
3896.00,0.3651
3895.00,0.3650
3894.00,0.3649
3893.00,0.3647
3892.00,0.3646
3891.00,0.3645
3890.00,0.3642
3889.00,0.3640
3888.00,0.3639
3887.00,0.3640
3886.00,0.3640
3885.00,0.3639
3884.00,0.3638
3883.00,0.3637
3882.00,0.3638
3881.00,0.3639
3880.00,0.3638
3879.00,0.3637
3878.00,0.3636
3877.00,0.3636
3876.00,0.3636
3875.00,0.3635
