Created as New Dataset,
cm-1,A
4000.00,0.3449
3999.00,0.3446
3998.00,0.3443
3997.00,0.3441
3996.00,0.3438
3995.00,0.3436
3994.00,0.3434
3993.00,0.3431
3992.00,0.3428
3991.00,0.3424
3990.00,0.3420
3989.00,0.3416
3988.00,0.3412
3987.00,0.3407
3986.00,0.3403
3985.00,0.3399
3984.00,0.3395
3983.00,0.3391
3982.00,0.3386
3981.00,0.3382
3980.00,0.3377
3979.00,0.3373
3978.00,0.3369
3977.00,0.3365
3976.00,0.3361
3975.00,0.3358
3974.00,0.3355
3973.00,0.3352
3972.00,0.3349
3971.00,0.3347
3970.00,0.3345
3969.00,0.3342
3968.00,0.3340
3967.00,0.3338
3966.00,0.3336
3965.00,0.3335
3964.00,0.3333
3963.00,0.3331
3962.00,0.3329
3961.00,0.3327
3960.00,0.3325
3959.00,0.3322
3958.00,0.3320
3957.00,0.3317
3956.00,0.3315
3955.00,0.3314
3954.00,0.3313
3953.00,0.3311
3952.00,0.3309
3951.00,0.3306
3950.00,0.3303
3949.00,0.3301
3948.00,0.3298
3947.00,0.3295
3946.00,0.3292
3945.00,0.3290
3944.00,0.3288
3943.00,0.3286
3942.00,0.3285
3941.00,0.3283
3940.00,0.3282
3939.00,0.3280
3938.00,0.3280
3937.00,0.3280
3936.00,0.3280
3935.00,0.3280
3934.00,0.3279
3933.00,0.3278
3932.00,0.3278
3931.00,0.3277
3930.00,0.3277
3929.00,0.3277
3928.00,0.3277
3927.00,0.3278
3926.00,0.3279
3925.00,0.3279
3924.00,0.3279
3923.00,0.3279
3922.00,0.3279
3921.00,0.3278
3920.00,0.3277
3919.00,0.3276
3918.00,0.3276
3917.00,0.3275
3916.00,0.3275
3915.00,0.3275
3914.00,0.3274
3913.00,0.3273
3912.00,0.3271
3911.00,0.3270
3910.00,0.3269
3909.00,0.3267
3908.00,0.3265
3907.00,0.3262
3906.00,0.3259
3905.00,0.3257
3904.00,0.3256
3903.00,0.3254
