Created as New Dataset,
cm-1,A
4000.00,0.1696
3999.00,0.1693
3998.00,0.1690
3997.00,0.1687
3996.00,0.1682
3995.00,0.1678
3994.00,0.1673
3993.00,0.1668
3992.00,0.1663
3991.00,0.1657
3990.00,0.1651
3989.00,0.1644
3988.00,0.1637
3987.00,0.1631
3986.00,0.1624
3985.00,0.1617
3984.00,0.1609
3983.00,0.1600
3982.00,0.1592
3981.00,0.1583
3980.00,0.1575
3979.00,0.1566
3978.00,0.1556
3977.00,0.1546
3976.00,0.1534
3975.00,0.1523
3974.00,0.1511
3973.00,0.1501
3972.00,0.1492
3971.00,0.1482
3970.00,0.1472
3969.00,0.1460
3968.00,0.1449
3967.00,0.1438
3966.00,0.1428
3965.00,0.1416
3964.00,0.1405
3963.00,0.1393
3962.00,0.1382
3961.00,0.1372
3960.00,0.1363
3959.00,0.1354
3958.00,0.1344
3957.00,0.1332
3956.00,0.1321
3955.00,0.1309
3954.00,0.1297
3953.00,0.1287
3952.00,0.1276
3951.00,0.1266
3950.00,0.1255
3949.00,0.1245
3948.00,0.1234
3947.00,0.1224
3946.00,0.1215
3945.00,0.1206
3944.00,0.1197
3943.00,0.1186
3942.00,0.1176
3941.00,0.1165
3940.00,0.1157
3939.00,0.1149
3938.00,0.1141
3937.00,0.1133
3936.00,0.1125
3935.00,0.1117
3934.00,0.1107
3933.00,0.1098
3932.00,0.1089
3931.00,0.1080
3930.00,0.1073
3929.00,0.1066
3928.00,0.1059
3927.00,0.1052
3926.00,0.1046
3925.00,0.1040
3924.00,0.1035
3923.00,0.1029
3922.00,0.1023
3921.00,0.1017
3920.00,0.1011
3919.00,0.1005
3918.00,0.1001
3917.00,0.0997
3916.00,0.0993
3915.00,0.0989
3914.00,0.0985
3913.00,0.0982
3912.00,0.0978
3911.00,0.0973
3910.00,0.0967
3909.00,0.0963
3908.00,0.0960
3907.00,0.0958
3906.00,0.0956
3905.00,0.0952
3904.00,0.0948
3903.00,0.0945
3902.00,0.0942
3901.00,0.0941
3900.00,0.0939
3899.00,0.0938
3898.00,0.0936
3897.00,0.0936
3896.00,0.0937
3895.00,0.0936
3894.00,0.0934
3893.00,0.0932
3892.00,0.0929
3891.00,0.0927
3890.00,0.0926
3889.00,0.0925
3888.00,0.0925
3887.00,0.0923
3886.00,0.0920
3885.00,0.0917
3884.00,0.0917
3883.00,0.0918
3882.00,0.0918
3881.00,0.0916
3880.00,0.0912
3879.00,0.0911
3878.00,0.0911
3877.00,0.0912
3876.00,0.0910
3875.00,0.0906
3874.00,0.0904
3873.00,0.0904
3872.00,0.0907
3871.00,0.0909
3870.00,0.0910
3869.00,0.0908
3868.00,0.0908
3867.00,0.0910
3866.00,0.0911
3865.00,0.0910
3864.00,0.0908
3863.00,0.0909
3862.00,0.0913
3861.00,0.0916
3860.00,0.0917
3859.00,0.0917
3858.00,0.0917
3857.00,0.0916
3856.00,0.0915
3855.00,0.0915
3854.00,0.0915
3853.00,0.0914
3852.00,0.0912
3851.00,0.0912
3850.00,0.0915
3849.00,0.0916
3848.00,0.0914
3847.00,0.0915
3846.00,0.0917
3845.00,0.0919
3844.00,0.0919
3843.00,0.0917
3842.00,0.0917
3841.00,0.0916
3840.00,0.0915
3839.00,0.0912
3838.00,0.0908
3837.00,0.0905
3836.00,0.0904
3835.00,0.0904
3834.00,0.0904
3833.00,0.0903
3832.00,0.0901
3831.00,0.0899
3830.00,0.0899
3829.00,0.0900
3828.00,0.0901
3827.00,0.0900
3826.00,0.0899
3825.00,0.0899
3824.00,0.0899
3823.00,0.0901
3822.00,0.0901
3821.00,0.0899
3820.00,0.0897
3819.00,0.0897
3818.00,0.0899
3817.00,0.0901
3816.00,0.0900
3815.00,0.0899
3814.00,0.0901
3813.00,0.0905
3812.00,0.0907
3811.00,0.0907
3810.00,0.0907
3809.00,0.0909
3808.00,0.0913
3807.00,0.0914
3806.00,0.0913
3805.00,0.0912
3804.00,0.0913
3803.00,0.0914
3802.00,0.0913
3801.00,0.0911
3800.00,0.0910
3799.00,0.0911
3798.00,0.0913
3797.00,0.0912
3796.00,0.0911
3795.00,0.0912
3794.00,0.0915
3793.00,0.0917
3792.00,0.0915
3791.00,0.0912
3790.00,0.0911
3789.00,0.0911
3788.00,0.0912
3787.00,0.0911
3786.00,0.0909
3785.00,0.0906
3784.00,0.0903
3783.00,0.0900
3782.00,0.0897
3781.00,0.0895
3780.00,0.0894
3779.00,0.0891
3778.00,0.0888
3777.00,0.0885
3776.00,0.0881
3775.00,0.0876
3774.00,0.0873
3773.00,0.0869
3772.00,0.0867
3771.00,0.0863
3770.00,0.0857
3769.00,0.0850
3768.00,0.0845
3767.00,0.0841
3766.00,0.0837
3765.00,0.0832
3764.00,0.0826
3763.00,0.0822
3762.00,0.0818
3761.00,0.0813
3760.00,0.0808
3759.00,0.0803
3758.00,0.0798
3757.00,0.0794
3756.00,0.0788
3755.00,0.0782
3754.00,0.0778
3753.00,0.0774
3752.00,0.0771
3751.00,0.0765
3750.00,0.0760
3749.00,0.0756
3748.00,0.0753
3747.00,0.0751
3746.00,0.0750
3745.00,0.0747
3744.00,0.0744
3743.00,0.0740
3742.00,0.0739
3741.00,0.0741
3740.00,0.0739
3739.00,0.0734
3738.00,0.0732
3737.00,0.0735
3736.00,0.0735
3735.00,0.0733
3734.00,0.0731
3733.00,0.0732
3732.00,0.0734
3731.00,0.0734
3730.00,0.0734
3729.00,0.0734
3728.00,0.0735
3727.00,0.0735
3726.00,0.0734
3725.00,0.0734
3724.00,0.0735
3723.00,0.0735
3722.00,0.0734
3721.00,0.0734
3720.00,0.0734
3719.00,0.0735
3718.00,0.0735
3717.00,0.0734
3716.00,0.0733
3715.00,0.0733
3714.00,0.0732
3713.00,0.0731
3712.00,0.0730
3711.00,0.0729
3710.00,0.0730
3709.00,0.0732
3708.00,0.0736
3707.00,0.0739
3706.00,0.0743
3705.00,0.0747
3704.00,0.0751
3703.00,0.0756
3702.00,0.0761
3701.00,0.0766
3700.00,0.0773
3699.00,0.0780
3698.00,0.0787
3697.00,0.0795
3696.00,0.0804
3695.00,0.0813
3694.00,0.0823
3693.00,0.0833
3692.00,0.0843
3691.00,0.0853
3690.00,0.0863
3689.00,0.0872
3688.00,0.0879
3687.00,0.0883
3686.00,0.0886
3685.00,0.0890
3684.00,0.0892
3683.00,0.0894
3682.00,0.0897
3681.00,0.0900
3680.00,0.0903
3679.00,0.0904
3678.00,0.0905
3677.00,0.0908
3676.00,0.0911
3675.00,0.0913
3674.00,0.0913
3673.00,0.0916
3672.00,0.0921
3671.00,0.0926
3670.00,0.0932
3669.00,0.0940
3668.00,0.0948
3667.00,0.0957
3666.00,0.0965
3665.00,0.0972
3664.00,0.0982
3663.00,0.0993
3662.00,0.1003
3661.00,0.1011
3660.00,0.1017
3659.00,0.1025
3658.00,0.1034
3657.00,0.1044
3656.00,0.1054
3655.00,0.1062
3654.00,0.1070
3653.00,0.1078
3652.00,0.1086
3651.00,0.1096
3650.00,0.1109
3649.00,0.1120
3648.00,0.1130
3647.00,0.1140
3646.00,0.1152
3645.00,0.1166
3644.00,0.1182
3643.00,0.1197
3642.00,0.1211
3641.00,0.1225
3640.00,0.1240
3639.00,0.1255
3638.00,0.1269
3637.00,0.1284
3636.00,0.1298
3635.00,0.1313
3634.00,0.1328
3633.00,0.1342
3632.00,0.1355
3631.00,0.1370
3630.00,0.1387
3629.00,0.1404
3628.00,0.1422
3627.00,0.1440
3626.00,0.1458
3625.00,0.1476
3624.00,0.1492
3623.00,0.1509
3622.00,0.1528
3621.00,0.1549
3620.00,0.1571
3619.00,0.1592
3618.00,0.1615
3617.00,0.1638
3616.00,0.1662
3615.00,0.1686
3614.00,0.1714
3613.00,0.1744
3612.00,0.1776
3611.00,0.1809
3610.00,0.1843
3609.00,0.1881
3608.00,0.1921
3607.00,0.1963
3606.00,0.2007
3605.00,0.2054
3604.00,0.2103
3603.00,0.2154
3602.00,0.2208
3601.00,0.2262
3600.00,0.2318
3599.00,0.2373
3598.00,0.2429
3597.00,0.2485
3596.00,0.2539
3595.00,0.2593
3594.00,0.2643
3593.00,0.2690
3592.00,0.2733
3591.00,0.2772
3590.00,0.2808
3589.00,0.2842
3588.00,0.2874
3587.00,0.2904
3586.00,0.2931
3585.00,0.2957
3584.00,0.2981
3583.00,0.3003
3582.00,0.3023
3581.00,0.3041
3580.00,0.3059
3579.00,0.3076
3578.00,0.3094
3577.00,0.3113
3576.00,0.3133
3575.00,0.3153
3574.00,0.3171
3573.00,0.3190
3572.00,0.3210
3571.00,0.3232
3570.00,0.3254
3569.00,0.3277
3568.00,0.3303
3567.00,0.3331
3566.00,0.3359
3565.00,0.3388
3564.00,0.3416
3563.00,0.3444
3562.00,0.3473
3561.00,0.3506
3560.00,0.3540
3559.00,0.3575
3558.00,0.3609
3557.00,0.3643
3556.00,0.3678
3555.00,0.3715
3554.00,0.3753
3553.00,0.3793
3552.00,0.3833
3551.00,0.3873
3550.00,0.3913
3549.00,0.3955
3548.00,0.3998
3547.00,0.4044
3546.00,0.4091
3545.00,0.4137
3544.00,0.4183
3543.00,0.4230
3542.00,0.4279
3541.00,0.4332
3540.00,0.4387
3539.00,0.4442
3538.00,0.4496
3537.00,0.4548
3536.00,0.4600
3535.00,0.4654
3534.00,0.4710
3533.00,0.4767
3532.00,0.4824
3531.00,0.4881
3530.00,0.4937
3529.00,0.4996
3528.00,0.5056
3527.00,0.5115
3526.00,0.5171
3525.00,0.5226
3524.00,0.5284
3523.00,0.5345
3522.00,0.5406
3521.00,0.5463
3520.00,0.5518
3519.00,0.5572
3518.00,0.5625
3517.00,0.5677
3516.00,0.5730
3515.00,0.5783
3514.00,0.5836
3513.00,0.5891
3512.00,0.5943
3511.00,0.5992
3510.00,0.6038
3509.00,0.6083
3508.00,0.6126
3507.00,0.6166
3506.00,0.6204
3505.00,0.6242
3504.00,0.6282
3503.00,0.6322
3502.00,0.6360
3501.00,0.6395
3500.00,0.6430
3499.00,0.6464
3498.00,0.6497
3497.00,0.6526
3496.00,0.6554
3495.00,0.6581
3494.00,0.6608
3493.00,0.6635
3492.00,0.6663
3491.00,0.6690
3490.00,0.6717
3489.00,0.6742
3488.00,0.6767
3487.00,0.6789
3486.00,0.6809
3485.00,0.6830
3484.00,0.6853
3483.00,0.6874
3482.00,0.6891
3481.00,0.6905
3480.00,0.6915
3479.00,0.6921
3478.00,0.6926
3477.00,0.6932
3476.00,0.6938
3475.00,0.6940
3474.00,0.6937
3473.00,0.6931
3472.00,0.6923
3471.00,0.6914
3470.00,0.6901
3469.00,0.6886
3468.00,0.6865
3467.00,0.6838
3466.00,0.6806
3465.00,0.6770
3464.00,0.6734
3463.00,0.6697
3462.00,0.6657
3461.00,0.6613
3460.00,0.6567
3459.00,0.6519
3458.00,0.6471
3457.00,0.6424
3456.00,0.6379
3455.00,0.6332
3454.00,0.6280
3453.00,0.6221
3452.00,0.6158
3451.00,0.6095
3450.00,0.6037
3449.00,0.5984
3448.00,0.5935
3447.00,0.5883
3446.00,0.5829
3445.00,0.5773
3444.00,0.5717
3443.00,0.5660
3442.00,0.5604
3441.00,0.5548
3440.00,0.5492
3439.00,0.5436
3438.00,0.5379
3437.00,0.5324
3436.00,0.5270
3435.00,0.5218
3434.00,0.5165
3433.00,0.5113
3432.00,0.5060
3431.00,0.5007
3430.00,0.4953
3429.00,0.4900
3428.00,0.4848
3427.00,0.4797
3426.00,0.4746
3425.00,0.4696
3424.00,0.4647
3423.00,0.4598
3422.00,0.4549
3421.00,0.4501
3420.00,0.4457
3419.00,0.4414
3418.00,0.4372
3417.00,0.4331
3416.00,0.4291
3415.00,0.4251
3414.00,0.4210
3413.00,0.4170
3412.00,0.4131
3411.00,0.4094
3410.00,0.4059
3409.00,0.4025
3408.00,0.3993
3407.00,0.3961
3406.00,0.3930
3405.00,0.3900
3404.00,0.3872
3403.00,0.3844
3402.00,0.3815
3401.00,0.3788
3400.00,0.3764
3399.00,0.3740
3398.00,0.3716
3397.00,0.3691
3396.00,0.3664
3395.00,0.3637
3394.00,0.3609
3393.00,0.3582
3392.00,0.3556
3391.00,0.3531
3390.00,0.3507
3389.00,0.3483
3388.00,0.3458
3387.00,0.3432
3386.00,0.3406
3385.00,0.3379
3384.00,0.3353
3383.00,0.3327
3382.00,0.3301
3381.00,0.3276
3380.00,0.3252
3379.00,0.3230
3378.00,0.3210
3377.00,0.3191
3376.00,0.3171
3375.00,0.3152
3374.00,0.3131
3373.00,0.3112
3372.00,0.3095
3371.00,0.3079
3370.00,0.3064
3369.00,0.3049
3368.00,0.3035
3367.00,0.3021
3366.00,0.3008
3365.00,0.2996
3364.00,0.2985
3363.00,0.2974
3362.00,0.2963
3361.00,0.2952
3360.00,0.2942
3359.00,0.2931
3358.00,0.2921
3357.00,0.2912
3356.00,0.2903
3355.00,0.2892
3354.00,0.2880
3353.00,0.2866
3352.00,0.2853
3351.00,0.2840
3350.00,0.2826
3349.00,0.2810
3348.00,0.2793
3347.00,0.2774
3346.00,0.2755
3345.00,0.2736
3344.00,0.2717
3343.00,0.2698
3342.00,0.2677
3341.00,0.2654
3340.00,0.2631
3339.00,0.2609
3338.00,0.2588
3337.00,0.2565
3336.00,0.2542
3335.00,0.2517
3334.00,0.2493
3333.00,0.2468
3332.00,0.2442
3331.00,0.2416
3330.00,0.2391
3329.00,0.2365
3328.00,0.2341
3327.00,0.2316
3326.00,0.2290
3325.00,0.2265
3324.00,0.2240
3323.00,0.2215
3322.00,0.2190
3321.00,0.2167
3320.00,0.2144
3319.00,0.2122
3318.00,0.2100
3317.00,0.2078
3316.00,0.2056
3315.00,0.2035
3314.00,0.2013
3313.00,0.1992
3312.00,0.1971
3311.00,0.1951
3310.00,0.1931
3309.00,0.1911
3308.00,0.1893
3307.00,0.1877
3306.00,0.1860
3305.00,0.1844
3304.00,0.1827
3303.00,0.1811
