Created as New Dataset,
cm-1,A
4000.00,0.3063
3999.00,0.3060
3998.00,0.3057
3997.00,0.3054
3996.00,0.3051
3995.00,0.3048
3994.00,0.3045
3993.00,0.3042
3992.00,0.3039
3991.00,0.3036
3990.00,0.3032
3989.00,0.3029
3988.00,0.3027
3987.00,0.3024
3986.00,0.3021
3985.00,0.3017
3984.00,0.3013
3983.00,0.3010
3982.00,0.3006
3981.00,0.3002
3980.00,0.2999
3979.00,0.2996
3978.00,0.2993
3977.00,0.2991
3976.00,0.2988
3975.00,0.2985
3974.00,0.2982
3973.00,0.2979
3972.00,0.2976
3971.00,0.2974
3970.00,0.2972
3969.00,0.2970
3968.00,0.2968
3967.00,0.2966
3966.00,0.2964
3965.00,0.2962
3964.00,0.2960
3963.00,0.2958
3962.00,0.2956
3961.00,0.2955
3960.00,0.2953
3959.00,0.2952
3958.00,0.2951
3957.00,0.2949
3956.00,0.2948
3955.00,0.2947
3954.00,0.2946
3953.00,0.2945
3952.00,0.2945
3951.00,0.2944
3950.00,0.2942
3949.00,0.2940
3948.00,0.2939
3947.00,0.2937
3946.00,0.2936
3945.00,0.2935
3944.00,0.2933
3943.00,0.2932
3942.00,0.2930
3941.00,0.2929
3940.00,0.2927
3939.00,0.2926
3938.00,0.2925
3937.00,0.2924
3936.00,0.2924
3935.00,0.2924
3934.00,0.2924
3933.00,0.2923
3932.00,0.2922
3931.00,0.2922
3930.00,0.2923
3929.00,0.2924
3928.00,0.2924
3927.00,0.2924
3926.00,0.2924
3925.00,0.2924
3924.00,0.2924
3923.00,0.2925
3922.00,0.2925
3921.00,0.2925
3920.00,0.2925
3919.00,0.2925
3918.00,0.2925
3917.00,0.2924
3916.00,0.2924
3915.00,0.2923
3914.00,0.2922
3913.00,0.2921
3912.00,0.2920
3911.00,0.2919
3910.00,0.2919
3909.00,0.2919
3908.00,0.2920
3907.00,0.2921
3906.00,0.2923
3905.00,0.2924
3904.00,0.2925
3903.00,0.2926
3902.00,0.2927
3901.00,0.2928
3900.00,0.2927
3899.00,0.2926
3898.00,0.2925
3897.00,0.2923
3896.00,0.2921
3895.00,0.2920
3894.00,0.2919
3893.00,0.2918
3892.00,0.2917
3891.00,0.2917
3890.00,0.2918
3889.00,0.2918
3888.00,0.2918
3887.00,0.2918
3886.00,0.2917
3885.00,0.2917
3884.00,0.2918
3883.00,0.2918
3882.00,0.2917
3881.00,0.2916
3880.00,0.2914
