Created as New Dataset,
cm-1,A
4000.00,0.3467
3999.00,0.3464
3998.00,0.3461
3997.00,0.3459
3996.00,0.3456
3995.00,0.3453
3994.00,0.3450
3993.00,0.3447
3992.00,0.3444
3991.00,0.3441
3990.00,0.3437
3989.00,0.3433
3988.00,0.3429
3987.00,0.3424
3986.00,0.3420
3985.00,0.3415
3984.00,0.3411
3983.00,0.3407
3982.00,0.3403
3981.00,0.3399
3980.00,0.3396
3979.00,0.3392
3978.00,0.3389
3977.00,0.3385
3976.00,0.3382
3975.00,0.3378
3974.00,0.3375
3973.00,0.3373
3972.00,0.3370
3971.00,0.3368
3970.00,0.3366
3969.00,0.3364
3968.00,0.3361
3967.00,0.3359
3966.00,0.3356
3965.00,0.3352
3964.00,0.3350
3963.00,0.3347
3962.00,0.3345
3961.00,0.3343
3960.00,0.3340
3959.00,0.3338
3958.00,0.3335
3957.00,0.3333
3956.00,0.3330
3955.00,0.3328
3954.00,0.3326
3953.00,0.3323
3952.00,0.3320
3951.00,0.3318
3950.00,0.3316
3949.00,0.3315
3948.00,0.3314
3947.00,0.3313
3946.00,0.3310
3945.00,0.3308
3944.00,0.3306
3943.00,0.3304
3942.00,0.3304
3941.00,0.3303
3940.00,0.3302
3939.00,0.3301
3938.00,0.3301
3937.00,0.3301
3936.00,0.3300
3935.00,0.3299
3934.00,0.3298
3933.00,0.3297
3932.00,0.3296
3931.00,0.3296
3930.00,0.3296
3929.00,0.3296
3928.00,0.3296
3927.00,0.3296
3926.00,0.3296
3925.00,0.3296
3924.00,0.3295
3923.00,0.3294
3922.00,0.3292
3921.00,0.3291
3920.00,0.3290
3919.00,0.3290
3918.00,0.3291
3917.00,0.3291
3916.00,0.3291
3915.00,0.3291
3914.00,0.3291
3913.00,0.3291
3912.00,0.3290
3911.00,0.3290
3910.00,0.3288
3909.00,0.3285
3908.00,0.3283
3907.00,0.3280
3906.00,0.3277
3905.00,0.3275
3904.00,0.3273
3903.00,0.3272
3902.00,0.3271
3901.00,0.3270
3900.00,0.3272
3899.00,0.3274
3898.00,0.3275
3897.00,0.3276
3896.00,0.3275
3895.00,0.3274
3894.00,0.3272
3893.00,0.3271
3892.00,0.3271
3891.00,0.3270
3890.00,0.3269
3889.00,0.3266
3888.00,0.3262
3887.00,0.3260
3886.00,0.3261
3885.00,0.3262
3884.00,0.3261
3883.00,0.3259
3882.00,0.3258
3881.00,0.3258
3880.00,0.3259
3879.00,0.3259
3878.00,0.3258
3877.00,0.3256
3876.00,0.3255
3875.00,0.3255
3874.00,0.3255
3873.00,0.3252
3872.00,0.3249
3871.00,0.3247
3870.00,0.3246
3869.00,0.3245
3868.00,0.3243
3867.00,0.3239
3866.00,0.3237
3865.00,0.3237
3864.00,0.3238
3863.00,0.3238
3862.00,0.3237
3861.00,0.3236
3860.00,0.3235
3859.00,0.3233
3858.00,0.3230
3857.00,0.3224
3856.00,0.3217
3855.00,0.3213
3854.00,0.3211
3853.00,0.3213
3852.00,0.3214
3851.00,0.3214
3850.00,0.3216
3849.00,0.3219
3848.00,0.3223
3847.00,0.3225
3846.00,0.3225
3845.00,0.3225
3844.00,0.3223
3843.00,0.3221
3842.00,0.3218
3841.00,0.3214
3840.00,0.3211
3839.00,0.3209
3838.00,0.3208
3837.00,0.3207
3836.00,0.3206
3835.00,0.3205
3834.00,0.3206
3833.00,0.3207
3832.00,0.3209
3831.00,0.3211
3830.00,0.3211
3829.00,0.3211
3828.00,0.3211
3827.00,0.3211
3826.00,0.3210
3825.00,0.3207
3824.00,0.3203
3823.00,0.3199
3822.00,0.3197
3821.00,0.3197
3820.00,0.3195
3819.00,0.3191
3818.00,0.3188
3817.00,0.3187
3816.00,0.3189
3815.00,0.3191
3814.00,0.3191
3813.00,0.3189
3812.00,0.3188
3811.00,0.3187
3810.00,0.3186
3809.00,0.3184
3808.00,0.3182
3807.00,0.3181
3806.00,0.3178
3805.00,0.3173
3804.00,0.3168
3803.00,0.3165
3802.00,0.3165
3801.00,0.3165
3800.00,0.3163
3799.00,0.3160
3798.00,0.3158
3797.00,0.3159
3796.00,0.3161
3795.00,0.3163
3794.00,0.3162
3793.00,0.3161
3792.00,0.3160
3791.00,0.3159
3790.00,0.3158
3789.00,0.3157
3788.00,0.3155
3787.00,0.3153
3786.00,0.3152
3785.00,0.3150
3784.00,0.3148
3783.00,0.3145
3782.00,0.3141
3781.00,0.3139
3780.00,0.3137
3779.00,0.3137
3778.00,0.3137
3777.00,0.3136
3776.00,0.3135
3775.00,0.3134
3774.00,0.3133
3773.00,0.3131
3772.00,0.3128
3771.00,0.3125
3770.00,0.3123
3769.00,0.3121
3768.00,0.3119
3767.00,0.3117
3766.00,0.3116
3765.00,0.3116
3764.00,0.3115
3763.00,0.3113
3762.00,0.3111
3761.00,0.3110
3760.00,0.3109
3759.00,0.3108
3758.00,0.3105
3757.00,0.3101
3756.00,0.3097
3755.00,0.3093
3754.00,0.3088
3753.00,0.3084
3752.00,0.3080
3751.00,0.3078
3750.00,0.3075
3749.00,0.3073
3748.00,0.3069
3747.00,0.3065
3746.00,0.3063
3745.00,0.3066
3744.00,0.3070
3743.00,0.3072
3742.00,0.3071
3741.00,0.3070
3740.00,0.3070
3739.00,0.3069
3738.00,0.3068
3737.00,0.3066
3736.00,0.3064
3735.00,0.3062
3734.00,0.3061
3733.00,0.3061
3732.00,0.3062
3731.00,0.3063
3730.00,0.3063
3729.00,0.3063
3728.00,0.3063
3727.00,0.3063
3726.00,0.3064
3725.00,0.3062
3724.00,0.3060
3723.00,0.3058
3722.00,0.3056
3721.00,0.3056
3720.00,0.3056
3719.00,0.3056
3718.00,0.3055
3717.00,0.3054
3716.00,0.3051
3715.00,0.3048
3714.00,0.3045
3713.00,0.3042
3712.00,0.3041
3711.00,0.3041
3710.00,0.3041
3709.00,0.3042
3708.00,0.3043
3707.00,0.3046
3706.00,0.3048
3705.00,0.3049
3704.00,0.3050
3703.00,0.3051
3702.00,0.3051
3701.00,0.3051
3700.00,0.3051
3699.00,0.3051
3698.00,0.3052
3697.00,0.3054
3696.00,0.3055
3695.00,0.3054
3694.00,0.3052
3693.00,0.3048
3692.00,0.3045
3691.00,0.3042
3690.00,0.3041
3689.00,0.3042
3688.00,0.3044
3687.00,0.3045
3686.00,0.3047
3685.00,0.3049
3684.00,0.3051
3683.00,0.3052
3682.00,0.3051
3681.00,0.3049
3680.00,0.3046
3679.00,0.3041
3678.00,0.3036
3677.00,0.3033
3676.00,0.3033
3675.00,0.3033
3674.00,0.3033
3673.00,0.3030
3672.00,0.3030
3671.00,0.3033
3670.00,0.3040
3669.00,0.3046
3668.00,0.3051
3667.00,0.3056
3666.00,0.3062
3665.00,0.3070
3664.00,0.3078
3663.00,0.3086
3662.00,0.3094
3661.00,0.3103
3660.00,0.3114
3659.00,0.3128
3658.00,0.3146
3657.00,0.3169
3656.00,0.3196
3655.00,0.3223
3654.00,0.3247
3653.00,0.3268
3652.00,0.3287
3651.00,0.3304
3650.00,0.3315
3649.00,0.3318
3648.00,0.3313
3647.00,0.3302
3646.00,0.3287
3645.00,0.3272
3644.00,0.3255
3643.00,0.3238
3642.00,0.3221
3641.00,0.3205
3640.00,0.3190
3639.00,0.3177
3638.00,0.3165
3637.00,0.3156
3636.00,0.3147
3635.00,0.3140
3634.00,0.3134
3633.00,0.3127
3632.00,0.3119
3631.00,0.3113
3630.00,0.3110
3629.00,0.3109
3628.00,0.3110
3627.00,0.3110
3626.00,0.3111
3625.00,0.3113
3624.00,0.3115
3623.00,0.3116
3622.00,0.3113
3621.00,0.3108
3620.00,0.3102
3619.00,0.3097
3618.00,0.3092
3617.00,0.3087
3616.00,0.3083
3615.00,0.3080
3614.00,0.3078
3613.00,0.3076
3612.00,0.3074
3611.00,0.3073
3610.00,0.3072
3609.00,0.3072
3608.00,0.3073
3607.00,0.3073
3606.00,0.3071
3605.00,0.3069
3604.00,0.3066
3603.00,0.3063
3602.00,0.3058
3601.00,0.3052
3600.00,0.3044
3599.00,0.3035
3598.00,0.3025
3597.00,0.3015
3596.00,0.3005
3595.00,0.2997
3594.00,0.2989
3593.00,0.2982
3592.00,0.2976
3591.00,0.2969
3590.00,0.2963
3589.00,0.2958
3588.00,0.2954
3587.00,0.2951
3586.00,0.2949
3585.00,0.2947
3584.00,0.2945
3583.00,0.2945
3582.00,0.2944
3581.00,0.2943
3580.00,0.2941
3579.00,0.2939
3578.00,0.2937
3577.00,0.2936
3576.00,0.2935
3575.00,0.2935
3574.00,0.2934
3573.00,0.2933
3572.00,0.2932
3571.00,0.2930
3570.00,0.2927
3569.00,0.2924
3568.00,0.2923
3567.00,0.2923
3566.00,0.2924
3565.00,0.2924
3564.00,0.2925
3563.00,0.2926
3562.00,0.2927
3561.00,0.2929
3560.00,0.2930
3559.00,0.2930
3558.00,0.2931
3557.00,0.2932
3556.00,0.2933
3555.00,0.2935
3554.00,0.2936
3553.00,0.2938
3552.00,0.2939
3551.00,0.2941
3550.00,0.2943
3549.00,0.2945
3548.00,0.2946
3547.00,0.2948
3546.00,0.2950
3545.00,0.2952
3544.00,0.2954
3543.00,0.2957
3542.00,0.2960
3541.00,0.2964
3540.00,0.2967
3539.00,0.2969
3538.00,0.2971
3537.00,0.2973
3536.00,0.2976
3535.00,0.2978
3534.00,0.2980
3533.00,0.2982
3532.00,0.2985
3531.00,0.2987
3530.00,0.2988
3529.00,0.2990
3528.00,0.2993
3527.00,0.2995
3526.00,0.2998
3525.00,0.3001
3524.00,0.3004
3523.00,0.3008
3522.00,0.3011
3521.00,0.3014
3520.00,0.3017
3519.00,0.3020
3518.00,0.3023
3517.00,0.3027
3516.00,0.3030
3515.00,0.3034
3514.00,0.3037
3513.00,0.3041
3512.00,0.3045
3511.00,0.3049
3510.00,0.3053
3509.00,0.3057
3508.00,0.3060
3507.00,0.3064
3506.00,0.3067
3505.00,0.3071
3504.00,0.3075
3503.00,0.3080
3502.00,0.3085
3501.00,0.3091
3500.00,0.3096
