Created as New Dataset,
cm-1,A
4000.00,0.4407
3999.00,0.4404
3998.00,0.4401
3997.00,0.4399
3996.00,0.4397
3995.00,0.4394
3994.00,0.4391
3993.00,0.4388
3992.00,0.4384
3991.00,0.4381
3990.00,0.4377
3989.00,0.4373
3988.00,0.4369
3987.00,0.4365
3986.00,0.4361
3985.00,0.4357
3984.00,0.4354
3983.00,0.4351
3982.00,0.4347
3981.00,0.4343
3980.00,0.4339
3979.00,0.4335
3978.00,0.4332
3977.00,0.4329
3976.00,0.4326
3975.00,0.4324
3974.00,0.4321
3973.00,0.4318
3972.00,0.4315
3971.00,0.4312
3970.00,0.4310
3969.00,0.4307
3968.00,0.4305
3967.00,0.4303
3966.00,0.4301
3965.00,0.4298
3964.00,0.4294
3963.00,0.4292
3962.00,0.4289
3961.00,0.4288
3960.00,0.4286
3959.00,0.4285
3958.00,0.4283
3957.00,0.4282
3956.00,0.4281
3955.00,0.4280
3954.00,0.4279
3953.00,0.4279
3952.00,0.4277
3951.00,0.4276
3950.00,0.4274
3949.00,0.4272
3948.00,0.4270
3947.00,0.4268
3946.00,0.4267
3945.00,0.4266
3944.00,0.4265
3943.00,0.4264
3942.00,0.4262
3941.00,0.4261
3940.00,0.4259
3939.00,0.4257
3938.00,0.4256
3937.00,0.4255
3936.00,0.4255
3935.00,0.4254
3934.00,0.4252
3933.00,0.4252
3932.00,0.4251
3931.00,0.4251
3930.00,0.4251
3929.00,0.4251
3928.00,0.4251
3927.00,0.4250
3926.00,0.4249
3925.00,0.4249
3924.00,0.4249
3923.00,0.4249
3922.00,0.4249
3921.00,0.4248
3920.00,0.4247
3919.00,0.4247
3918.00,0.4248
3917.00,0.4248
3916.00,0.4248
3915.00,0.4247
3914.00,0.4246
3913.00,0.4244
3912.00,0.4243
3911.00,0.4242
3910.00,0.4241
3909.00,0.4240
3908.00,0.4239
3907.00,0.4238
3906.00,0.4237
3905.00,0.4236
3904.00,0.4236
3903.00,0.4237
3902.00,0.4237
3901.00,0.4236
3900.00,0.4235
3899.00,0.4235
3898.00,0.4235
3897.00,0.4234
3896.00,0.4232
3895.00,0.4231
3894.00,0.4229
3893.00,0.4227
3892.00,0.4226
3891.00,0.4225
3890.00,0.4226
3889.00,0.4226
3888.00,0.4225
3887.00,0.4223
3886.00,0.4222
3885.00,0.4222
3884.00,0.4223
3883.00,0.4223
3882.00,0.4223
3881.00,0.4222
3880.00,0.4221
3879.00,0.4220
3878.00,0.4219
3877.00,0.4217
3876.00,0.4214
3875.00,0.4212
3874.00,0.4211
3873.00,0.4210
3872.00,0.4208
3871.00,0.4206
3870.00,0.4204
3869.00,0.4203
3868.00,0.4203
3867.00,0.4201
3866.00,0.4198
3865.00,0.4196
3864.00,0.4196
3863.00,0.4195
3862.00,0.4194
3861.00,0.4192
3860.00,0.4191
3859.00,0.4189
3858.00,0.4188
3857.00,0.4188
3856.00,0.4186
3855.00,0.4184
3854.00,0.4184
3853.00,0.4186
3852.00,0.4188
3851.00,0.4188
3850.00,0.4187
3849.00,0.4186
3848.00,0.4185
3847.00,0.4185
3846.00,0.4184
3845.00,0.4182
3844.00,0.4181
3843.00,0.4180
3842.00,0.4180
3841.00,0.4180
3840.00,0.4179
3839.00,0.4178
3838.00,0.4177
3837.00,0.4175
3836.00,0.4174
3835.00,0.4172
3834.00,0.4171
3833.00,0.4170
3832.00,0.4168
3831.00,0.4166
3830.00,0.4165
3829.00,0.4163
3828.00,0.4162
3827.00,0.4161
3826.00,0.4161
3825.00,0.4162
3824.00,0.4162
3823.00,0.4160
3822.00,0.4159
3821.00,0.4158
3820.00,0.4159
3819.00,0.4159
3818.00,0.4158
3817.00,0.4156
3816.00,0.4155
3815.00,0.4154
3814.00,0.4151
3813.00,0.4147
3812.00,0.4144
3811.00,0.4142
3810.00,0.4140
3809.00,0.4137
3808.00,0.4134
3807.00,0.4131
3806.00,0.4129
3805.00,0.4129
3804.00,0.4128
3803.00,0.4125
3802.00,0.4123
3801.00,0.4122
3800.00,0.4121
3799.00,0.4119
3798.00,0.4116
3797.00,0.4113
3796.00,0.4112
3795.00,0.4110
3794.00,0.4108
3793.00,0.4105
3792.00,0.4102
3791.00,0.4100
3790.00,0.4098
3789.00,0.4097
3788.00,0.4096
3787.00,0.4095
3786.00,0.4094
3785.00,0.4093
3784.00,0.4092
3783.00,0.4091
