Created as New Dataset,
cm-1,A
4000.00,0.4554
3999.00,0.4551
3998.00,0.4547
3997.00,0.4544
3996.00,0.4541
3995.00,0.4538
3994.00,0.4535
3993.00,0.4532
3992.00,0.4528
3991.00,0.4524
3990.00,0.4520
3989.00,0.4515
3988.00,0.4512
3987.00,0.4509
3986.00,0.4506
3985.00,0.4503
3984.00,0.4499
3983.00,0.4495
3982.00,0.4492
3981.00,0.4488
3980.00,0.4485
3979.00,0.4481
3978.00,0.4477
3977.00,0.4473
3976.00,0.4469
3975.00,0.4465
3974.00,0.4461
3973.00,0.4458
3972.00,0.4455
3971.00,0.4452
3970.00,0.4450
3969.00,0.4447
3968.00,0.4445
3967.00,0.4442
3966.00,0.4439
3965.00,0.4436
3964.00,0.4434
3963.00,0.4432
3962.00,0.4431
3961.00,0.4430
3960.00,0.4428
3959.00,0.4426
3958.00,0.4424
3957.00,0.4422
3956.00,0.4420
3955.00,0.4418
3954.00,0.4417
3953.00,0.4416
3952.00,0.4415
3951.00,0.4414
3950.00,0.4412
3949.00,0.4410
3948.00,0.4409
3947.00,0.4408
3946.00,0.4408
3945.00,0.4407
3944.00,0.4406
3943.00,0.4404
3942.00,0.4403
3941.00,0.4402
3940.00,0.4401
3939.00,0.4400
3938.00,0.4399
3937.00,0.4398
3936.00,0.4398
3935.00,0.4397
3934.00,0.4397
3933.00,0.4396
3932.00,0.4396
3931.00,0.4396
3930.00,0.4396
3929.00,0.4396
3928.00,0.4395
3927.00,0.4394
3926.00,0.4394
3925.00,0.4394
3924.00,0.4394
3923.00,0.4394
3922.00,0.4395
3921.00,0.4395
3920.00,0.4395
3919.00,0.4394
3918.00,0.4393
3917.00,0.4392
3916.00,0.4391
3915.00,0.4390
3914.00,0.4389
3913.00,0.4388
3912.00,0.4388
3911.00,0.4389
3910.00,0.4389
3909.00,0.4389
3908.00,0.4389
3907.00,0.4388
3906.00,0.4387
3905.00,0.4386
3904.00,0.4386
3903.00,0.4385
3902.00,0.4384
3901.00,0.4383
3900.00,0.4383
3899.00,0.4383
3898.00,0.4382
3897.00,0.4381
3896.00,0.4379
3895.00,0.4377
3894.00,0.4376
3893.00,0.4375
3892.00,0.4374
3891.00,0.4374
3890.00,0.4373
3889.00,0.4372
3888.00,0.4371
3887.00,0.4370
3886.00,0.4369
3885.00,0.4368
3884.00,0.4367
3883.00,0.4365
3882.00,0.4363
3881.00,0.4361
3880.00,0.4360
3879.00,0.4360
3878.00,0.4359
3877.00,0.4358
3876.00,0.4358
3875.00,0.4358
3874.00,0.4358
3873.00,0.4357
3872.00,0.4356
3871.00,0.4355
3870.00,0.4355
3869.00,0.4354
3868.00,0.4353
3867.00,0.4350
3866.00,0.4347
3865.00,0.4346
3864.00,0.4345
3863.00,0.4344
3862.00,0.4343
3861.00,0.4342
3860.00,0.4342
3859.00,0.4342
3858.00,0.4342
3857.00,0.4342
3856.00,0.4340
3855.00,0.4338
3854.00,0.4338
3853.00,0.4338
3852.00,0.4336
3851.00,0.4334
3850.00,0.4332
3849.00,0.4331
3848.00,0.4331
3847.00,0.4331
3846.00,0.4331
3845.00,0.4330
3844.00,0.4329
3843.00,0.4328
3842.00,0.4327
3841.00,0.4327
3840.00,0.4327
3839.00,0.4327
3838.00,0.4327
3837.00,0.4327
3836.00,0.4327
3835.00,0.4326
3834.00,0.4325
3833.00,0.4325
3832.00,0.4324
3831.00,0.4323
3830.00,0.4321
3829.00,0.4320
3828.00,0.4319
3827.00,0.4318
3826.00,0.4317
3825.00,0.4316
3824.00,0.4315
3823.00,0.4314
3822.00,0.4314
3821.00,0.4315
3820.00,0.4316
3819.00,0.4314
3818.00,0.4312
3817.00,0.4310
3816.00,0.4308
3815.00,0.4306
3814.00,0.4304
3813.00,0.4300
3812.00,0.4298
3811.00,0.4297
3810.00,0.4295
3809.00,0.4293
3808.00,0.4289
3807.00,0.4287
3806.00,0.4285
3805.00,0.4283
3804.00,0.4281
3803.00,0.4280
3802.00,0.4280
3801.00,0.4281
3800.00,0.4280
3799.00,0.4278
3798.00,0.4275
3797.00,0.4274
3796.00,0.4273
3795.00,0.4272
3794.00,0.4270
3793.00,0.4267
3792.00,0.4265
3791.00,0.4263
3790.00,0.4262
3789.00,0.4261
3788.00,0.4259
3787.00,0.4258
3786.00,0.4256
3785.00,0.4255
3784.00,0.4255
3783.00,0.4254
3782.00,0.4253
3781.00,0.4252
3780.00,0.4251
3779.00,0.4250
3778.00,0.4247
3777.00,0.4245
3776.00,0.4243
3775.00,0.4242
3774.00,0.4241
3773.00,0.4240
3772.00,0.4238
3771.00,0.4237
3770.00,0.4236
3769.00,0.4236
3768.00,0.4235
3767.00,0.4234
3766.00,0.4233
3765.00,0.4232
3764.00,0.4232
3763.00,0.4231
3762.00,0.4229
3761.00,0.4228
3760.00,0.4227
3759.00,0.4226
3758.00,0.4225
3757.00,0.4224
3756.00,0.4224
3755.00,0.4224
3754.00,0.4224
3753.00,0.4223
3752.00,0.4222
3751.00,0.4221
3750.00,0.4220
3749.00,0.4220
3748.00,0.4219
3747.00,0.4218
3746.00,0.4217
3745.00,0.4217
3744.00,0.4216
3743.00,0.4214
3742.00,0.4211
3741.00,0.4208
3740.00,0.4207
3739.00,0.4208
3738.00,0.4209
3737.00,0.4208
3736.00,0.4206
3735.00,0.4204
3734.00,0.4202
3733.00,0.4202
3732.00,0.4203
3731.00,0.4203
3730.00,0.4202
3729.00,0.4200
3728.00,0.4199
3727.00,0.4198
3726.00,0.4198
3725.00,0.4196
3724.00,0.4194
3723.00,0.4193
3722.00,0.4192
3721.00,0.4192
3720.00,0.4191
3719.00,0.4191
3718.00,0.4192
3717.00,0.4192
3716.00,0.4193
3715.00,0.4193
3714.00,0.4194
3713.00,0.4195
3712.00,0.4196
3711.00,0.4196
3710.00,0.4196
3709.00,0.4196
3708.00,0.4197
3707.00,0.4199
3706.00,0.4201
3705.00,0.4202
3704.00,0.4203
3703.00,0.4203
3702.00,0.4204
3701.00,0.4206
3700.00,0.4207
3699.00,0.4208
3698.00,0.4209
3697.00,0.4210
3696.00,0.4211
3695.00,0.4212
3694.00,0.4214
3693.00,0.4216
3692.00,0.4218
3691.00,0.4219
3690.00,0.4221
3689.00,0.4223
3688.00,0.4225
3687.00,0.4227
3686.00,0.4228
3685.00,0.4230
3684.00,0.4231
3683.00,0.4233
3682.00,0.4234
3681.00,0.4236
3680.00,0.4238
3679.00,0.4240
3678.00,0.4243
3677.00,0.4245
3676.00,0.4248
3675.00,0.4251
3674.00,0.4253
3673.00,0.4255
3672.00,0.4256
3671.00,0.4258
3670.00,0.4261
3669.00,0.4264
3668.00,0.4266
3667.00,0.4268
3666.00,0.4270
3665.00,0.4274
3664.00,0.4278
3663.00,0.4282
3662.00,0.4286
3661.00,0.4289
3660.00,0.4292
3659.00,0.4296
3658.00,0.4300
3657.00,0.4305
3656.00,0.4311
3655.00,0.4317
3654.00,0.4322
3653.00,0.4328
3652.00,0.4334
3651.00,0.4341
3650.00,0.4348
3649.00,0.4355
3648.00,0.4362
3647.00,0.4367
3646.00,0.4374
3645.00,0.4381
3644.00,0.4388
3643.00,0.4394
3642.00,0.4401
3641.00,0.4407
3640.00,0.4413
3639.00,0.4421
3638.00,0.4429
3637.00,0.4438
3636.00,0.4446
3635.00,0.4454
3634.00,0.4463
3633.00,0.4472
3632.00,0.4481
3631.00,0.4491
3630.00,0.4505
3629.00,0.4523
3628.00,0.4542
3627.00,0.4559
3626.00,0.4573
3625.00,0.4585
3624.00,0.4595
3623.00,0.4600
3622.00,0.4600
3621.00,0.4595
3620.00,0.4589
3619.00,0.4581
3618.00,0.4574
3617.00,0.4569
3616.00,0.4566
3615.00,0.4565
3614.00,0.4565
3613.00,0.4568
3612.00,0.4572
3611.00,0.4576
3610.00,0.4581
3609.00,0.4587
3608.00,0.4593
3607.00,0.4599
3606.00,0.4603
3605.00,0.4606
3604.00,0.4609
3603.00,0.4611
3602.00,0.4612
3601.00,0.4612
3600.00,0.4611
3599.00,0.4610
3598.00,0.4609
3597.00,0.4608
3596.00,0.4607
3595.00,0.4605
3594.00,0.4603
3593.00,0.4601
3592.00,0.4601
3591.00,0.4601
3590.00,0.4602
3589.00,0.4604
3588.00,0.4607
3587.00,0.4610
3586.00,0.4613
3585.00,0.4616
3584.00,0.4619
3583.00,0.4623
3582.00,0.4627
3581.00,0.4631
3580.00,0.4635
3579.00,0.4640
3578.00,0.4644
3577.00,0.4648
3576.00,0.4653
3575.00,0.4657
3574.00,0.4663
3573.00,0.4671
3572.00,0.4679
3571.00,0.4686
3570.00,0.4692
3569.00,0.4698
3568.00,0.4703
3567.00,0.4710
3566.00,0.4717
3565.00,0.4725
3564.00,0.4733
3563.00,0.4740
3562.00,0.4748
3561.00,0.4756
3560.00,0.4763
3559.00,0.4770
3558.00,0.4778
3557.00,0.4786
3556.00,0.4794
3555.00,0.4803
3554.00,0.4812
3553.00,0.4821
3552.00,0.4830
3551.00,0.4839
3550.00,0.4848
3549.00,0.4857
3548.00,0.4866
3547.00,0.4877
3546.00,0.4887
3545.00,0.4897
3544.00,0.4908
3543.00,0.4917
3542.00,0.4927
3541.00,0.4936
3540.00,0.4946
3539.00,0.4956
3538.00,0.4965
3537.00,0.4974
3536.00,0.4984
3535.00,0.4994
3534.00,0.5003
3533.00,0.5013
3532.00,0.5023
3531.00,0.5032
3530.00,0.5042
3529.00,0.5051
3528.00,0.5062
3527.00,0.5072
3526.00,0.5082
3525.00,0.5092
3524.00,0.5101
3523.00,0.5111
3522.00,0.5121
3521.00,0.5131
3520.00,0.5142
3519.00,0.5153
3518.00,0.5164
3517.00,0.5175
3516.00,0.5185
3515.00,0.5195
3514.00,0.5205
3513.00,0.5216
3512.00,0.5228
3511.00,0.5240
3510.00,0.5251
3509.00,0.5262
3508.00,0.5274
3507.00,0.5286
3506.00,0.5299
3505.00,0.5312
3504.00,0.5324
3503.00,0.5336
3502.00,0.5347
3501.00,0.5359
3500.00,0.5370
3499.00,0.5382
3498.00,0.5394
3497.00,0.5406
3496.00,0.5418
3495.00,0.5429
3494.00,0.5441
3493.00,0.5454
3492.00,0.5467
3491.00,0.5481
3490.00,0.5494
3489.00,0.5507
3488.00,0.5520
3487.00,0.5534
3486.00,0.5547
3485.00,0.5560
3484.00,0.5573
3483.00,0.5585
3482.00,0.5597
3481.00,0.5608
3480.00,0.5620
3479.00,0.5632
3478.00,0.5645
3477.00,0.5658
3476.00,0.5671
3475.00,0.5683
3474.00,0.5695
3473.00,0.5706
3472.00,0.5718
3471.00,0.5729
3470.00,0.5741
3469.00,0.5754
3468.00,0.5766
3467.00,0.5778
3466.00,0.5791
3465.00,0.5804
3464.00,0.5817
3463.00,0.5830
3462.00,0.5843
3461.00,0.5855
3460.00,0.5867
3459.00,0.5880
3458.00,0.5892
3457.00,0.5904
3456.00,0.5917
3455.00,0.5930
3454.00,0.5943
3453.00,0.5957
3452.00,0.5971
3451.00,0.5985
3450.00,0.5998
3449.00,0.6011
3448.00,0.6025
3447.00,0.6039
3446.00,0.6053
3445.00,0.6068
3444.00,0.6083
3443.00,0.6098
3442.00,0.6113
3441.00,0.6128
3440.00,0.6142
3439.00,0.6157
3438.00,0.6171
3437.00,0.6186
3436.00,0.6200
3435.00,0.6214
3434.00,0.6228
3433.00,0.6243
3432.00,0.6258
3431.00,0.6273
3430.00,0.6287
3429.00,0.6302
3428.00,0.6317
3427.00,0.6332
3426.00,0.6348
3425.00,0.6364
3424.00,0.6380
3423.00,0.6395
3422.00,0.6410
3421.00,0.6426
3420.00,0.6442
3419.00,0.6457
3418.00,0.6473
3417.00,0.6489
3416.00,0.6506
3415.00,0.6523
3414.00,0.6542
3413.00,0.6560
3412.00,0.6578
3411.00,0.6595
3410.00,0.6612
3409.00,0.6630
3408.00,0.6647
3407.00,0.6665
3406.00,0.6683
3405.00,0.6701
3404.00,0.6719
3403.00,0.6738
3402.00,0.6758
3401.00,0.6777
3400.00,0.6795
3399.00,0.6812
3398.00,0.6830
3397.00,0.6848
3396.00,0.6868
3395.00,0.6887
3394.00,0.6906
3393.00,0.6924
3392.00,0.6942
3391.00,0.6961
3390.00,0.6979
3389.00,0.6997
3388.00,0.7015
3387.00,0.7033
3386.00,0.7052
3385.00,0.7071
3384.00,0.7091
3383.00,0.7109
3382.00,0.7129
3381.00,0.7148
3380.00,0.7169
3379.00,0.7190
3378.00,0.7211
3377.00,0.7232
3376.00,0.7253
3375.00,0.7273
3374.00,0.7294
3373.00,0.7314
3372.00,0.7336
3371.00,0.7359
3370.00,0.7383
3369.00,0.7407
3368.00,0.7430
3367.00,0.7453
3366.00,0.7476
3365.00,0.7499
3364.00,0.7523
3363.00,0.7547
3362.00,0.7571
3361.00,0.7596
3360.00,0.7621
3359.00,0.7645
3358.00,0.7668
3357.00,0.7691
3356.00,0.7715
3355.00,0.7741
3354.00,0.7767
3353.00,0.7793
3352.00,0.7818
3351.00,0.7843
3350.00,0.7867
3349.00,0.7891
3348.00,0.7916
3347.00,0.7940
3346.00,0.7963
3345.00,0.7985
3344.00,0.8005
3343.00,0.8026
3342.00,0.8046
3341.00,0.8067
3340.00,0.8087
3339.00,0.8106
3338.00,0.8123
3337.00,0.8139
3336.00,0.8153
3335.00,0.8165
3334.00,0.8175
3333.00,0.8184
3332.00,0.8193
3331.00,0.8201
3330.00,0.8209
3329.00,0.8216
3328.00,0.8221
3327.00,0.8223
3326.00,0.8223
3325.00,0.8221
3324.00,0.8217
3323.00,0.8213
3322.00,0.8209
3321.00,0.8204
3320.00,0.8198
3319.00,0.8191
3318.00,0.8183
3317.00,0.8173
3316.00,0.8164
3315.00,0.8154
3314.00,0.8144
3313.00,0.8132
3312.00,0.8121
3311.00,0.8109
3310.00,0.8097
3309.00,0.8085
3308.00,0.8073
3307.00,0.8060
3306.00,0.8046
