Created as New Dataset,
cm-1,A
4000.00,0.4130
3999.00,0.4126
3998.00,0.4122
3997.00,0.4119
3996.00,0.4116
3995.00,0.4112
3994.00,0.4109
3993.00,0.4106
3992.00,0.4103
3991.00,0.4099
3990.00,0.4095
3989.00,0.4091
3988.00,0.4086
3987.00,0.4082
3986.00,0.4078
3985.00,0.4074
3984.00,0.4070
3983.00,0.4066
3982.00,0.4063
3981.00,0.4060
3980.00,0.4058
3979.00,0.4055
3978.00,0.4053
3977.00,0.4050
3976.00,0.4047
3975.00,0.4044
3974.00,0.4040
3973.00,0.4037
3972.00,0.4034
3971.00,0.4031
3970.00,0.4029
3969.00,0.4026
3968.00,0.4024
3967.00,0.4022
3966.00,0.4019
3965.00,0.4016
3964.00,0.4013
3963.00,0.4010
3962.00,0.4008
3961.00,0.4005
3960.00,0.4003
3959.00,0.4000
3958.00,0.3998
3957.00,0.3996
3956.00,0.3995
3955.00,0.3994
3954.00,0.3992
3953.00,0.3991
3952.00,0.3989
3951.00,0.3987
3950.00,0.3986
3949.00,0.3984
3948.00,0.3983
3947.00,0.3982
3946.00,0.3980
3945.00,0.3977
3944.00,0.3975
3943.00,0.3974
3942.00,0.3973
3941.00,0.3973
3940.00,0.3973
3939.00,0.3973
3938.00,0.3973
3937.00,0.3973
3936.00,0.3973
3935.00,0.3972
3934.00,0.3972
3933.00,0.3971
3932.00,0.3971
3931.00,0.3971
3930.00,0.3971
3929.00,0.3971
3928.00,0.3971
3927.00,0.3971
3926.00,0.3970
3925.00,0.3969
3924.00,0.3969
3923.00,0.3969
3922.00,0.3969
3921.00,0.3970
3920.00,0.3970
3919.00,0.3969
3918.00,0.3967
3917.00,0.3966
3916.00,0.3965
3915.00,0.3964
3914.00,0.3963
3913.00,0.3962
3912.00,0.3961
3911.00,0.3960
3910.00,0.3959
3909.00,0.3959
3908.00,0.3959
3907.00,0.3960
3906.00,0.3959
3905.00,0.3959
3904.00,0.3958
3903.00,0.3959
3902.00,0.3958
3901.00,0.3958
3900.00,0.3957
3899.00,0.3958
3898.00,0.3958
3897.00,0.3958
3896.00,0.3957
3895.00,0.3955
3894.00,0.3954
3893.00,0.3952
3892.00,0.3952
3891.00,0.3952
3890.00,0.3952
3889.00,0.3951
3888.00,0.3948
3887.00,0.3946
3886.00,0.3945
3885.00,0.3945
3884.00,0.3944
3883.00,0.3942
3882.00,0.3940
3881.00,0.3939
3880.00,0.3938
3879.00,0.3937
3878.00,0.3935
3877.00,0.3933
3876.00,0.3931
3875.00,0.3930
3874.00,0.3929
3873.00,0.3928
3872.00,0.3926
3871.00,0.3924
3870.00,0.3924
3869.00,0.3925
3868.00,0.3925
3867.00,0.3923
3866.00,0.3920
3865.00,0.3919
3864.00,0.3919
3863.00,0.3918
3862.00,0.3916
3861.00,0.3914
3860.00,0.3913
3859.00,0.3913
3858.00,0.3913
3857.00,0.3913
3856.00,0.3912
3855.00,0.3911
3854.00,0.3911
3853.00,0.3913
3852.00,0.3913
3851.00,0.3912
3850.00,0.3911
3849.00,0.3910
3848.00,0.3909
3847.00,0.3908
3846.00,0.3907
3845.00,0.3905
3844.00,0.3903
3843.00,0.3901
3842.00,0.3901
3841.00,0.3900
3840.00,0.3899
3839.00,0.3899
3838.00,0.3900
3837.00,0.3900
3836.00,0.3900
3835.00,0.3898
3834.00,0.3897
3833.00,0.3895
3832.00,0.3895
3831.00,0.3894
3830.00,0.3893
3829.00,0.3892
3828.00,0.3890
3827.00,0.3888
3826.00,0.3888
3825.00,0.3888
3824.00,0.3887
3823.00,0.3885
3822.00,0.3884
3821.00,0.3885
3820.00,0.3886
3819.00,0.3886
3818.00,0.3883
3817.00,0.3881
3816.00,0.3880
3815.00,0.3880
3814.00,0.3877
3813.00,0.3873
3812.00,0.3870
3811.00,0.3869
3810.00,0.3868
3809.00,0.3866
3808.00,0.3864
3807.00,0.3862
3806.00,0.3860
3805.00,0.3858
3804.00,0.3855
3803.00,0.3852
3802.00,0.3850
3801.00,0.3849
3800.00,0.3848
3799.00,0.3845
3798.00,0.3842
3797.00,0.3840
3796.00,0.3839
3795.00,0.3837
3794.00,0.3835
3793.00,0.3832
3792.00,0.3830
3791.00,0.3829
3790.00,0.3828
3789.00,0.3827
3788.00,0.3825
3787.00,0.3824
3786.00,0.3823
3785.00,0.3822
3784.00,0.3822
3783.00,0.3822
3782.00,0.3822
3781.00,0.3821
3780.00,0.3821
3779.00,0.3821
3778.00,0.3820
3777.00,0.3817
3776.00,0.3815
3775.00,0.3813
3774.00,0.3813
3773.00,0.3812
3772.00,0.3811
3771.00,0.3809
3770.00,0.3807
3769.00,0.3806
3768.00,0.3804
3767.00,0.3802
3766.00,0.3800
3765.00,0.3799
3764.00,0.3798
3763.00,0.3796
3762.00,0.3794
3761.00,0.3793
3760.00,0.3791
3759.00,0.3790
3758.00,0.3788
3757.00,0.3787
3756.00,0.3786
3755.00,0.3785
3754.00,0.3785
3753.00,0.3785
