Created as New Dataset,
cm-1,A
4000.00,0.3766
3999.00,0.3763
3998.00,0.3760
3997.00,0.3756
3996.00,0.3753
3995.00,0.3750
3994.00,0.3746
3993.00,0.3742
3992.00,0.3739
3991.00,0.3735
3990.00,0.3732
3989.00,0.3728
3988.00,0.3724
3987.00,0.3721
3986.00,0.3717
3985.00,0.3713
3984.00,0.3710
3983.00,0.3707
3982.00,0.3704
3981.00,0.3700
3980.00,0.3697
3979.00,0.3693
3978.00,0.3690
3977.00,0.3687
3976.00,0.3685
3975.00,0.3683
3974.00,0.3680
3973.00,0.3677
3972.00,0.3674
3971.00,0.3671
3970.00,0.3668
3969.00,0.3666
3968.00,0.3664
3967.00,0.3662
3966.00,0.3659
3965.00,0.3656
3964.00,0.3653
3963.00,0.3649
3962.00,0.3646
3961.00,0.3643
3960.00,0.3640
3959.00,0.3638
3958.00,0.3635
3957.00,0.3633
3956.00,0.3630
3955.00,0.3628
3954.00,0.3627
3953.00,0.3625
3952.00,0.3624
3951.00,0.3623
3950.00,0.3621
3949.00,0.3620
3948.00,0.3618
3947.00,0.3616
3946.00,0.3615
3945.00,0.3613
3944.00,0.3612
3943.00,0.3612
3942.00,0.3611
3941.00,0.3610
3940.00,0.3610
3939.00,0.3609
3938.00,0.3608
3937.00,0.3607
3936.00,0.3606
3935.00,0.3605
3934.00,0.3604
3933.00,0.3603
3932.00,0.3603
3931.00,0.3602
3930.00,0.3601
3929.00,0.3600
3928.00,0.3600
3927.00,0.3600
3926.00,0.3599
3925.00,0.3599
3924.00,0.3599
3923.00,0.3598
3922.00,0.3598
3921.00,0.3598
3920.00,0.3597
3919.00,0.3597
3918.00,0.3597
3917.00,0.3597
3916.00,0.3596
3915.00,0.3596
3914.00,0.3595
3913.00,0.3594
3912.00,0.3592
3911.00,0.3592
3910.00,0.3591
3909.00,0.3591
3908.00,0.3591
3907.00,0.3590
3906.00,0.3590
3905.00,0.3589
3904.00,0.3588
3903.00,0.3588
3902.00,0.3589
3901.00,0.3589
3900.00,0.3588
3899.00,0.3587
3898.00,0.3586
3897.00,0.3585
3896.00,0.3584
3895.00,0.3583
3894.00,0.3581
3893.00,0.3579
3892.00,0.3576
3891.00,0.3574
3890.00,0.3573
3889.00,0.3573
3888.00,0.3574
3887.00,0.3574
3886.00,0.3574
3885.00,0.3573
3884.00,0.3572
3883.00,0.3572
3882.00,0.3572
3881.00,0.3571
3880.00,0.3569
3879.00,0.3568
3878.00,0.3567
3877.00,0.3567
3876.00,0.3567
3875.00,0.3567
3874.00,0.3566
3873.00,0.3565
3872.00,0.3565
3871.00,0.3564
3870.00,0.3563
3869.00,0.3561
3868.00,0.3559
3867.00,0.3558
3866.00,0.3557
3865.00,0.3555
3864.00,0.3553
3863.00,0.3551
3862.00,0.3550
3861.00,0.3548
3860.00,0.3546
3859.00,0.3544
3858.00,0.3542
3857.00,0.3540
3856.00,0.3538
3855.00,0.3538
3854.00,0.3539
3853.00,0.3540
3852.00,0.3540
3851.00,0.3541
3850.00,0.3540
3849.00,0.3539
3848.00,0.3537
3847.00,0.3536
3846.00,0.3535
3845.00,0.3535
3844.00,0.3534
3843.00,0.3534
3842.00,0.3534
3841.00,0.3534
3840.00,0.3534
3839.00,0.3534
3838.00,0.3533
3837.00,0.3532
3836.00,0.3531
3835.00,0.3529
3834.00,0.3528
3833.00,0.3526
3832.00,0.3525
3831.00,0.3523
3830.00,0.3522
3829.00,0.3520
3828.00,0.3519
3827.00,0.3518
3826.00,0.3516
3825.00,0.3514
3824.00,0.3514
3823.00,0.3514
3822.00,0.3514
3821.00,0.3512
3820.00,0.3511
3819.00,0.3509
3818.00,0.3508
3817.00,0.3507
3816.00,0.3505
3815.00,0.3504
3814.00,0.3503
3813.00,0.3502
3812.00,0.3499
3811.00,0.3497
3810.00,0.3496
3809.00,0.3495
3808.00,0.3494
3807.00,0.3493
3806.00,0.3491
3805.00,0.3490
3804.00,0.3489
3803.00,0.3488
3802.00,0.3486
3801.00,0.3484
3800.00,0.3482
3799.00,0.3481
3798.00,0.3479
3797.00,0.3477
3796.00,0.3474
