Created as New Dataset,
cm-1,A
4000.00,0.5125
3999.00,0.5123
3998.00,0.5120
3997.00,0.5118
3996.00,0.5115
3995.00,0.5112
3994.00,0.5108
3993.00,0.5104
3992.00,0.5100
3991.00,0.5096
3990.00,0.5091
3989.00,0.5086
3988.00,0.5082
3987.00,0.5078
3986.00,0.5075
3985.00,0.5072
3984.00,0.5069
3983.00,0.5065
3982.00,0.5061
3981.00,0.5058
3980.00,0.5055
3979.00,0.5052
3978.00,0.5049
3977.00,0.5046
3976.00,0.5042
3975.00,0.5039
3974.00,0.5036
3973.00,0.5034
3972.00,0.5031
3971.00,0.5028
3970.00,0.5025
3969.00,0.5022
3968.00,0.5020
3967.00,0.5018
3966.00,0.5016
3965.00,0.5014
3964.00,0.5011
3963.00,0.5009
3962.00,0.5007
3961.00,0.5006
3960.00,0.5005
3959.00,0.5004
3958.00,0.5002
3957.00,0.5000
3956.00,0.4998
3955.00,0.4997
3954.00,0.4997
3953.00,0.4996
3952.00,0.4996
3951.00,0.4994
3950.00,0.4992
3949.00,0.4990
3948.00,0.4988
3947.00,0.4986
3946.00,0.4985
3945.00,0.4983
3944.00,0.4981
3943.00,0.4979
3942.00,0.4977
3941.00,0.4975
3940.00,0.4974
3939.00,0.4972
3938.00,0.4971
3937.00,0.4970
3936.00,0.4970
3935.00,0.4969
3934.00,0.4968
3933.00,0.4968
3932.00,0.4969
3931.00,0.4969
3930.00,0.4970
3929.00,0.4971
3928.00,0.4972
3927.00,0.4973
3926.00,0.4973
3925.00,0.4974
3924.00,0.4975
3923.00,0.4975
3922.00,0.4975
3921.00,0.4975
3920.00,0.4975
3919.00,0.4975
3918.00,0.4974
3917.00,0.4974
3916.00,0.4973
3915.00,0.4972
3914.00,0.4970
3913.00,0.4970
3912.00,0.4969
3911.00,0.4969
3910.00,0.4968
3909.00,0.4966
3908.00,0.4965
3907.00,0.4963
3906.00,0.4962
3905.00,0.4961
3904.00,0.4961
3903.00,0.4962
3902.00,0.4962
3901.00,0.4962
3900.00,0.4962
3899.00,0.4962
3898.00,0.4961
3897.00,0.4960
3896.00,0.4959
3895.00,0.4958
3894.00,0.4957
3893.00,0.4956
3892.00,0.4955
3891.00,0.4955
3890.00,0.4955
3889.00,0.4953
3888.00,0.4951
3887.00,0.4949
3886.00,0.4949
3885.00,0.4950
3884.00,0.4951
3883.00,0.4951
3882.00,0.4950
3881.00,0.4950
3880.00,0.4950
3879.00,0.4950
3878.00,0.4950
3877.00,0.4949
3876.00,0.4947
3875.00,0.4946
3874.00,0.4945
3873.00,0.4944
3872.00,0.4941
3871.00,0.4938
3870.00,0.4937
3869.00,0.4936
3868.00,0.4936
3867.00,0.4934
3866.00,0.4933
3865.00,0.4932
3864.00,0.4932
3863.00,0.4930
3862.00,0.4928
3861.00,0.4926
3860.00,0.4925
3859.00,0.4925
3858.00,0.4924
3857.00,0.4923
3856.00,0.4922
3855.00,0.4921
3854.00,0.4922
3853.00,0.4923
3852.00,0.4924
3851.00,0.4923
3850.00,0.4923
3849.00,0.4922
3848.00,0.4923
3847.00,0.4923
3846.00,0.4922
3845.00,0.4920
3844.00,0.4919
3843.00,0.4919
3842.00,0.4920
3841.00,0.4922
3840.00,0.4923
3839.00,0.4924
3838.00,0.4924
3837.00,0.4922
3836.00,0.4920
3835.00,0.4917
3834.00,0.4915
3833.00,0.4913
3832.00,0.4912
3831.00,0.4911
3830.00,0.4909
3829.00,0.4907
3828.00,0.4905
3827.00,0.4904
3826.00,0.4903
3825.00,0.4903
3824.00,0.4902
3823.00,0.4900
3822.00,0.4900
3821.00,0.4901
3820.00,0.4900
3819.00,0.4899
3818.00,0.4896
3817.00,0.4895
3816.00,0.4895
3815.00,0.4894
3814.00,0.4892
3813.00,0.4889
3812.00,0.4887
3811.00,0.4885
3810.00,0.4884
3809.00,0.4883
3808.00,0.4881
3807.00,0.4881
3806.00,0.4881
3805.00,0.4880
3804.00,0.4878
3803.00,0.4877
3802.00,0.4876
3801.00,0.4876
3800.00,0.4874
3799.00,0.4871
3798.00,0.4867
3797.00,0.4864
3796.00,0.4862
3795.00,0.4859
3794.00,0.4856
3793.00,0.4853
