Created as New Dataset,
cm-1,A
4000.00,0.3328
3999.00,0.3325
3998.00,0.3323
3997.00,0.3319
3996.00,0.3316
3995.00,0.3313
3994.00,0.3310
3993.00,0.3307
3992.00,0.3303
3991.00,0.3300
3990.00,0.3296
3989.00,0.3293
3988.00,0.3290
3987.00,0.3288
3986.00,0.3285
3985.00,0.3281
3984.00,0.3278
3983.00,0.3274
3982.00,0.3271
3981.00,0.3267
3980.00,0.3263
3979.00,0.3259
3978.00,0.3256
3977.00,0.3252
3976.00,0.3250
3975.00,0.3248
3974.00,0.3245
3973.00,0.3243
3972.00,0.3240
3971.00,0.3237
3970.00,0.3234
3969.00,0.3231
3968.00,0.3228
3967.00,0.3226
3966.00,0.3223
3965.00,0.3222
3964.00,0.3221
3963.00,0.3221
3962.00,0.3220
3961.00,0.3218
3960.00,0.3216
3959.00,0.3214
3958.00,0.3213
3957.00,0.3212
3956.00,0.3211
3955.00,0.3210
3954.00,0.3209
3953.00,0.3208
3952.00,0.3207
3951.00,0.3206
3950.00,0.3204
3949.00,0.3202
3948.00,0.3201
3947.00,0.3200
3946.00,0.3199
3945.00,0.3198
3944.00,0.3197
3943.00,0.3196
3942.00,0.3195
3941.00,0.3194
3940.00,0.3193
3939.00,0.3192
3938.00,0.3191
3937.00,0.3190
3936.00,0.3189
3935.00,0.3188
3934.00,0.3187
3933.00,0.3186
3932.00,0.3185
3931.00,0.3185
3930.00,0.3186
3929.00,0.3186
3928.00,0.3186
3927.00,0.3186
3926.00,0.3185
3925.00,0.3185
3924.00,0.3184
3923.00,0.3184
3922.00,0.3183
3921.00,0.3183
3920.00,0.3184
3919.00,0.3184
3918.00,0.3184
3917.00,0.3184
3916.00,0.3184
3915.00,0.3183
3914.00,0.3183
3913.00,0.3182
3912.00,0.3181
3911.00,0.3181
3910.00,0.3181
3909.00,0.3181
3908.00,0.3181
3907.00,0.3182
3906.00,0.3183
3905.00,0.3184
3904.00,0.3184
3903.00,0.3185
3902.00,0.3186
3901.00,0.3186
3900.00,0.3187
3899.00,0.3187
3898.00,0.3185
3897.00,0.3182
3896.00,0.3179
3895.00,0.3175
3894.00,0.3173
3893.00,0.3171
3892.00,0.3170
3891.00,0.3170
3890.00,0.3170
3889.00,0.3170
3888.00,0.3169
3887.00,0.3169
