Created as New Dataset,
cm-1,A
4000.00,0.3781
3999.00,0.3777
3998.00,0.3774
3997.00,0.3770
3996.00,0.3767
3995.00,0.3764
3994.00,0.3761
3993.00,0.3759
3992.00,0.3757
3991.00,0.3755
3990.00,0.3752
3989.00,0.3749
3988.00,0.3746
3987.00,0.3743
3986.00,0.3740
3985.00,0.3737
3984.00,0.3733
3983.00,0.3730
3982.00,0.3727
3981.00,0.3725
3980.00,0.3722
3979.00,0.3719
3978.00,0.3716
3977.00,0.3713
3976.00,0.3709
3975.00,0.3705
3974.00,0.3702
3973.00,0.3699
3972.00,0.3696
3971.00,0.3694
3970.00,0.3691
3969.00,0.3688
3968.00,0.3685
3967.00,0.3682
3966.00,0.3680
3965.00,0.3678
3964.00,0.3676
3963.00,0.3674
3962.00,0.3672
3961.00,0.3669
3960.00,0.3667
3959.00,0.3665
3958.00,0.3664
3957.00,0.3663
3956.00,0.3663
3955.00,0.3662
3954.00,0.3662
3953.00,0.3661
3952.00,0.3659
3951.00,0.3657
3950.00,0.3655
3949.00,0.3654
3948.00,0.3653
3947.00,0.3653
3946.00,0.3652
3945.00,0.3651
3944.00,0.3650
3943.00,0.3649
3942.00,0.3648
3941.00,0.3647
3940.00,0.3646
3939.00,0.3645
3938.00,0.3645
3937.00,0.3644
3936.00,0.3643
3935.00,0.3643
3934.00,0.3642
3933.00,0.3641
3932.00,0.3640
3931.00,0.3639
3930.00,0.3639
3929.00,0.3638
3928.00,0.3637
3927.00,0.3635
3926.00,0.3634
3925.00,0.3633
3924.00,0.3632
3923.00,0.3631
3922.00,0.3631
3921.00,0.3630
3920.00,0.3630
3919.00,0.3631
3918.00,0.3631
3917.00,0.3632
3916.00,0.3632
3915.00,0.3633
3914.00,0.3633
3913.00,0.3633
3912.00,0.3633
3911.00,0.3634
3910.00,0.3635
3909.00,0.3634
3908.00,0.3634
3907.00,0.3632
3906.00,0.3631
3905.00,0.3630
3904.00,0.3630
3903.00,0.3631
3902.00,0.3632
3901.00,0.3631
3900.00,0.3630
3899.00,0.3629
3898.00,0.3628
3897.00,0.3627
3896.00,0.3626
3895.00,0.3625
3894.00,0.3624
3893.00,0.3622
3892.00,0.3620
3891.00,0.3618
3890.00,0.3617
3889.00,0.3616
3888.00,0.3614
3887.00,0.3613
3886.00,0.3614
3885.00,0.3615
3884.00,0.3615
3883.00,0.3613
3882.00,0.3611
3881.00,0.3610
3880.00,0.3611
3879.00,0.3612
3878.00,0.3611
3877.00,0.3610
3876.00,0.3609
3875.00,0.3609
3874.00,0.3609
3873.00,0.3609
3872.00,0.3607
3871.00,0.3604
3870.00,0.3603
3869.00,0.3604
3868.00,0.3604
3867.00,0.3602
3866.00,0.3599
3865.00,0.3598
3864.00,0.3597
3863.00,0.3596
3862.00,0.3594
3861.00,0.3593
3860.00,0.3593
3859.00,0.3593
3858.00,0.3592
3857.00,0.3592
3856.00,0.3590
3855.00,0.3588
3854.00,0.3587
3853.00,0.3587
3852.00,0.3587
3851.00,0.3585
3850.00,0.3583
3849.00,0.3582
3848.00,0.3583
3847.00,0.3583
3846.00,0.3582
3845.00,0.3580
3844.00,0.3579
3843.00,0.3578
3842.00,0.3577
3841.00,0.3577
3840.00,0.3577
3839.00,0.3578
3838.00,0.3578
3837.00,0.3579
3836.00,0.3579
3835.00,0.3577
3834.00,0.3576
3833.00,0.3574
3832.00,0.3574
3831.00,0.3574
3830.00,0.3573
3829.00,0.3572
3828.00,0.3570
3827.00,0.3569
3826.00,0.3568
3825.00,0.3568
3824.00,0.3566
3823.00,0.3564
3822.00,0.3562
3821.00,0.3563
3820.00,0.3563
3819.00,0.3562
3818.00,0.3559
3817.00,0.3556
3816.00,0.3555
3815.00,0.3554
3814.00,0.3552
3813.00,0.3549
3812.00,0.3546
3811.00,0.3544
3810.00,0.3543
3809.00,0.3540
3808.00,0.3537
3807.00,0.3535
3806.00,0.3535
3805.00,0.3534
3804.00,0.3532
3803.00,0.3529
3802.00,0.3529
3801.00,0.3530
3800.00,0.3530
3799.00,0.3528
3798.00,0.3524
3797.00,0.3522
3796.00,0.3522
3795.00,0.3522
3794.00,0.3521
3793.00,0.3519
3792.00,0.3517
3791.00,0.3515
3790.00,0.3513
3789.00,0.3512
3788.00,0.3510
3787.00,0.3508
3786.00,0.3506
3785.00,0.3504
3784.00,0.3503
3783.00,0.3501
3782.00,0.3500
3781.00,0.3498
3780.00,0.3496
3779.00,0.3494
3778.00,0.3493
3777.00,0.3491
3776.00,0.3489
3775.00,0.3487
3774.00,0.3486
3773.00,0.3484
3772.00,0.3483
3771.00,0.3481
3770.00,0.3479
3769.00,0.3478
3768.00,0.3476
3767.00,0.3474
3766.00,0.3473
3765.00,0.3472
3764.00,0.3472
3763.00,0.3471
3762.00,0.3470
3761.00,0.3468
3760.00,0.3467
3759.00,0.3465
3758.00,0.3463
3757.00,0.3462
3756.00,0.3461
3755.00,0.3459
3754.00,0.3458
3753.00,0.3457
3752.00,0.3455
3751.00,0.3454
3750.00,0.3453
3749.00,0.3452
3748.00,0.3451
3747.00,0.3449
3746.00,0.3447
3745.00,0.3446
3744.00,0.3447
3743.00,0.3447
3742.00,0.3444
3741.00,0.3440
3740.00,0.3438
3739.00,0.3437
3738.00,0.3436
3737.00,0.3435
3736.00,0.3433
3735.00,0.3433
3734.00,0.3432
3733.00,0.3431
3732.00,0.3431
3731.00,0.3430
3730.00,0.3429
3729.00,0.3427
3728.00,0.3425
3727.00,0.3424
3726.00,0.3422
3725.00,0.3420
3724.00,0.3417
3723.00,0.3415
3722.00,0.3415
3721.00,0.3414
3720.00,0.3414
3719.00,0.3412
3718.00,0.3410
3717.00,0.3409
3716.00,0.3408
3715.00,0.3407
3714.00,0.3406
3713.00,0.3405
3712.00,0.3404
3711.00,0.3402
3710.00,0.3402
3709.00,0.3402
3708.00,0.3402
3707.00,0.3402
3706.00,0.3402
3705.00,0.3401
3704.00,0.3399
3703.00,0.3398
3702.00,0.3398
3701.00,0.3397
3700.00,0.3397
3699.00,0.3396
3698.00,0.3396
3697.00,0.3396
3696.00,0.3397
3695.00,0.3398
3694.00,0.3398
3693.00,0.3399
3692.00,0.3399
3691.00,0.3398
3690.00,0.3398
3689.00,0.3397
3688.00,0.3398
3687.00,0.3399
3686.00,0.3399
3685.00,0.3399
3684.00,0.3399
3683.00,0.3398
3682.00,0.3397
3681.00,0.3395
3680.00,0.3394
3679.00,0.3393
3678.00,0.3391
3677.00,0.3388
3676.00,0.3387
3675.00,0.3389
3674.00,0.3391
3673.00,0.3390
3672.00,0.3389
3671.00,0.3389
3670.00,0.3390
3669.00,0.3391
3668.00,0.3390
3667.00,0.3389
3666.00,0.3388
3665.00,0.3388
3664.00,0.3389
3663.00,0.3389
3662.00,0.3390
3661.00,0.3390
3660.00,0.3391
3659.00,0.3392
3658.00,0.3393
3657.00,0.3394
3656.00,0.3395
3655.00,0.3397
3654.00,0.3398
3653.00,0.3399
3652.00,0.3400
3651.00,0.3402
3650.00,0.3404
3649.00,0.3405
3648.00,0.3405
3647.00,0.3406
3646.00,0.3406
3645.00,0.3407
3644.00,0.3408
3643.00,0.3408
3642.00,0.3409
3641.00,0.3410
3640.00,0.3410
3639.00,0.3411
3638.00,0.3412
3637.00,0.3413
3636.00,0.3414
3635.00,0.3415
3634.00,0.3416
3633.00,0.3419
3632.00,0.3422
3631.00,0.3424
3630.00,0.3425
3629.00,0.3428
3628.00,0.3431
3627.00,0.3434
3626.00,0.3436
3625.00,0.3438
3624.00,0.3441
3623.00,0.3444
3622.00,0.3446
3621.00,0.3446
3620.00,0.3445
3619.00,0.3444
3618.00,0.3443
3617.00,0.3443
3616.00,0.3442
3615.00,0.3442
3614.00,0.3442
3613.00,0.3443
3612.00,0.3444
3611.00,0.3443
3610.00,0.3442
3609.00,0.3442
3608.00,0.3442
3607.00,0.3443
3606.00,0.3442
3605.00,0.3441
3604.00,0.3439
3603.00,0.3436
3602.00,0.3433
3601.00,0.3429
3600.00,0.3424
3599.00,0.3419
3598.00,0.3413
3597.00,0.3407
3596.00,0.3402
3595.00,0.3397
3594.00,0.3392
3593.00,0.3388
3592.00,0.3385
3591.00,0.3383
3590.00,0.3381
3589.00,0.3378
3588.00,0.3376
3587.00,0.3375
3586.00,0.3373
3585.00,0.3372
3584.00,0.3372
3583.00,0.3372
3582.00,0.3373
3581.00,0.3373
3580.00,0.3374
3579.00,0.3373
3578.00,0.3373
3577.00,0.3373
3576.00,0.3374
3575.00,0.3375
3574.00,0.3376
3573.00,0.3377
3572.00,0.3378
3571.00,0.3379
3570.00,0.3380
3569.00,0.3381
3568.00,0.3382
3567.00,0.3384
3566.00,0.3386
3565.00,0.3388
3564.00,0.3390
3563.00,0.3392
3562.00,0.3394
3561.00,0.3396
3560.00,0.3398
3559.00,0.3400
3558.00,0.3403
3557.00,0.3405
3556.00,0.3408
3555.00,0.3410
3554.00,0.3413
3553.00,0.3416
3552.00,0.3420
3551.00,0.3424
3550.00,0.3429
3549.00,0.3433
3548.00,0.3437
3547.00,0.3441
3546.00,0.3445
3545.00,0.3449
3544.00,0.3453
3543.00,0.3457
3542.00,0.3461
3541.00,0.3465
3540.00,0.3469
3539.00,0.3473
3538.00,0.3476
3537.00,0.3479
3536.00,0.3483
3535.00,0.3486
3534.00,0.3488
3533.00,0.3489
3532.00,0.3491
3531.00,0.3492
3530.00,0.3495
3529.00,0.3498
3528.00,0.3501
3527.00,0.3504
3526.00,0.3507
3525.00,0.3510
3524.00,0.3514
3523.00,0.3517
3522.00,0.3520
3521.00,0.3523
3520.00,0.3526
3519.00,0.3529
3518.00,0.3533
3517.00,0.3536
3516.00,0.3540
3515.00,0.3543
3514.00,0.3547
3513.00,0.3552
3512.00,0.3557
3511.00,0.3562
3510.00,0.3567
3509.00,0.3572
3508.00,0.3576
3507.00,0.3581
3506.00,0.3586
3505.00,0.3591
3504.00,0.3596
3503.00,0.3601
3502.00,0.3606
3501.00,0.3610
3500.00,0.3615
3499.00,0.3619
3498.00,0.3624
3497.00,0.3630
3496.00,0.3636
3495.00,0.3642
3494.00,0.3648
3493.00,0.3655
3492.00,0.3661
3491.00,0.3668
3490.00,0.3675
3489.00,0.3682
3488.00,0.3688
3487.00,0.3694
3486.00,0.3700
3485.00,0.3706
3484.00,0.3712
3483.00,0.3718
3482.00,0.3723
3481.00,0.3728
3480.00,0.3733
3479.00,0.3738
3478.00,0.3742
3477.00,0.3747
3476.00,0.3751
3475.00,0.3755
3474.00,0.3760
3473.00,0.3765
3472.00,0.3770
3471.00,0.3776
3470.00,0.3780
