Created as New Dataset,
cm-1,A
4000.00,0.3525
3999.00,0.3521
3998.00,0.3517
3997.00,0.3513
3996.00,0.3509
3995.00,0.3506
3994.00,0.3502
3993.00,0.3497
3992.00,0.3493
3991.00,0.3489
3990.00,0.3485
3989.00,0.3480
3988.00,0.3476
3987.00,0.3471
3986.00,0.3466
3985.00,0.3462
3984.00,0.3458
3983.00,0.3454
3982.00,0.3450
3981.00,0.3445
3980.00,0.3440
3979.00,0.3435
3978.00,0.3430
3977.00,0.3426
3976.00,0.3422
3975.00,0.3419
3974.00,0.3416
3973.00,0.3413
3972.00,0.3411
3971.00,0.3408
3970.00,0.3405
3969.00,0.3401
3968.00,0.3398
3967.00,0.3395
3966.00,0.3391
3965.00,0.3388
3964.00,0.3384
3963.00,0.3381
3962.00,0.3377
3961.00,0.3374
3960.00,0.3371
3959.00,0.3368
3958.00,0.3366
3957.00,0.3363
3956.00,0.3361
3955.00,0.3359
3954.00,0.3356
3953.00,0.3353
3952.00,0.3351
3951.00,0.3349
3950.00,0.3347
3949.00,0.3346
3948.00,0.3344
3947.00,0.3342
3946.00,0.3339
3945.00,0.3337
3944.00,0.3334
3943.00,0.3333
3942.00,0.3331
3941.00,0.3329
3940.00,0.3327
3939.00,0.3326
3938.00,0.3325
3937.00,0.3324
3936.00,0.3323
3935.00,0.3322
3934.00,0.3321
3933.00,0.3320
3932.00,0.3320
3931.00,0.3320
3930.00,0.3320
3929.00,0.3319
3928.00,0.3319
3927.00,0.3320
3926.00,0.3320
3925.00,0.3321
3924.00,0.3321
3923.00,0.3320
3922.00,0.3319
3921.00,0.3318
3920.00,0.3317
3919.00,0.3316
3918.00,0.3316
3917.00,0.3316
3916.00,0.3317
3915.00,0.3317
3914.00,0.3316
3913.00,0.3315
3912.00,0.3315
3911.00,0.3314
3910.00,0.3313
3909.00,0.3310
3908.00,0.3307
3907.00,0.3304
3906.00,0.3300
3905.00,0.3298
3904.00,0.3296
3903.00,0.3293
3902.00,0.3292
3901.00,0.3292
3900.00,0.3294
