Created as New Dataset,
cm-1,A
4000.00,1.2705
3999.00,1.2703
3998.00,1.2697
3997.00,1.2690
3996.00,1.2686
3995.00,1.2686
3994.00,1.2689
3993.00,1.2693
3992.00,1.2694
3991.00,1.2694
3990.00,1.2691
3989.00,1.2687
3988.00,1.2685
3987.00,1.2686
3986.00,1.2690
3985.00,1.2695
3984.00,1.2699
3983.00,1.2699
3982.00,1.2695
3981.00,1.2688
3980.00,1.2681
3979.00,1.2678
3978.00,1.2677
3977.00,1.2677
3976.00,1.2677
3975.00,1.2676
3974.00,1.2675
3973.00,1.2673
3972.00,1.2671
3971.00,1.2671
3970.00,1.2674
3969.00,1.2678
3968.00,1.2682
3967.00,1.2684
3966.00,1.2682
3965.00,1.2678
3964.00,1.2675
3963.00,1.2674
3962.00,1.2674
3961.00,1.2675
3960.00,1.2675
3959.00,1.2675
3958.00,1.2675
3957.00,1.2676
3956.00,1.2679
3955.00,1.2679
3954.00,1.2677
3953.00,1.2673
3952.00,1.2672
3951.00,1.2674
3950.00,1.2679
3949.00,1.2681
3948.00,1.2679
3947.00,1.2674
3946.00,1.2670
3945.00,1.2671
3944.00,1.2676
3943.00,1.2680
3942.00,1.2680
3941.00,1.2678
3940.00,1.2678
3939.00,1.2680
3938.00,1.2682
3937.00,1.2682
3936.00,1.2679
3935.00,1.2675
3934.00,1.2671
3933.00,1.2667
3932.00,1.2662
3931.00,1.2657
3930.00,1.2652
3929.00,1.2647
3928.00,1.2646
3927.00,1.2649
3926.00,1.2656
3925.00,1.2662
3924.00,1.2665
3923.00,1.2664
3922.00,1.2661
3921.00,1.2659
3920.00,1.2658
3919.00,1.2658
3918.00,1.2658
3917.00,1.2660
3916.00,1.2660
3915.00,1.2661
3914.00,1.2663
3913.00,1.2664
3912.00,1.2664
3911.00,1.2663
3910.00,1.2661
3909.00,1.2659
3908.00,1.2657
3907.00,1.2657
3906.00,1.2662
3905.00,1.2669
3904.00,1.2675
3903.00,1.2679
3902.00,1.2684
3901.00,1.2692
3900.00,1.2698
3899.00,1.2697
3898.00,1.2688
3897.00,1.2678
3896.00,1.2670
3895.00,1.2665
3894.00,1.2663
3893.00,1.2659
3892.00,1.2654
3891.00,1.2649
3890.00,1.2645
3889.00,1.2645
3888.00,1.2651
3887.00,1.2657
3886.00,1.2660
3885.00,1.2660
3884.00,1.2662
3883.00,1.2668
3882.00,1.2674
3881.00,1.2674
3880.00,1.2668
3879.00,1.2660
3878.00,1.2657
3877.00,1.2657
3876.00,1.2658
3875.00,1.2656
3874.00,1.2654
3873.00,1.2653
3872.00,1.2659
3871.00,1.2667
3870.00,1.2670
3869.00,1.2666
3868.00,1.2661
3867.00,1.2662
3866.00,1.2666
3865.00,1.2667
3864.00,1.2664
3863.00,1.2661
