Created as New Dataset,
cm-1,A
4000.00,0.3580
3999.00,0.3581
3998.00,0.3581
3997.00,0.3581
3996.00,0.3580
3995.00,0.3579
3994.00,0.3578
3993.00,0.3576
3992.00,0.3573
3991.00,0.3570
3990.00,0.3566
3989.00,0.3562
3988.00,0.3557
3987.00,0.3553
3986.00,0.3548
3985.00,0.3543
3984.00,0.3539
3983.00,0.3534
3982.00,0.3530
3981.00,0.3525
3980.00,0.3521
3979.00,0.3516
3978.00,0.3512
3977.00,0.3508
3976.00,0.3505
3975.00,0.3501
3974.00,0.3497
3973.00,0.3493
3972.00,0.3490
3971.00,0.3487
3970.00,0.3483
3969.00,0.3480
3968.00,0.3476
3967.00,0.3472
3966.00,0.3468
3965.00,0.3463
3964.00,0.3458
3963.00,0.3453
3962.00,0.3448
3961.00,0.3442
3960.00,0.3437
3959.00,0.3431
3958.00,0.3427
3957.00,0.3423
3956.00,0.3420
3955.00,0.3416
3954.00,0.3413
3953.00,0.3410
3952.00,0.3406
3951.00,0.3402
3950.00,0.3398
3949.00,0.3394
3948.00,0.3390
3947.00,0.3387
3946.00,0.3385
3945.00,0.3382
3944.00,0.3379
3943.00,0.3377
3942.00,0.3374
3941.00,0.3372
3940.00,0.3370
3939.00,0.3369
3938.00,0.3368
3937.00,0.3368
3936.00,0.3368
3935.00,0.3367
3934.00,0.3367
3933.00,0.3366
3932.00,0.3366
3931.00,0.3366
3930.00,0.3367
3929.00,0.3368
3928.00,0.3368
3927.00,0.3368
3926.00,0.3368
3925.00,0.3368
3924.00,0.3369
3923.00,0.3370
3922.00,0.3371
3921.00,0.3372
3920.00,0.3372
3919.00,0.3371
3918.00,0.3370
3917.00,0.3369
3916.00,0.3368
3915.00,0.3367
3914.00,0.3366
3913.00,0.3364
3912.00,0.3362
3911.00,0.3360
3910.00,0.3358
3909.00,0.3357
3908.00,0.3356
3907.00,0.3354
3906.00,0.3353
3905.00,0.3353
3904.00,0.3353
3903.00,0.3354
3902.00,0.3354
3901.00,0.3354
3900.00,0.3353
3899.00,0.3352
3898.00,0.3350
3897.00,0.3348
3896.00,0.3346
3895.00,0.3344
3894.00,0.3343
3893.00,0.3342
3892.00,0.3341
3891.00,0.3341
3890.00,0.3341
3889.00,0.3340
3888.00,0.3338
3887.00,0.3336
3886.00,0.3335
3885.00,0.3334
3884.00,0.3334
3883.00,0.3333
3882.00,0.3332
3881.00,0.3331
3880.00,0.3330
3879.00,0.3329
3878.00,0.3327
3877.00,0.3326
3876.00,0.3325
3875.00,0.3324
3874.00,0.3325
3873.00,0.3325
3872.00,0.3323
3871.00,0.3322
3870.00,0.3322
3869.00,0.3322
3868.00,0.3321
3867.00,0.3320
3866.00,0.3318
3865.00,0.3317
3864.00,0.3316
3863.00,0.3315
3862.00,0.3314
3861.00,0.3313
3860.00,0.3312
3859.00,0.3312
3858.00,0.3312
3857.00,0.3312
3856.00,0.3311
3855.00,0.3310
3854.00,0.3311
3853.00,0.3313
3852.00,0.3316
3851.00,0.3316
3850.00,0.3315
3849.00,0.3313
3848.00,0.3312
3847.00,0.3310
3846.00,0.3309
3845.00,0.3308
3844.00,0.3307
3843.00,0.3306
3842.00,0.3306
3841.00,0.3306
3840.00,0.3306
3839.00,0.3306
3838.00,0.3306
3837.00,0.3306
3836.00,0.3305
3835.00,0.3303
3834.00,0.3300
3833.00,0.3297
3832.00,0.3294
3831.00,0.3291
3830.00,0.3288
3829.00,0.3285
3828.00,0.3282
3827.00,0.3280
3826.00,0.3279
3825.00,0.3278
3824.00,0.3277
3823.00,0.3275
3822.00,0.3275
3821.00,0.3275
3820.00,0.3276
3819.00,0.3276
3818.00,0.3275
3817.00,0.3273
3816.00,0.3272
3815.00,0.3270
3814.00,0.3268
3813.00,0.3265
3812.00,0.3263
3811.00,0.3261
3810.00,0.3260
3809.00,0.3258
3808.00,0.3256
3807.00,0.3255
3806.00,0.3255
3805.00,0.3255
3804.00,0.3255
3803.00,0.3253
3802.00,0.3252
3801.00,0.3251
3800.00,0.3248
3799.00,0.3245
3798.00,0.3242
3797.00,0.3239
3796.00,0.3237
3795.00,0.3234
3794.00,0.3231
3793.00,0.3228
3792.00,0.3226
3791.00,0.3224
3790.00,0.3222
3789.00,0.3220
3788.00,0.3218
3787.00,0.3217
3786.00,0.3217
3785.00,0.3217
3784.00,0.3218
3783.00,0.3219
3782.00,0.3220
3781.00,0.3221
3780.00,0.3221
3779.00,0.3222
3778.00,0.3222
3777.00,0.3223
3776.00,0.3223
3775.00,0.3225
3774.00,0.3226
3773.00,0.3228
3772.00,0.3228
3771.00,0.3228
3770.00,0.3229
3769.00,0.3229
3768.00,0.3229
3767.00,0.3228
3766.00,0.3227
3765.00,0.3226
3764.00,0.3225
3763.00,0.3224
3762.00,0.3222
3761.00,0.3220
3760.00,0.3218
3759.00,0.3216
3758.00,0.3215
3757.00,0.3214
3756.00,0.3213
3755.00,0.3213
3754.00,0.3213
3753.00,0.3213
3752.00,0.3213
3751.00,0.3213
3750.00,0.3213
3749.00,0.3214
3748.00,0.3214
3747.00,0.3214
3746.00,0.3213
3745.00,0.3213
3744.00,0.3213
3743.00,0.3211
3742.00,0.3208
3741.00,0.3206
3740.00,0.3204
