Created as New Dataset,
cm-1,A
4000.00,0.3715
3999.00,0.3712
3998.00,0.3708
3997.00,0.3705
3996.00,0.3701
3995.00,0.3697
3994.00,0.3693
3993.00,0.3689
3992.00,0.3686
3991.00,0.3684
3990.00,0.3681
3989.00,0.3678
3988.00,0.3674
3987.00,0.3669
3986.00,0.3665
3985.00,0.3662
3984.00,0.3658
3983.00,0.3655
3982.00,0.3651
3981.00,0.3648
3980.00,0.3644
3979.00,0.3641
3978.00,0.3638
3977.00,0.3635
3976.00,0.3632
3975.00,0.3630
3974.00,0.3627
3973.00,0.3625
3972.00,0.3623
3971.00,0.3622
3970.00,0.3620
3969.00,0.3618
3968.00,0.3615
3967.00,0.3613
3966.00,0.3610
3965.00,0.3609
3964.00,0.3607
3963.00,0.3606
3962.00,0.3603
3961.00,0.3601
3960.00,0.3599
3959.00,0.3597
3958.00,0.3596
3957.00,0.3595
3956.00,0.3594
3955.00,0.3593
3954.00,0.3592
3953.00,0.3590
3952.00,0.3588
3951.00,0.3586
3950.00,0.3584
3949.00,0.3583
3948.00,0.3582
3947.00,0.3581
3946.00,0.3580
3945.00,0.3579
3944.00,0.3577
3943.00,0.3575
3942.00,0.3573
3941.00,0.3572
3940.00,0.3571
3939.00,0.3570
3938.00,0.3569
3937.00,0.3569
3936.00,0.3569
3935.00,0.3569
3934.00,0.3569
3933.00,0.3568
3932.00,0.3568
3931.00,0.3567
3930.00,0.3566
3929.00,0.3566
3928.00,0.3566
3927.00,0.3565
3926.00,0.3565
3925.00,0.3565
3924.00,0.3565
3923.00,0.3564
3922.00,0.3563
3921.00,0.3563
3920.00,0.3562
3919.00,0.3562
3918.00,0.3562
3917.00,0.3561
3916.00,0.3561
3915.00,0.3561
3914.00,0.3560
3913.00,0.3560
3912.00,0.3560
3911.00,0.3559
3910.00,0.3558
3909.00,0.3557
3908.00,0.3556
3907.00,0.3556
3906.00,0.3556
3905.00,0.3557
3904.00,0.3558
3903.00,0.3558
3902.00,0.3558
3901.00,0.3557
3900.00,0.3557
3899.00,0.3556
3898.00,0.3556
3897.00,0.3554
3896.00,0.3554
3895.00,0.3553
3894.00,0.3553
3893.00,0.3552
3892.00,0.3550
3891.00,0.3549
3890.00,0.3548
3889.00,0.3547
3888.00,0.3545
3887.00,0.3545
3886.00,0.3545
3885.00,0.3546
3884.00,0.3546
3883.00,0.3545
3882.00,0.3544
3881.00,0.3544
3880.00,0.3545
3879.00,0.3544
3878.00,0.3542
3877.00,0.3540
3876.00,0.3538
3875.00,0.3537
3874.00,0.3537
3873.00,0.3536
3872.00,0.3534
3871.00,0.3532
3870.00,0.3532
3869.00,0.3533
3868.00,0.3532
3867.00,0.3530
3866.00,0.3529
3865.00,0.3528
3864.00,0.3527
3863.00,0.3525
3862.00,0.3523
3861.00,0.3521
3860.00,0.3520
3859.00,0.3519
3858.00,0.3520
3857.00,0.3520
3856.00,0.3519
3855.00,0.3518
3854.00,0.3518
3853.00,0.3519
3852.00,0.3519
3851.00,0.3518
3850.00,0.3516
3849.00,0.3515
3848.00,0.3515
3847.00,0.3515
3846.00,0.3514
3845.00,0.3512
