Created as New Dataset,
cm-1,A
4000.00,0.3806
3999.00,0.3801
3998.00,0.3798
3997.00,0.3794
3996.00,0.3791
3995.00,0.3787
3994.00,0.3784
3993.00,0.3780
3992.00,0.3777
3991.00,0.3774
3990.00,0.3771
3989.00,0.3767
3988.00,0.3763
3987.00,0.3759
3986.00,0.3756
3985.00,0.3753
3984.00,0.3750
3983.00,0.3747
3982.00,0.3743
3981.00,0.3740
3980.00,0.3738
3979.00,0.3735
3978.00,0.3733
3977.00,0.3730
3976.00,0.3728
3975.00,0.3725
3974.00,0.3722
3973.00,0.3720
3972.00,0.3717
3971.00,0.3714
3970.00,0.3711
3969.00,0.3708
3968.00,0.3705
3967.00,0.3702
3966.00,0.3698
3965.00,0.3695
3964.00,0.3692
3963.00,0.3690
3962.00,0.3688
3961.00,0.3685
3960.00,0.3684
3959.00,0.3682
3958.00,0.3681
3957.00,0.3680
3956.00,0.3679
3955.00,0.3677
3954.00,0.3676
3953.00,0.3674
3952.00,0.3672
3951.00,0.3671
3950.00,0.3670
3949.00,0.3669
3948.00,0.3669
3947.00,0.3669
3946.00,0.3669
3945.00,0.3667
3944.00,0.3666
3943.00,0.3664
3942.00,0.3663
3941.00,0.3663
3940.00,0.3662
3939.00,0.3662
3938.00,0.3662
3937.00,0.3661
3936.00,0.3660
3935.00,0.3659
3934.00,0.3658
3933.00,0.3657
3932.00,0.3656
3931.00,0.3654
3930.00,0.3652
3929.00,0.3651
3928.00,0.3650
3927.00,0.3649
3926.00,0.3648
3925.00,0.3648
3924.00,0.3648
3923.00,0.3649
3922.00,0.3649
3921.00,0.3650
3920.00,0.3650
3919.00,0.3650
3918.00,0.3651
3917.00,0.3650
3916.00,0.3650
3915.00,0.3649
3914.00,0.3649
3913.00,0.3648
3912.00,0.3648
3911.00,0.3647
3910.00,0.3647
3909.00,0.3647
3908.00,0.3646
3907.00,0.3646
3906.00,0.3646
3905.00,0.3645
3904.00,0.3645
3903.00,0.3645
3902.00,0.3645
3901.00,0.3644
3900.00,0.3643
3899.00,0.3642
3898.00,0.3641
3897.00,0.3640
3896.00,0.3638
3895.00,0.3636
3894.00,0.3635
3893.00,0.3634
3892.00,0.3633
3891.00,0.3632
3890.00,0.3631
3889.00,0.3630
3888.00,0.3629
3887.00,0.3628
3886.00,0.3628
3885.00,0.3628
3884.00,0.3628
3883.00,0.3628
3882.00,0.3627
3881.00,0.3627
3880.00,0.3626
3879.00,0.3625
3878.00,0.3625
3877.00,0.3624
3876.00,0.3623
