Created as New Dataset,
cm-1,A
4000.00,0.3601
3999.00,0.3598
3998.00,0.3594
3997.00,0.3591
3996.00,0.3588
3995.00,0.3585
3994.00,0.3582
3993.00,0.3579
3992.00,0.3576
3991.00,0.3573
3990.00,0.3571
3989.00,0.3569
3988.00,0.3567
3987.00,0.3564
3986.00,0.3561
3985.00,0.3558
3984.00,0.3554
3983.00,0.3550
3982.00,0.3547
3981.00,0.3544
3980.00,0.3542
3979.00,0.3539
3978.00,0.3536
3977.00,0.3533
3976.00,0.3530
3975.00,0.3528
3974.00,0.3525
3973.00,0.3522
3972.00,0.3520
3971.00,0.3517
3970.00,0.3514
3969.00,0.3510
3968.00,0.3507
3967.00,0.3504
3966.00,0.3502
3965.00,0.3500
3964.00,0.3498
3963.00,0.3495
3962.00,0.3493
3961.00,0.3491
3960.00,0.3489
3959.00,0.3488
3958.00,0.3486
3957.00,0.3485
3956.00,0.3483
3955.00,0.3482
3954.00,0.3480
3953.00,0.3479
3952.00,0.3478
3951.00,0.3477
3950.00,0.3476
3949.00,0.3475
3948.00,0.3474
3947.00,0.3473
3946.00,0.3473
3945.00,0.3473
3944.00,0.3472
3943.00,0.3471
3942.00,0.3469
3941.00,0.3467
3940.00,0.3467
3939.00,0.3467
3938.00,0.3467
3937.00,0.3467
3936.00,0.3467
3935.00,0.3465
3934.00,0.3464
3933.00,0.3462
3932.00,0.3461
3931.00,0.3461
3930.00,0.3461
3929.00,0.3461
3928.00,0.3460
3927.00,0.3460
3926.00,0.3459
3925.00,0.3459
3924.00,0.3458
3923.00,0.3457
3922.00,0.3457
3921.00,0.3456
3920.00,0.3455
3919.00,0.3453
3918.00,0.3453
3917.00,0.3453
3916.00,0.3454
3915.00,0.3454
3914.00,0.3455
3913.00,0.3454
3912.00,0.3454
3911.00,0.3452
3910.00,0.3451
3909.00,0.3451
3908.00,0.3452
3907.00,0.3453
3906.00,0.3454
3905.00,0.3455
3904.00,0.3455
3903.00,0.3455
3902.00,0.3456
3901.00,0.3457
3900.00,0.3457
3899.00,0.3456
3898.00,0.3454
3897.00,0.3452
3896.00,0.3450
3895.00,0.3449
3894.00,0.3448
3893.00,0.3446
3892.00,0.3444
3891.00,0.3441
3890.00,0.3439
3889.00,0.3437
3888.00,0.3437
3887.00,0.3437
3886.00,0.3437
3885.00,0.3437
3884.00,0.3436
3883.00,0.3436
3882.00,0.3437
3881.00,0.3437
3880.00,0.3435
3879.00,0.3433
3878.00,0.3432
3877.00,0.3432
3876.00,0.3433
3875.00,0.3434
3874.00,0.3433
3873.00,0.3431
3872.00,0.3430
3871.00,0.3429
3870.00,0.3429
3869.00,0.3429
3868.00,0.3429
3867.00,0.3430
3866.00,0.3430
3865.00,0.3429
3864.00,0.3428
3863.00,0.3426
3862.00,0.3424
3861.00,0.3422
3860.00,0.3420
3859.00,0.3419
3858.00,0.3417
3857.00,0.3417
3856.00,0.3416
3855.00,0.3417
3854.00,0.3417
3853.00,0.3418
3852.00,0.3418
3851.00,0.3418
3850.00,0.3417
3849.00,0.3415
3848.00,0.3412
3847.00,0.3410
3846.00,0.3407
3845.00,0.3406
3844.00,0.3404
3843.00,0.3403
3842.00,0.3403
3841.00,0.3403
3840.00,0.3404
