Created as New Dataset,
cm-1,A
4000.00,0.3745
3999.00,0.3741
3998.00,0.3737
3997.00,0.3733
3996.00,0.3729
3995.00,0.3726
3994.00,0.3722
3993.00,0.3718
3992.00,0.3714
3991.00,0.3710
3990.00,0.3705
3989.00,0.3701
3988.00,0.3696
3987.00,0.3691
3986.00,0.3687
3985.00,0.3682
3984.00,0.3677
3983.00,0.3672
3982.00,0.3667
3981.00,0.3662
3980.00,0.3657
3979.00,0.3653
3978.00,0.3649
3977.00,0.3645
3976.00,0.3642
3975.00,0.3638
3974.00,0.3634
3973.00,0.3631
3972.00,0.3628
3971.00,0.3625
3970.00,0.3622
3969.00,0.3620
3968.00,0.3617
3967.00,0.3613
3966.00,0.3610
3965.00,0.3605
3964.00,0.3601
3963.00,0.3598
3962.00,0.3595
3961.00,0.3593
3960.00,0.3591
3959.00,0.3588
3958.00,0.3586
3957.00,0.3583
3956.00,0.3580
3955.00,0.3578
3954.00,0.3576
3953.00,0.3574
3952.00,0.3572
3951.00,0.3569
3950.00,0.3567
3949.00,0.3564
3948.00,0.3562
3947.00,0.3560
3946.00,0.3558
3945.00,0.3556
3944.00,0.3554
3943.00,0.3552
3942.00,0.3550
3941.00,0.3549
3940.00,0.3547
3939.00,0.3546
3938.00,0.3545
3937.00,0.3544
3936.00,0.3543
3935.00,0.3542
3934.00,0.3542
3933.00,0.3542
3932.00,0.3542
3931.00,0.3543
3930.00,0.3544
3929.00,0.3544
3928.00,0.3544
3927.00,0.3544
3926.00,0.3544
3925.00,0.3543
3924.00,0.3543
3923.00,0.3541
3922.00,0.3540
3921.00,0.3539
3920.00,0.3539
3919.00,0.3539
3918.00,0.3539
3917.00,0.3539
3916.00,0.3538
3915.00,0.3537
3914.00,0.3536
3913.00,0.3534
3912.00,0.3533
3911.00,0.3531
3910.00,0.3530
3909.00,0.3529
3908.00,0.3528
3907.00,0.3527
3906.00,0.3526
3905.00,0.3526
3904.00,0.3526
3903.00,0.3526
3902.00,0.3526
3901.00,0.3526
3900.00,0.3525
3899.00,0.3525
3898.00,0.3524
3897.00,0.3523
3896.00,0.3521
3895.00,0.3520
3894.00,0.3519
3893.00,0.3518
3892.00,0.3517
3891.00,0.3515
3890.00,0.3513
3889.00,0.3510
3888.00,0.3508
3887.00,0.3507
3886.00,0.3506
3885.00,0.3506
3884.00,0.3506
3883.00,0.3505
3882.00,0.3505
3881.00,0.3505
3880.00,0.3504
3879.00,0.3503
3878.00,0.3502
3877.00,0.3501
3876.00,0.3501
3875.00,0.3500
3874.00,0.3500
3873.00,0.3498
3872.00,0.3496
3871.00,0.3494
3870.00,0.3493
3869.00,0.3492
3868.00,0.3490
3867.00,0.3488
3866.00,0.3486
3865.00,0.3485
3864.00,0.3484
3863.00,0.3482
3862.00,0.3479
3861.00,0.3478
3860.00,0.3476
3859.00,0.3474
3858.00,0.3471
3857.00,0.3468
3856.00,0.3466
3855.00,0.3465
3854.00,0.3465
3853.00,0.3464
3852.00,0.3464
3851.00,0.3464
3850.00,0.3464
3849.00,0.3464
3848.00,0.3465
3847.00,0.3465
3846.00,0.3465
3845.00,0.3464
3844.00,0.3463
3843.00,0.3462
3842.00,0.3461
3841.00,0.3460
3840.00,0.3458
3839.00,0.3457
3838.00,0.3457
3837.00,0.3456
3836.00,0.3455
