Created as New Dataset,
cm-1,A
4000.00,0.3934
3999.00,0.3931
3998.00,0.3927
3997.00,0.3923
3996.00,0.3919
3995.00,0.3915
3994.00,0.3912
3993.00,0.3909
3992.00,0.3906
3991.00,0.3902
3990.00,0.3898
3989.00,0.3893
3988.00,0.3889
3987.00,0.3885
3986.00,0.3882
3985.00,0.3879
3984.00,0.3875
3983.00,0.3872
3982.00,0.3869
3981.00,0.3867
3980.00,0.3864
3979.00,0.3861
3978.00,0.3858
3977.00,0.3855
3976.00,0.3854
3975.00,0.3852
3974.00,0.3850
3973.00,0.3849
3972.00,0.3847
3971.00,0.3845
3970.00,0.3843
3969.00,0.3840
3968.00,0.3838
3967.00,0.3835
3966.00,0.3833
3965.00,0.3830
3964.00,0.3828
3963.00,0.3826
3962.00,0.3823
3961.00,0.3821
3960.00,0.3819
3959.00,0.3817
3958.00,0.3815
3957.00,0.3814
3956.00,0.3813
3955.00,0.3811
3954.00,0.3810
3953.00,0.3807
3952.00,0.3805
3951.00,0.3803
3950.00,0.3802
3949.00,0.3800
3948.00,0.3799
3947.00,0.3798
3946.00,0.3796
3945.00,0.3794
3944.00,0.3793
3943.00,0.3793
3942.00,0.3793
3941.00,0.3793
3940.00,0.3792
3939.00,0.3791
3938.00,0.3791
3937.00,0.3790
3936.00,0.3790
3935.00,0.3790
3934.00,0.3790
3933.00,0.3791
3932.00,0.3791
3931.00,0.3791
3930.00,0.3790
3929.00,0.3789
3928.00,0.3789
3927.00,0.3788
3926.00,0.3788
3925.00,0.3788
3924.00,0.3788
3923.00,0.3787
3922.00,0.3786
3921.00,0.3785
3920.00,0.3784
3919.00,0.3783
3918.00,0.3782
3917.00,0.3781
3916.00,0.3780
3915.00,0.3778
3914.00,0.3777
3913.00,0.3776
3912.00,0.3776
3911.00,0.3777
3910.00,0.3778
3909.00,0.3778
3908.00,0.3778
3907.00,0.3778
3906.00,0.3777
3905.00,0.3777
3904.00,0.3777
3903.00,0.3776
3902.00,0.3776
3901.00,0.3776
3900.00,0.3776
3899.00,0.3777
3898.00,0.3777
3897.00,0.3776
3896.00,0.3775
3895.00,0.3774
3894.00,0.3773
3893.00,0.3772
3892.00,0.3772
3891.00,0.3772
3890.00,0.3772
3889.00,0.3772
3888.00,0.3770
3887.00,0.3767
3886.00,0.3767
3885.00,0.3767
3884.00,0.3768
3883.00,0.3766
3882.00,0.3763
3881.00,0.3761
3880.00,0.3761
3879.00,0.3762
3878.00,0.3761
3877.00,0.3758
3876.00,0.3756
3875.00,0.3755
3874.00,0.3755
3873.00,0.3755
3872.00,0.3752
3871.00,0.3748
3870.00,0.3747
3869.00,0.3748
3868.00,0.3750
3867.00,0.3749
3866.00,0.3747
3865.00,0.3745
3864.00,0.3745
3863.00,0.3744
3862.00,0.3742
3861.00,0.3741
3860.00,0.3740
3859.00,0.3740
3858.00,0.3741
3857.00,0.3743
3856.00,0.3743
3855.00,0.3743
3854.00,0.3741
3853.00,0.3740
3852.00,0.3738
3851.00,0.3735
3850.00,0.3732
3849.00,0.3731
3848.00,0.3732
3847.00,0.3731
3846.00,0.3730
3845.00,0.3729
3844.00,0.3728
3843.00,0.3729
3842.00,0.3729
3841.00,0.3728
3840.00,0.3726
3839.00,0.3724
3838.00,0.3723
3837.00,0.3722
3836.00,0.3722
3835.00,0.3721
3834.00,0.3721
3833.00,0.3720
3832.00,0.3720
3831.00,0.3720
3830.00,0.3719
3829.00,0.3717
3828.00,0.3715
3827.00,0.3715
