Created as New Dataset,
cm-1,A
4000.00,0.3861
3999.00,0.3858
3998.00,0.3856
3997.00,0.3853
3996.00,0.3849
3995.00,0.3846
3994.00,0.3842
3993.00,0.3839
3992.00,0.3835
3991.00,0.3830
3990.00,0.3825
3989.00,0.3820
3988.00,0.3815
3987.00,0.3810
3986.00,0.3805
3985.00,0.3800
3984.00,0.3794
3983.00,0.3788
3982.00,0.3783
3981.00,0.3778
3980.00,0.3773
3979.00,0.3768
3978.00,0.3764
3977.00,0.3760
3976.00,0.3755
3975.00,0.3751
3974.00,0.3747
3973.00,0.3743
3972.00,0.3740
3971.00,0.3736
3970.00,0.3733
3969.00,0.3730
3968.00,0.3728
3967.00,0.3726
3966.00,0.3723
3965.00,0.3721
3964.00,0.3717
3963.00,0.3714
3962.00,0.3710
3961.00,0.3706
3960.00,0.3702
3959.00,0.3698
3958.00,0.3695
3957.00,0.3691
3956.00,0.3688
3955.00,0.3685
3954.00,0.3682
3953.00,0.3679
3952.00,0.3676
3951.00,0.3673
3950.00,0.3671
3949.00,0.3667
3948.00,0.3663
3947.00,0.3658
3946.00,0.3654
3945.00,0.3651
3944.00,0.3649
3943.00,0.3648
3942.00,0.3647
3941.00,0.3645
3940.00,0.3644
3939.00,0.3643
3938.00,0.3642
3937.00,0.3641
3936.00,0.3641
3935.00,0.3640
3934.00,0.3640
3933.00,0.3639
3932.00,0.3639
3931.00,0.3640
3930.00,0.3640
3929.00,0.3641
3928.00,0.3641
3927.00,0.3641
3926.00,0.3640
3925.00,0.3639
3924.00,0.3638
3923.00,0.3637
3922.00,0.3636
3921.00,0.3635
3920.00,0.3634
3919.00,0.3633
3918.00,0.3632
3917.00,0.3631
3916.00,0.3629
3915.00,0.3627
3914.00,0.3626
3913.00,0.3623
3912.00,0.3621
3911.00,0.3618
3910.00,0.3615
3909.00,0.3612
3908.00,0.3610
3907.00,0.3609
3906.00,0.3608
3905.00,0.3608
3904.00,0.3609
3903.00,0.3609
3902.00,0.3611
3901.00,0.3614
3900.00,0.3616
3899.00,0.3616
3898.00,0.3614
3897.00,0.3611
3896.00,0.3608
3895.00,0.3605
3894.00,0.3601
3893.00,0.3598
3892.00,0.3595
3891.00,0.3592
3890.00,0.3589
3889.00,0.3587
3888.00,0.3587
3887.00,0.3587
3886.00,0.3587
3885.00,0.3585
3884.00,0.3581
3883.00,0.3580
3882.00,0.3580
3881.00,0.3581
3880.00,0.3580
3879.00,0.3576
3878.00,0.3572
3877.00,0.3570
3876.00,0.3570
3875.00,0.3570
3874.00,0.3570
3873.00,0.3568
3872.00,0.3568
3871.00,0.3568
3870.00,0.3568
3869.00,0.3567
3868.00,0.3566
3867.00,0.3565
3866.00,0.3564
3865.00,0.3563
3864.00,0.3561
3863.00,0.3557
3862.00,0.3554
3861.00,0.3552
3860.00,0.3550
3859.00,0.3547
3858.00,0.3543
3857.00,0.3537
3856.00,0.3532
3855.00,0.3531
3854.00,0.3535
3853.00,0.3539
3852.00,0.3538
3851.00,0.3537
3850.00,0.3540
3849.00,0.3542
3848.00,0.3542
3847.00,0.3539
3846.00,0.3535
3845.00,0.3532
3844.00,0.3529
3843.00,0.3527
3842.00,0.3525
3841.00,0.3524
3840.00,0.3524
3839.00,0.3525
3838.00,0.3526
3837.00,0.3526
3836.00,0.3527
3835.00,0.3527
3834.00,0.3528
3833.00,0.3527
3832.00,0.3524
3831.00,0.3520
3830.00,0.3516
3829.00,0.3513
3828.00,0.3511
3827.00,0.3510
3826.00,0.3507
3825.00,0.3504
3824.00,0.3501
3823.00,0.3499
3822.00,0.3499
3821.00,0.3499
3820.00,0.3496
3819.00,0.3493
3818.00,0.3492
3817.00,0.3492
3816.00,0.3492
3815.00,0.3489
3814.00,0.3486
3813.00,0.3484
3812.00,0.3483
3811.00,0.3482
3810.00,0.3479
3809.00,0.3476
3808.00,0.3474
3807.00,0.3471
3806.00,0.3469
3805.00,0.3466
3804.00,0.3465
3803.00,0.3465
3802.00,0.3465
3801.00,0.3463
3800.00,0.3460
3799.00,0.3458
3798.00,0.3457
3797.00,0.3458
3796.00,0.3456
3795.00,0.3452
3794.00,0.3447
3793.00,0.3443
3792.00,0.3439
3791.00,0.3435
3790.00,0.3431
3789.00,0.3427
3788.00,0.3423
3787.00,0.3420
3786.00,0.3418
3785.00,0.3415
3784.00,0.3412
3783.00,0.3411
3782.00,0.3410
3781.00,0.3410
3780.00,0.3411
3779.00,0.3410
3778.00,0.3409
3777.00,0.3407
3776.00,0.3407
3775.00,0.3408
3774.00,0.3408
3773.00,0.3407
3772.00,0.3407
3771.00,0.3406
3770.00,0.3405
3769.00,0.3403
3768.00,0.3401
3767.00,0.3399
3766.00,0.3398
3765.00,0.3396
3764.00,0.3394
3763.00,0.3392
3762.00,0.3389
3761.00,0.3387
3760.00,0.3385
3759.00,0.3382
3758.00,0.3379
3757.00,0.3376
3756.00,0.3373
3755.00,0.3371
3754.00,0.3368
3753.00,0.3365
3752.00,0.3363
3751.00,0.3363
3750.00,0.3363
3749.00,0.3363
3748.00,0.3363
3747.00,0.3366
3746.00,0.3369
3745.00,0.3372
3744.00,0.3372
3743.00,0.3369
3742.00,0.3365
3741.00,0.3365
3740.00,0.3365
3739.00,0.3364
3738.00,0.3361
3737.00,0.3358
3736.00,0.3357
3735.00,0.3356
3734.00,0.3356
3733.00,0.3355
3732.00,0.3354
3731.00,0.3351
3730.00,0.3348
3729.00,0.3344
3728.00,0.3341
3727.00,0.3337
3726.00,0.3334
3725.00,0.3331
3724.00,0.3329
3723.00,0.3327
3722.00,0.3325
3721.00,0.3323
3720.00,0.3320
3719.00,0.3317
3718.00,0.3315
3717.00,0.3313
3716.00,0.3311
3715.00,0.3311
3714.00,0.3312
3713.00,0.3314
3712.00,0.3316
3711.00,0.3318
3710.00,0.3319
3709.00,0.3320
3708.00,0.3321
3707.00,0.3321
3706.00,0.3320
3705.00,0.3319
3704.00,0.3318
3703.00,0.3317
3702.00,0.3317
3701.00,0.3316
3700.00,0.3315
3699.00,0.3315
3698.00,0.3316
3697.00,0.3316
3696.00,0.3315
3695.00,0.3313
3694.00,0.3312
3693.00,0.3311
3692.00,0.3311
3691.00,0.3311
3690.00,0.3312
3689.00,0.3314
3688.00,0.3316
3687.00,0.3318
3686.00,0.3321
3685.00,0.3323
3684.00,0.3325
3683.00,0.3324
3682.00,0.3323
3681.00,0.3321
3680.00,0.3318
3679.00,0.3316
3678.00,0.3315
3677.00,0.3317
3676.00,0.3322
3675.00,0.3325
3674.00,0.3326
3673.00,0.3327
3672.00,0.3330
3671.00,0.3333
3670.00,0.3334
3669.00,0.3333
3668.00,0.3331
3667.00,0.3330
3666.00,0.3331
3665.00,0.3332
3664.00,0.3331
3663.00,0.3329
3662.00,0.3328
3661.00,0.3327
3660.00,0.3327
3659.00,0.3329
3658.00,0.3331
3657.00,0.3335
3656.00,0.3339
3655.00,0.3342
3654.00,0.3345
3653.00,0.3349
3652.00,0.3354
3651.00,0.3359
3650.00,0.3366
3649.00,0.3372
3648.00,0.3378
3647.00,0.3384
3646.00,0.3389
3645.00,0.3394
3644.00,0.3398
3643.00,0.3400
3642.00,0.3401
3641.00,0.3403
3640.00,0.3404
3639.00,0.3406
3638.00,0.3409
3637.00,0.3413
3636.00,0.3418
3635.00,0.3423
3634.00,0.3428
3633.00,0.3431
3632.00,0.3435
3631.00,0.3441
3630.00,0.3451
3629.00,0.3463
3628.00,0.3473
3627.00,0.3479
3626.00,0.3485
3625.00,0.3488
3624.00,0.3489
3623.00,0.3485
3622.00,0.3479
3621.00,0.3470
3620.00,0.3461
3619.00,0.3452
3618.00,0.3442
3617.00,0.3435
3616.00,0.3430
3615.00,0.3428
3614.00,0.3427
3613.00,0.3427
3612.00,0.3427
3611.00,0.3428
3610.00,0.3431
3609.00,0.3434
3608.00,0.3438
3607.00,0.3439
3606.00,0.3439
3605.00,0.3437
3604.00,0.3434
3603.00,0.3427
3602.00,0.3418
3601.00,0.3407
3600.00,0.3395
3599.00,0.3383
3598.00,0.3371
3597.00,0.3358
3596.00,0.3346
3595.00,0.3335
3594.00,0.3323
3593.00,0.3312
3592.00,0.3302
3591.00,0.3293
3590.00,0.3286
3589.00,0.3280
3588.00,0.3275
3587.00,0.3271
3586.00,0.3267
3585.00,0.3264
3584.00,0.3261
3583.00,0.3258
3582.00,0.3254
3581.00,0.3250
3580.00,0.3247
3579.00,0.3243
3578.00,0.3240
3577.00,0.3238
3576.00,0.3236
3575.00,0.3235
3574.00,0.3234
3573.00,0.3233
3572.00,0.3231
3571.00,0.3230
3570.00,0.3229
3569.00,0.3229
3568.00,0.3229
3567.00,0.3231
3566.00,0.3232
3565.00,0.3234
3564.00,0.3236
3563.00,0.3238
3562.00,0.3239
3561.00,0.3241
3560.00,0.3242
3559.00,0.3243
3558.00,0.3245
3557.00,0.3247
3556.00,0.3250
3555.00,0.3254
3554.00,0.3257
3553.00,0.3261
3552.00,0.3265
3551.00,0.3268
3550.00,0.3272
3549.00,0.3276
3548.00,0.3281
3547.00,0.3285
3546.00,0.3290
3545.00,0.3294
3544.00,0.3298
3543.00,0.3302
3542.00,0.3306
3541.00,0.3310
3540.00,0.3314
3539.00,0.3317
3538.00,0.3321
3537.00,0.3325
3536.00,0.3330
3535.00,0.3335
3534.00,0.3340
3533.00,0.3345
3532.00,0.3351
3531.00,0.3356
3530.00,0.3362
3529.00,0.3368
3528.00,0.3374
3527.00,0.3381
3526.00,0.3388
3525.00,0.3395
3524.00,0.3402
3523.00,0.3409
3522.00,0.3415
3521.00,0.3421
3520.00,0.3427
3519.00,0.3434
3518.00,0.3441
3517.00,0.3447
3516.00,0.3453
3515.00,0.3459
3514.00,0.3465
3513.00,0.3471
3512.00,0.3477
3511.00,0.3484
3510.00,0.3490
3509.00,0.3497
3508.00,0.3504
3507.00,0.3511
3506.00,0.3519
3505.00,0.3526
3504.00,0.3534
3503.00,0.3541
3502.00,0.3550
3501.00,0.3559
3500.00,0.3568
3499.00,0.3577
3498.00,0.3586
3497.00,0.3595
3496.00,0.3605
3495.00,0.3614
3494.00,0.3624
3493.00,0.3634
3492.00,0.3644
3491.00,0.3654
3490.00,0.3664
3489.00,0.3675
3488.00,0.3685
3487.00,0.3696
3486.00,0.3706
3485.00,0.3716
3484.00,0.3726
3483.00,0.3736
3482.00,0.3745
3481.00,0.3754
3480.00,0.3763
3479.00,0.3771
3478.00,0.3780
3477.00,0.3788
3476.00,0.3796
3475.00,0.3805
3474.00,0.3813
3473.00,0.3822
3472.00,0.3832
3471.00,0.3843
3470.00,0.3854
3469.00,0.3866
3468.00,0.3877
3467.00,0.3888
3466.00,0.3899
3465.00,0.3910
3464.00,0.3922
3463.00,0.3934
3462.00,0.3946
3461.00,0.3958
3460.00,0.3970
3459.00,0.3983
3458.00,0.3995
3457.00,0.4008
3456.00,0.4020
3455.00,0.4032
3454.00,0.4045
3453.00,0.4057
3452.00,0.4070
3451.00,0.4084
3450.00,0.4098
3449.00,0.4114
3448.00,0.4130
3447.00,0.4148
3446.00,0.4165
3445.00,0.4184
3444.00,0.4202
3443.00,0.4221
3442.00,0.4241
3441.00,0.4261
3440.00,0.4280
3439.00,0.4298
3438.00,0.4316
3437.00,0.4332
3436.00,0.4348
3435.00,0.4362
3434.00,0.4375
3433.00,0.4389
3432.00,0.4402
3431.00,0.4416
3430.00,0.4430
3429.00,0.4444
3428.00,0.4457
3427.00,0.4470
3426.00,0.4483
3425.00,0.4496
3424.00,0.4509
3423.00,0.4522
3422.00,0.4536
3421.00,0.4549
3420.00,0.4563
3419.00,0.4576
3418.00,0.4590
3417.00,0.4605
3416.00,0.4621
3415.00,0.4637
3414.00,0.4654
3413.00,0.4670
3412.00,0.4686
3411.00,0.4702
3410.00,0.4718
3409.00,0.4734
3408.00,0.4752
3407.00,0.4769
3406.00,0.4787
3405.00,0.4806
3404.00,0.4825
3403.00,0.4844
3402.00,0.4864
3401.00,0.4883
3400.00,0.4903
3399.00,0.4922
3398.00,0.4942
3397.00,0.4961
3396.00,0.4980
3395.00,0.4999
3394.00,0.5018
3393.00,0.5036
3392.00,0.5054
3391.00,0.5072
3390.00,0.5090
3389.00,0.5108
3388.00,0.5126
3387.00,0.5145
3386.00,0.5162
3385.00,0.5181
3384.00,0.5200
3383.00,0.5220
3382.00,0.5240
3381.00,0.5260
3380.00,0.5280
3379.00,0.5301
3378.00,0.5323
3377.00,0.5345
3376.00,0.5368
3375.00,0.5390
3374.00,0.5414
3373.00,0.5437
3372.00,0.5461
3371.00,0.5486
3370.00,0.5510
3369.00,0.5535
