Created as New Dataset,
cm-1,A
4000.00,0.3667
3999.00,0.3665
3998.00,0.3662
3997.00,0.3659
3996.00,0.3656
3995.00,0.3653
3994.00,0.3649
3993.00,0.3646
3992.00,0.3644
3991.00,0.3641
3990.00,0.3638
3989.00,0.3634
3988.00,0.3630
3987.00,0.3625
3986.00,0.3620
3985.00,0.3616
3984.00,0.3613
3983.00,0.3610
3982.00,0.3606
3981.00,0.3602
3980.00,0.3598
3979.00,0.3595
3978.00,0.3592
3977.00,0.3589
3976.00,0.3586
3975.00,0.3583
3974.00,0.3580
3973.00,0.3577
3972.00,0.3575
3971.00,0.3573
3970.00,0.3571
3969.00,0.3568
3968.00,0.3566
3967.00,0.3562
3966.00,0.3559
3965.00,0.3557
3964.00,0.3555
3963.00,0.3554
3962.00,0.3553
3961.00,0.3552
3960.00,0.3550
3959.00,0.3549
3958.00,0.3547
3957.00,0.3545
3956.00,0.3544
3955.00,0.3542
3954.00,0.3541
3953.00,0.3540
3952.00,0.3539
3951.00,0.3537
3950.00,0.3536
3949.00,0.3534
3948.00,0.3532
3947.00,0.3531
3946.00,0.3529
3945.00,0.3527
3944.00,0.3525
3943.00,0.3523
3942.00,0.3522
3941.00,0.3520
3940.00,0.3519
3939.00,0.3517
3938.00,0.3516
3937.00,0.3516
3936.00,0.3515
3935.00,0.3515
3934.00,0.3514
3933.00,0.3513
3932.00,0.3513
3931.00,0.3514
3930.00,0.3514
3929.00,0.3515
3928.00,0.3515
3927.00,0.3515
3926.00,0.3515
3925.00,0.3514
3924.00,0.3514
3923.00,0.3513
3922.00,0.3513
3921.00,0.3513
3920.00,0.3513
3919.00,0.3513
3918.00,0.3513
3917.00,0.3513
3916.00,0.3512
3915.00,0.3512
3914.00,0.3511
3913.00,0.3509
3912.00,0.3508
3911.00,0.3506
3910.00,0.3505
3909.00,0.3504
3908.00,0.3503
3907.00,0.3502
3906.00,0.3500
3905.00,0.3498
3904.00,0.3498
3903.00,0.3499
3902.00,0.3499
3901.00,0.3499
3900.00,0.3500
3899.00,0.3500
3898.00,0.3500
3897.00,0.3500
3896.00,0.3499
3895.00,0.3498
3894.00,0.3498
3893.00,0.3496
3892.00,0.3495
3891.00,0.3494
3890.00,0.3494
3889.00,0.3494
3888.00,0.3492
3887.00,0.3490
3886.00,0.3490
3885.00,0.3490
3884.00,0.3491
3883.00,0.3490
3882.00,0.3489
3881.00,0.3488
3880.00,0.3487
3879.00,0.3486
3878.00,0.3486
3877.00,0.3485
3876.00,0.3482
3875.00,0.3481
3874.00,0.3479
3873.00,0.3478
3872.00,0.3476
3871.00,0.3473
3870.00,0.3472
3869.00,0.3471
3868.00,0.3470
3867.00,0.3468
3866.00,0.3466
3865.00,0.3466
3864.00,0.3466
3863.00,0.3465
3862.00,0.3464
3861.00,0.3462
3860.00,0.3460
3859.00,0.3459
3858.00,0.3459
3857.00,0.3459
3856.00,0.3458
3855.00,0.3457
3854.00,0.3457
3853.00,0.3458
3852.00,0.3458
3851.00,0.3458
3850.00,0.3457
3849.00,0.3457
3848.00,0.3457
3847.00,0.3457
3846.00,0.3456
3845.00,0.3455
3844.00,0.3453
3843.00,0.3453
3842.00,0.3452
3841.00,0.3451
3840.00,0.3449
3839.00,0.3448
3838.00,0.3447
3837.00,0.3445
3836.00,0.3444
3835.00,0.3443
3834.00,0.3442
3833.00,0.3442
3832.00,0.3441
3831.00,0.3441
3830.00,0.3441
3829.00,0.3440
3828.00,0.3439
3827.00,0.3438
3826.00,0.3437
3825.00,0.3437
3824.00,0.3436
3823.00,0.3434
3822.00,0.3433
3821.00,0.3433
3820.00,0.3433
3819.00,0.3432
3818.00,0.3430
3817.00,0.3428
3816.00,0.3428
3815.00,0.3427
3814.00,0.3425
3813.00,0.3422
3812.00,0.3419
3811.00,0.3418
3810.00,0.3416
3809.00,0.3413
3808.00,0.3410
3807.00,0.3408
3806.00,0.3407
3805.00,0.3406
3804.00,0.3403
3803.00,0.3399
3802.00,0.3397
3801.00,0.3396
3800.00,0.3395
3799.00,0.3393
3798.00,0.3391
3797.00,0.3389
3796.00,0.3388
3795.00,0.3387
3794.00,0.3386
3793.00,0.3384
3792.00,0.3382
3791.00,0.3380
3790.00,0.3379
3789.00,0.3378
3788.00,0.3377
3787.00,0.3376
3786.00,0.3375
3785.00,0.3374
3784.00,0.3373
3783.00,0.3372
3782.00,0.3371
3781.00,0.3369
3780.00,0.3368
3779.00,0.3367
3778.00,0.3365
3777.00,0.3363
3776.00,0.3360
3775.00,0.3358
3774.00,0.3357
3773.00,0.3355
3772.00,0.3353
3771.00,0.3350
3770.00,0.3348
3769.00,0.3346
3768.00,0.3344
3767.00,0.3342
3766.00,0.3340
3765.00,0.3339
3764.00,0.3338
3763.00,0.3336
3762.00,0.3334
3761.00,0.3332
3760.00,0.3330
3759.00,0.3328
3758.00,0.3326
3757.00,0.3323
3756.00,0.3322
3755.00,0.3320
3754.00,0.3319
3753.00,0.3318
3752.00,0.3316
3751.00,0.3314
3750.00,0.3312
3749.00,0.3312
3748.00,0.3313
3747.00,0.3312
3746.00,0.3311
3745.00,0.3310
3744.00,0.3311
3743.00,0.3310
3742.00,0.3308
3741.00,0.3306
3740.00,0.3304
3739.00,0.3303
3738.00,0.3302
3737.00,0.3300
3736.00,0.3298
3735.00,0.3297
3734.00,0.3295
3733.00,0.3294
3732.00,0.3293
3731.00,0.3292
3730.00,0.3290
3729.00,0.3288
3728.00,0.3285
3727.00,0.3283
3726.00,0.3282
3725.00,0.3280
3724.00,0.3278
3723.00,0.3275
3722.00,0.3273
3721.00,0.3272
3720.00,0.3270
3719.00,0.3269
3718.00,0.3267
3717.00,0.3267
3716.00,0.3266
3715.00,0.3265
3714.00,0.3264
3713.00,0.3264
3712.00,0.3264
3711.00,0.3264
3710.00,0.3264
3709.00,0.3264
3708.00,0.3264
3707.00,0.3264
3706.00,0.3263
3705.00,0.3263
3704.00,0.3263
3703.00,0.3262
3702.00,0.3261
3701.00,0.3260
3700.00,0.3259
3699.00,0.3258
3698.00,0.3257
3697.00,0.3257
3696.00,0.3256
3695.00,0.3256
3694.00,0.3254
3693.00,0.3254
3692.00,0.3253
3691.00,0.3252
3690.00,0.3252
3689.00,0.3251
3688.00,0.3251
3687.00,0.3251
3686.00,0.3250
3685.00,0.3250
3684.00,0.3250
3683.00,0.3250
3682.00,0.3248
3681.00,0.3246
3680.00,0.3245
3679.00,0.3245
3678.00,0.3244
3677.00,0.3242
3676.00,0.3240
3675.00,0.3241
3674.00,0.3243
3673.00,0.3243
3672.00,0.3243
3671.00,0.3242
3670.00,0.3242
3669.00,0.3243
3668.00,0.3242
3667.00,0.3241
3666.00,0.3240
3665.00,0.3240
3664.00,0.3240
3663.00,0.3240
3662.00,0.3240
3661.00,0.3240
3660.00,0.3240
3659.00,0.3241
3658.00,0.3241
3657.00,0.3241
3656.00,0.3241
3655.00,0.3242
3654.00,0.3243
3653.00,0.3243
3652.00,0.3245
3651.00,0.3246
3650.00,0.3248
3649.00,0.3250
3648.00,0.3252
3647.00,0.3253
3646.00,0.3253
3645.00,0.3253
3644.00,0.3254
3643.00,0.3255
3642.00,0.3256
3641.00,0.3258
3640.00,0.3259
3639.00,0.3259
3638.00,0.3260
3637.00,0.3262
3636.00,0.3262
3635.00,0.3263
3634.00,0.3264
3633.00,0.3265
3632.00,0.3267
3631.00,0.3268
3630.00,0.3269
3629.00,0.3272
3628.00,0.3275
3627.00,0.3277
3626.00,0.3279
3625.00,0.3281
3624.00,0.3283
3623.00,0.3284
3622.00,0.3285
3621.00,0.3284
3620.00,0.3282
3619.00,0.3280
3618.00,0.3279
3617.00,0.3277
3616.00,0.3276
3615.00,0.3275
3614.00,0.3275
3613.00,0.3274
3612.00,0.3275
3611.00,0.3274
3610.00,0.3274
3609.00,0.3274
3608.00,0.3273
3607.00,0.3273
3606.00,0.3272
3605.00,0.3270
3604.00,0.3269
3603.00,0.3266
3602.00,0.3263
3601.00,0.3259
3600.00,0.3254
3599.00,0.3248
3598.00,0.3242
3597.00,0.3235
3596.00,0.3228
3595.00,0.3221
3594.00,0.3215
3593.00,0.3209
3592.00,0.3204
3591.00,0.3200
3590.00,0.3196
3589.00,0.3192
3588.00,0.3189
3587.00,0.3187
3586.00,0.3185
3585.00,0.3183
3584.00,0.3181
3583.00,0.3180
3582.00,0.3179
3581.00,0.3177
3580.00,0.3177
3579.00,0.3176
3578.00,0.3176
3577.00,0.3176
3576.00,0.3177
3575.00,0.3177
3574.00,0.3177
3573.00,0.3177
3572.00,0.3177
3571.00,0.3178
3570.00,0.3179
3569.00,0.3180
3568.00,0.3182
3567.00,0.3184
3566.00,0.3185
3565.00,0.3186
3564.00,0.3187
3563.00,0.3188
3562.00,0.3190
3561.00,0.3191
3560.00,0.3193
3559.00,0.3194
3558.00,0.3196
3557.00,0.3197
3556.00,0.3199
3555.00,0.3202
3554.00,0.3204
3553.00,0.3207
3552.00,0.3210
3551.00,0.3213
3550.00,0.3216
3549.00,0.3219
3548.00,0.3222
3547.00,0.3225
3546.00,0.3227
3545.00,0.3230
3544.00,0.3233
3543.00,0.3236
3542.00,0.3239
3541.00,0.3242
3540.00,0.3245
3539.00,0.3249
3538.00,0.3252
3537.00,0.3255
3536.00,0.3257
3535.00,0.3259
3534.00,0.3262
3533.00,0.3264
3532.00,0.3266
3531.00,0.3269
3530.00,0.3271
3529.00,0.3274
3528.00,0.3276
3527.00,0.3278
3526.00,0.3280
3525.00,0.3283
3524.00,0.3285
3523.00,0.3288
3522.00,0.3290
3521.00,0.3291
3520.00,0.3293
3519.00,0.3295
3518.00,0.3298
3517.00,0.3302
3516.00,0.3305
3515.00,0.3308
3514.00,0.3311
3513.00,0.3314
3512.00,0.3317
3511.00,0.3321
3510.00,0.3324
3509.00,0.3327
3508.00,0.3331
3507.00,0.3336
3506.00,0.3341
3505.00,0.3346
3504.00,0.3351
3503.00,0.3356
3502.00,0.3361
3501.00,0.3366
3500.00,0.3370
3499.00,0.3375
3498.00,0.3380
3497.00,0.3385
3496.00,0.3391
3495.00,0.3397
3494.00,0.3403
3493.00,0.3409
3492.00,0.3415
3491.00,0.3422
3490.00,0.3428
3489.00,0.3435
3488.00,0.3441
3487.00,0.3446
3486.00,0.3451
3485.00,0.3456
3484.00,0.3461
3483.00,0.3466
3482.00,0.3471
3481.00,0.3476
3480.00,0.3480
3479.00,0.3484
3478.00,0.3488
3477.00,0.3492
3476.00,0.3496
3475.00,0.3500
3474.00,0.3504
3473.00,0.3509
3472.00,0.3514
3471.00,0.3519
3470.00,0.3525
3469.00,0.3531
3468.00,0.3536
3467.00,0.3541
3466.00,0.3546
3465.00,0.3551
3464.00,0.3556
3463.00,0.3562
3462.00,0.3568
3461.00,0.3573
3460.00,0.3579
3459.00,0.3584
3458.00,0.3590
3457.00,0.3595
3456.00,0.3601
3455.00,0.3606
3454.00,0.3612
3453.00,0.3619
3452.00,0.3625
3451.00,0.3631
3450.00,0.3637
3449.00,0.3643
3448.00,0.3649
3447.00,0.3656
3446.00,0.3662
3445.00,0.3669
3444.00,0.3676
3443.00,0.3683
3442.00,0.3689
3441.00,0.3696
3440.00,0.3703
3439.00,0.3710
3438.00,0.3717
3437.00,0.3724
3436.00,0.3731
3435.00,0.3738
3434.00,0.3744
3433.00,0.3751
3432.00,0.3757
3431.00,0.3764
3430.00,0.3771
3429.00,0.3779
3428.00,0.3786
3427.00,0.3794
3426.00,0.3801
3425.00,0.3808
3424.00,0.3815
3423.00,0.3823
3422.00,0.3830
3421.00,0.3837
3420.00,0.3845
3419.00,0.3854
3418.00,0.3863
3417.00,0.3871
3416.00,0.3880
3415.00,0.3889
3414.00,0.3898
3413.00,0.3907
3412.00,0.3916
3411.00,0.3925
3410.00,0.3934
3409.00,0.3943
3408.00,0.3953
3407.00,0.3963
3406.00,0.3973
3405.00,0.3983
3404.00,0.3993
3403.00,0.4003
3402.00,0.4014
3401.00,0.4024
3400.00,0.4034
3399.00,0.4044
3398.00,0.4054
3397.00,0.4064
3396.00,0.4074
3395.00,0.4085
3394.00,0.4095
3393.00,0.4106
3392.00,0.4117
3391.00,0.4128
3390.00,0.4138
3389.00,0.4149
3388.00,0.4159
3387.00,0.4170
3386.00,0.4180
3385.00,0.4191
3384.00,0.4202
3383.00,0.4214
3382.00,0.4226
3381.00,0.4238
3380.00,0.4250
3379.00,0.4262
3378.00,0.4274
3377.00,0.4287
3376.00,0.4300
3375.00,0.4313
3374.00,0.4326
3373.00,0.4339
3372.00,0.4353
3371.00,0.4366
3370.00,0.4380
3369.00,0.4394
3368.00,0.4409
3367.00,0.4423
3366.00,0.4438
3365.00,0.4452
3364.00,0.4467
3363.00,0.4482
3362.00,0.4498
3361.00,0.4513
3360.00,0.4529
3359.00,0.4545
3358.00,0.4562
3357.00,0.4578
3356.00,0.4594
3355.00,0.4610
3354.00,0.4626
3353.00,0.4642
3352.00,0.4658
3351.00,0.4674
3350.00,0.4690
3349.00,0.4707
3348.00,0.4722
3347.00,0.4738
3346.00,0.4753
3345.00,0.4768
3344.00,0.4783
3343.00,0.4798
3342.00,0.4812
3341.00,0.4826
3340.00,0.4839
3339.00,0.4852
3338.00,0.4863
3337.00,0.4873
