Created as New Dataset,
cm-1,A
4000.00,0.3438
3999.00,0.3434
3998.00,0.3430
3997.00,0.3425
3996.00,0.3421
3995.00,0.3417
3994.00,0.3413
3993.00,0.3409
3992.00,0.3406
3991.00,0.3401
3990.00,0.3397
3989.00,0.3393
3988.00,0.3388
3987.00,0.3384
3986.00,0.3380
3985.00,0.3375
3984.00,0.3371
3983.00,0.3366
3982.00,0.3362
3981.00,0.3358
3980.00,0.3354
3979.00,0.3351
3978.00,0.3347
3977.00,0.3343
3976.00,0.3339
3975.00,0.3335
3974.00,0.3332
3973.00,0.3329
3972.00,0.3326
3971.00,0.3323
3970.00,0.3320
3969.00,0.3317
3968.00,0.3314
3967.00,0.3311
3966.00,0.3309
3965.00,0.3306
3964.00,0.3304
3963.00,0.3301
3962.00,0.3299
3961.00,0.3297
3960.00,0.3295
3959.00,0.3294
3958.00,0.3292
3957.00,0.3290
3956.00,0.3289
3955.00,0.3287
3954.00,0.3286
3953.00,0.3285
3952.00,0.3285
3951.00,0.3285
3950.00,0.3284
3949.00,0.3284
3948.00,0.3283
3947.00,0.3283
3946.00,0.3282
3945.00,0.3282
3944.00,0.3281
3943.00,0.3280
3942.00,0.3279
3941.00,0.3278
3940.00,0.3276
3939.00,0.3275
3938.00,0.3274
3937.00,0.3274
3936.00,0.3273
3935.00,0.3272
3934.00,0.3271
3933.00,0.3271
3932.00,0.3271
3931.00,0.3272
3930.00,0.3272
3929.00,0.3272
3928.00,0.3271
3927.00,0.3271
3926.00,0.3271
3925.00,0.3271
3924.00,0.3272
3923.00,0.3272
3922.00,0.3272
3921.00,0.3272
3920.00,0.3272
3919.00,0.3271
3918.00,0.3271
3917.00,0.3271
3916.00,0.3272
3915.00,0.3272
3914.00,0.3273
3913.00,0.3273
3912.00,0.3272
3911.00,0.3271
3910.00,0.3270
3909.00,0.3270
3908.00,0.3270
3907.00,0.3270
3906.00,0.3270
3905.00,0.3269
3904.00,0.3269
3903.00,0.3268
3902.00,0.3268
3901.00,0.3267
3900.00,0.3265
3899.00,0.3263
3898.00,0.3262
3897.00,0.3260
3896.00,0.3259
3895.00,0.3258
3894.00,0.3256
3893.00,0.3255
3892.00,0.3253
3891.00,0.3251
