Created as New Dataset,
cm-1,A
4000.00,0.3959
3999.00,0.3955
3998.00,0.3952
3997.00,0.3949
3996.00,0.3945
3995.00,0.3942
3994.00,0.3938
3993.00,0.3935
3992.00,0.3931
3991.00,0.3927
3990.00,0.3923
3989.00,0.3919
3988.00,0.3915
3987.00,0.3911
3986.00,0.3907
3985.00,0.3903
3984.00,0.3900
3983.00,0.3896
3982.00,0.3892
3981.00,0.3888
3980.00,0.3884
3979.00,0.3881
3978.00,0.3878
3977.00,0.3875
3976.00,0.3873
3975.00,0.3871
3974.00,0.3870
3973.00,0.3868
3972.00,0.3865
3971.00,0.3863
3970.00,0.3861
3969.00,0.3859
3968.00,0.3857
3967.00,0.3856
3966.00,0.3854
3965.00,0.3852
3964.00,0.3849
3963.00,0.3847
3962.00,0.3845
3961.00,0.3843
3960.00,0.3841
3959.00,0.3839
3958.00,0.3837
3957.00,0.3835
3956.00,0.3833
3955.00,0.3831
3954.00,0.3830
3953.00,0.3828
3952.00,0.3826
3951.00,0.3824
3950.00,0.3823
3949.00,0.3821
3948.00,0.3820
3947.00,0.3819
3946.00,0.3818
3945.00,0.3816
3944.00,0.3815
3943.00,0.3813
3942.00,0.3813
3941.00,0.3812
3940.00,0.3812
3939.00,0.3811
3938.00,0.3810
3937.00,0.3809
3936.00,0.3808
3935.00,0.3807
3934.00,0.3808
3933.00,0.3808
3932.00,0.3808
3931.00,0.3808
3930.00,0.3807
3929.00,0.3807
3928.00,0.3806
3927.00,0.3806
3926.00,0.3805
3925.00,0.3805
3924.00,0.3804
3923.00,0.3803
3922.00,0.3802
3921.00,0.3801
3920.00,0.3801
3919.00,0.3802
3918.00,0.3801
3917.00,0.3801
3916.00,0.3800
3915.00,0.3799
3914.00,0.3798
3913.00,0.3798
3912.00,0.3798
3911.00,0.3798
3910.00,0.3797
3909.00,0.3797
3908.00,0.3796
3907.00,0.3796
3906.00,0.3795
3905.00,0.3796
3904.00,0.3796
3903.00,0.3797
3902.00,0.3797
3901.00,0.3798
3900.00,0.3798
3899.00,0.3798
3898.00,0.3797
3897.00,0.3796
3896.00,0.3795
3895.00,0.3793
3894.00,0.3792
3893.00,0.3791
3892.00,0.3790
3891.00,0.3789
3890.00,0.3788
3889.00,0.3786
3888.00,0.3784
3887.00,0.3783
3886.00,0.3783
3885.00,0.3784
3884.00,0.3784
3883.00,0.3782
3882.00,0.3780
3881.00,0.3779
3880.00,0.3778
3879.00,0.3777
3878.00,0.3776
3877.00,0.3775
3876.00,0.3775
3875.00,0.3775
3874.00,0.3775
3873.00,0.3774
3872.00,0.3772
3871.00,0.3771
3870.00,0.3771
3869.00,0.3770
3868.00,0.3769
3867.00,0.3767
3866.00,0.3766
3865.00,0.3766
3864.00,0.3766
3863.00,0.3766
3862.00,0.3764
3861.00,0.3762
3860.00,0.3761
3859.00,0.3761
3858.00,0.3761
3857.00,0.3760
3856.00,0.3758
3855.00,0.3756
3854.00,0.3756
3853.00,0.3756
3852.00,0.3755
3851.00,0.3753
3850.00,0.3750
3849.00,0.3748
3848.00,0.3747
3847.00,0.3746
3846.00,0.3745
3845.00,0.3744
3844.00,0.3744
3843.00,0.3745
3842.00,0.3746
3841.00,0.3747
3840.00,0.3747
3839.00,0.3747
3838.00,0.3746
3837.00,0.3746
3836.00,0.3745
3835.00,0.3744
3834.00,0.3743
3833.00,0.3742
3832.00,0.3742
3831.00,0.3740
3830.00,0.3739
3829.00,0.3737
3828.00,0.3735
3827.00,0.3735
3826.00,0.3735
3825.00,0.3735
3824.00,0.3734
3823.00,0.3732
3822.00,0.3731
3821.00,0.3731
3820.00,0.3730
3819.00,0.3728
3818.00,0.3725
3817.00,0.3722
3816.00,0.3720
3815.00,0.3718
3814.00,0.3715
3813.00,0.3711
3812.00,0.3709
3811.00,0.3707
3810.00,0.3706
3809.00,0.3704
3808.00,0.3703
3807.00,0.3703
3806.00,0.3703
3805.00,0.3703
3804.00,0.3701
3803.00,0.3700
3802.00,0.3699
3801.00,0.3698
3800.00,0.3697
3799.00,0.3695
3798.00,0.3692
3797.00,0.3690
3796.00,0.3688
3795.00,0.3685
3794.00,0.3683
3793.00,0.3680
3792.00,0.3678
3791.00,0.3676
3790.00,0.3674
3789.00,0.3672
3788.00,0.3670
3787.00,0.3669
3786.00,0.3667
3785.00,0.3666
3784.00,0.3664
3783.00,0.3662
3782.00,0.3660
3781.00,0.3657
3780.00,0.3655
3779.00,0.3654
3778.00,0.3652
3777.00,0.3650
3776.00,0.3648
3775.00,0.3646
3774.00,0.3644
3773.00,0.3642
3772.00,0.3640
3771.00,0.3638
3770.00,0.3636
3769.00,0.3636
3768.00,0.3635
3767.00,0.3635
3766.00,0.3634
3765.00,0.3634
3764.00,0.3634
3763.00,0.3633
3762.00,0.3632
3761.00,0.3630
3760.00,0.3629
3759.00,0.3628
3758.00,0.3627
3757.00,0.3626
3756.00,0.3625
3755.00,0.3624
3754.00,0.3623
3753.00,0.3622
3752.00,0.3620
3751.00,0.3618
3750.00,0.3617
3749.00,0.3615
3748.00,0.3614
3747.00,0.3611
3746.00,0.3608
3745.00,0.3606
3744.00,0.3605
3743.00,0.3603
3742.00,0.3600
3741.00,0.3598
3740.00,0.3597
3739.00,0.3596
3738.00,0.3596
3737.00,0.3595
3736.00,0.3594
3735.00,0.3593
3734.00,0.3592
3733.00,0.3591
3732.00,0.3590
3731.00,0.3589
3730.00,0.3588
3729.00,0.3586
3728.00,0.3584
3727.00,0.3583
3726.00,0.3582
3725.00,0.3580
3724.00,0.3578
3723.00,0.3576
3722.00,0.3575
3721.00,0.3574
3720.00,0.3572
3719.00,0.3570
3718.00,0.3569
3717.00,0.3567
3716.00,0.3566
3715.00,0.3565
3714.00,0.3563
3713.00,0.3562
3712.00,0.3561
3711.00,0.3560
3710.00,0.3559
3709.00,0.3558
3708.00,0.3558
3707.00,0.3558
3706.00,0.3558
3705.00,0.3558
3704.00,0.3557
3703.00,0.3557
3702.00,0.3557
3701.00,0.3558
3700.00,0.3558
3699.00,0.3558
3698.00,0.3558
3697.00,0.3559
3696.00,0.3560
3695.00,0.3561
3694.00,0.3563
3693.00,0.3564
3692.00,0.3566
3691.00,0.3567
3690.00,0.3567
3689.00,0.3568
3688.00,0.3569
3687.00,0.3568
3686.00,0.3567
3685.00,0.3566
3684.00,0.3565
3683.00,0.3564
3682.00,0.3562
3681.00,0.3561
3680.00,0.3561
3679.00,0.3561
3678.00,0.3561
3677.00,0.3560
3676.00,0.3559
3675.00,0.3559
3674.00,0.3559
3673.00,0.3557
3672.00,0.3556
3671.00,0.3555
3670.00,0.3555
3669.00,0.3556
3668.00,0.3555
3667.00,0.3555
3666.00,0.3555
3665.00,0.3556
3664.00,0.3558
3663.00,0.3559
3662.00,0.3560
3661.00,0.3562
3660.00,0.3563
3659.00,0.3565
3658.00,0.3567
3657.00,0.3570
3656.00,0.3574
3655.00,0.3577
3654.00,0.3580
3653.00,0.3583
3652.00,0.3586
3651.00,0.3589
3650.00,0.3592
3649.00,0.3595
3648.00,0.3597
3647.00,0.3598
3646.00,0.3598
3645.00,0.3597
3644.00,0.3596
3643.00,0.3596
3642.00,0.3596
3641.00,0.3597
3640.00,0.3598
3639.00,0.3599
3638.00,0.3601
3637.00,0.3602
3636.00,0.3604
3635.00,0.3607
3634.00,0.3609
3633.00,0.3612
3632.00,0.3614
3631.00,0.3617
3630.00,0.3621
3629.00,0.3626
3628.00,0.3632
3627.00,0.3637
3626.00,0.3640
3625.00,0.3643
3624.00,0.3647
3623.00,0.3649
3622.00,0.3650
3621.00,0.3650
3620.00,0.3649
3619.00,0.3648
3618.00,0.3648
3617.00,0.3647
3616.00,0.3646
3615.00,0.3645
3614.00,0.3644
3613.00,0.3644
3612.00,0.3644
3611.00,0.3644
3610.00,0.3645
3609.00,0.3646
3608.00,0.3646
3607.00,0.3646
3606.00,0.3645
3605.00,0.3643
3604.00,0.3641
3603.00,0.3639
3602.00,0.3636
3601.00,0.3633
3600.00,0.3629
3599.00,0.3625
3598.00,0.3620
3597.00,0.3615
3596.00,0.3611
3595.00,0.3607
3594.00,0.3603
3593.00,0.3599
3592.00,0.3596
3591.00,0.3594
3590.00,0.3592
3589.00,0.3591
3588.00,0.3591
3587.00,0.3591
3586.00,0.3592
3585.00,0.3592
3584.00,0.3593
3583.00,0.3593
3582.00,0.3595
3581.00,0.3596
3580.00,0.3598
3579.00,0.3599
3578.00,0.3600
3577.00,0.3600
3576.00,0.3601
3575.00,0.3603
3574.00,0.3604
3573.00,0.3606
3572.00,0.3608
3571.00,0.3610
3570.00,0.3613
3569.00,0.3615
3568.00,0.3618
3567.00,0.3621
3566.00,0.3624
3565.00,0.3627
3564.00,0.3629
3563.00,0.3632
3562.00,0.3636
3561.00,0.3639
3560.00,0.3642
3559.00,0.3645
3558.00,0.3649
3557.00,0.3653
3556.00,0.3657
3555.00,0.3662
3554.00,0.3666
3553.00,0.3671
3552.00,0.3676
3551.00,0.3681
3550.00,0.3687
3549.00,0.3692
3548.00,0.3697
3547.00,0.3702
3546.00,0.3707
3545.00,0.3712
3544.00,0.3717
3543.00,0.3721
3542.00,0.3726
3541.00,0.3731
3540.00,0.3735
3539.00,0.3739
3538.00,0.3744
3537.00,0.3747
3536.00,0.3751
3535.00,0.3755
3534.00,0.3758
3533.00,0.3762
3532.00,0.3766
3531.00,0.3770
3530.00,0.3775
3529.00,0.3779
3528.00,0.3783
3527.00,0.3788
3526.00,0.3792
3525.00,0.3797
3524.00,0.3801
3523.00,0.3805
3522.00,0.3809
3521.00,0.3814
3520.00,0.3820
3519.00,0.3826
3518.00,0.3831
3517.00,0.3837
3516.00,0.3843
3515.00,0.3849
3514.00,0.3855
3513.00,0.3861
3512.00,0.3867
3511.00,0.3873
3510.00,0.3879
3509.00,0.3884
3508.00,0.3890
3507.00,0.3896
3506.00,0.3902
3505.00,0.3908
3504.00,0.3914
3503.00,0.3921
3502.00,0.3928
3501.00,0.3935
3500.00,0.3942
3499.00,0.3948
3498.00,0.3955
3497.00,0.3962
3496.00,0.3969
3495.00,0.3976
3494.00,0.3983
3493.00,0.3990
3492.00,0.3998
3491.00,0.4006
3490.00,0.4015
3489.00,0.4024
3488.00,0.4032
3487.00,0.4041
3486.00,0.4049
3485.00,0.4056
3484.00,0.4064
3483.00,0.4071
3482.00,0.4077
3481.00,0.4084
3480.00,0.4090
3479.00,0.4096
3478.00,0.4102
3477.00,0.4108
3476.00,0.4113
3475.00,0.4118
3474.00,0.4123
3473.00,0.4130
3472.00,0.4137
3471.00,0.4144
3470.00,0.4151
3469.00,0.4158
3468.00,0.4164
3467.00,0.4170
3466.00,0.4176
3465.00,0.4181
3464.00,0.4187
3463.00,0.4193
3462.00,0.4200
3461.00,0.4207
3460.00,0.4214
3459.00,0.4221
3458.00,0.4228
3457.00,0.4235
3456.00,0.4241
3455.00,0.4248
3454.00,0.4255
3453.00,0.4263
3452.00,0.4271
3451.00,0.4279
3450.00,0.4289
3449.00,0.4298
3448.00,0.4307
3447.00,0.4315
3446.00,0.4323
3445.00,0.4331
3444.00,0.4340
3443.00,0.4349
3442.00,0.4358
3441.00,0.4367
3440.00,0.4375
3439.00,0.4383
3438.00,0.4391
3437.00,0.4399
3436.00,0.4408
3435.00,0.4417
3434.00,0.4426
3433.00,0.4435
3432.00,0.4443
3431.00,0.4452
3430.00,0.4460
3429.00,0.4469
3428.00,0.4477
3427.00,0.4486
3426.00,0.4495
3425.00,0.4504
3424.00,0.4513
3423.00,0.4522
3422.00,0.4531
3421.00,0.4541
3420.00,0.4551
3419.00,0.4562
3418.00,0.4572
3417.00,0.4584
3416.00,0.4596
3415.00,0.4607
3414.00,0.4618
3413.00,0.4628
3412.00,0.4639
3411.00,0.4650
3410.00,0.4660
3409.00,0.4670
3408.00,0.4680
3407.00,0.4690
3406.00,0.4702
3405.00,0.4714
3404.00,0.4726
3403.00,0.4737
3402.00,0.4748
3401.00,0.4760
3400.00,0.4772
3399.00,0.4784
3398.00,0.4796
3397.00,0.4808
3396.00,0.4821
3395.00,0.4834
3394.00,0.4846
3393.00,0.4858
3392.00,0.4870
3391.00,0.4882
3390.00,0.4894
3389.00,0.4907
3388.00,0.4920
3387.00,0.4933
3386.00,0.4947
3385.00,0.4960
3384.00,0.4974
3383.00,0.4987
3382.00,0.5000
3381.00,0.5014
3380.00,0.5029
3379.00,0.5043
3378.00,0.5058
3377.00,0.5072
3376.00,0.5087
3375.00,0.5102
3374.00,0.5116
3373.00,0.5130
3372.00,0.5146
3371.00,0.5162
3370.00,0.5179
3369.00,0.5196
3368.00,0.5212
3367.00,0.5228
3366.00,0.5244
3365.00,0.5261
3364.00,0.5278
3363.00,0.5295
3362.00,0.5313
3361.00,0.5330
3360.00,0.5348
3359.00,0.5367
3358.00,0.5385
3357.00,0.5403
3356.00,0.5420
3355.00,0.5437
3354.00,0.5455
3353.00,0.5473
3352.00,0.5492
3351.00,0.5510
3350.00,0.5528
3349.00,0.5544
3348.00,0.5560
3347.00,0.5576
3346.00,0.5592
3345.00,0.5608
3344.00,0.5624
3343.00,0.5640
3342.00,0.5654
3341.00,0.5667
3340.00,0.5680
3339.00,0.5692
3338.00,0.5703
3337.00,0.5714
3336.00,0.5723
3335.00,0.5730
3334.00,0.5737
3333.00,0.5743
3332.00,0.5749
3331.00,0.5755
3330.00,0.5759
3329.00,0.5763
3328.00,0.5765
3327.00,0.5766
3326.00,0.5766
3325.00,0.5766
3324.00,0.5765
3323.00,0.5763
3322.00,0.5759
3321.00,0.5754
3320.00,0.5748
3319.00,0.5741
3318.00,0.5734
3317.00,0.5728
3316.00,0.5722
3315.00,0.5714
3314.00,0.5706
3313.00,0.5697
3312.00,0.5687
3311.00,0.5678
3310.00,0.5669
3309.00,0.5661
3308.00,0.5651
3307.00,0.5641
3306.00,0.5631
3305.00,0.5620
3304.00,0.5609
3303.00,0.5599
3302.00,0.5590
3301.00,0.5583
3300.00,0.5575
3299.00,0.5567
3298.00,0.5560
3297.00,0.5553
3296.00,0.5547
3295.00,0.5541
3294.00,0.5534
3293.00,0.5528
3292.00,0.5523
3291.00,0.5518
3290.00,0.5515
3289.00,0.5511
3288.00,0.5509
3287.00,0.5506
3286.00,0.5504
3285.00,0.5502
