Created as New Dataset,
cm-1,A
4000.00,0.3850
3999.00,0.3846
3998.00,0.3840
3997.00,0.3834
3996.00,0.3828
3995.00,0.3824
3994.00,0.3820
3993.00,0.3816
3992.00,0.3810
3991.00,0.3802
3990.00,0.3794
3989.00,0.3787
3988.00,0.3780
3987.00,0.3773
3986.00,0.3765
3985.00,0.3758
3984.00,0.3750
3983.00,0.3741
3982.00,0.3733
3981.00,0.3724
3980.00,0.3713
3979.00,0.3702
3978.00,0.3690
3977.00,0.3680
3976.00,0.3670
3975.00,0.3661
3974.00,0.3651
3973.00,0.3639
3972.00,0.3627
3971.00,0.3617
3970.00,0.3608
3969.00,0.3599
3968.00,0.3589
3967.00,0.3577
3966.00,0.3563
3965.00,0.3551
3964.00,0.3539
3963.00,0.3528
3962.00,0.3516
3961.00,0.3505
3960.00,0.3492
3959.00,0.3480
3958.00,0.3468
3957.00,0.3456
3956.00,0.3447
3955.00,0.3438
3954.00,0.3428
3953.00,0.3417
3952.00,0.3405
3951.00,0.3393
3950.00,0.3382
3949.00,0.3373
3948.00,0.3364
3947.00,0.3353
3946.00,0.3341
3945.00,0.3328
3944.00,0.3316
3943.00,0.3306
3942.00,0.3299
3941.00,0.3291
3940.00,0.3282
3939.00,0.3270
3938.00,0.3259
3937.00,0.3250
3936.00,0.3243
3935.00,0.3237
3934.00,0.3231
3933.00,0.3223
3932.00,0.3215
3931.00,0.3207
3930.00,0.3199
3929.00,0.3191
3928.00,0.3184
3927.00,0.3176
3926.00,0.3169
3925.00,0.3162
3924.00,0.3155
3923.00,0.3150
3922.00,0.3145
3921.00,0.3139
3920.00,0.3134
3919.00,0.3128
3918.00,0.3123
3917.00,0.3117
3916.00,0.3111
3915.00,0.3105
3914.00,0.3100
3913.00,0.3096
3912.00,0.3093
3911.00,0.3090
3910.00,0.3087
3909.00,0.3083
3908.00,0.3079
3907.00,0.3075
3906.00,0.3070
3905.00,0.3067
3904.00,0.3065
3903.00,0.3064
3902.00,0.3064
3901.00,0.3062
3900.00,0.3060
3899.00,0.3058
3898.00,0.3057
3897.00,0.3056
3896.00,0.3055
3895.00,0.3054
3894.00,0.3053
3893.00,0.3052
3892.00,0.3050
3891.00,0.3049
3890.00,0.3048
3889.00,0.3047
3888.00,0.3047
3887.00,0.3047
3886.00,0.3047
3885.00,0.3047
3884.00,0.3045
3883.00,0.3041
3882.00,0.3035
3881.00,0.3031
3880.00,0.3031
3879.00,0.3033
3878.00,0.3035
3877.00,0.3034
3876.00,0.3030
3875.00,0.3027
3874.00,0.3027
3873.00,0.3029
3872.00,0.3032
3871.00,0.3032
3870.00,0.3030
3869.00,0.3028
3868.00,0.3029
3867.00,0.3030
3866.00,0.3030
3865.00,0.3030
3864.00,0.3032
3863.00,0.3034
3862.00,0.3036
3861.00,0.3036
3860.00,0.3036
3859.00,0.3038
3858.00,0.3040
3857.00,0.3041
3856.00,0.3040
3855.00,0.3038
3854.00,0.3038
3853.00,0.3042
3852.00,0.3049
3851.00,0.3051
3850.00,0.3048
3849.00,0.3043
3848.00,0.3040
