Created as New Dataset,
cm-1,A
4000.00,0.3790
3999.00,0.3788
3998.00,0.3785
3997.00,0.3783
3996.00,0.3782
3995.00,0.3780
3994.00,0.3777
3993.00,0.3775
3992.00,0.3771
3991.00,0.3768
3990.00,0.3764
3989.00,0.3761
3988.00,0.3757
3987.00,0.3753
3986.00,0.3748
3985.00,0.3743
3984.00,0.3738
3983.00,0.3734
3982.00,0.3729
3981.00,0.3725
3980.00,0.3721
3979.00,0.3717
3978.00,0.3713
3977.00,0.3709
3976.00,0.3706
3975.00,0.3704
3974.00,0.3701
3973.00,0.3698
3972.00,0.3695
3971.00,0.3692
3970.00,0.3690
3969.00,0.3687
3968.00,0.3684
3967.00,0.3682
3966.00,0.3679
3965.00,0.3677
3964.00,0.3675
3963.00,0.3673
3962.00,0.3671
3961.00,0.3669
3960.00,0.3667
3959.00,0.3665
3958.00,0.3664
3957.00,0.3662
3956.00,0.3661
3955.00,0.3660
3954.00,0.3658
3953.00,0.3656
3952.00,0.3655
3951.00,0.3653
3950.00,0.3651
3949.00,0.3649
3948.00,0.3647
3947.00,0.3644
3946.00,0.3642
3945.00,0.3640
3944.00,0.3638
3943.00,0.3636
3942.00,0.3635
3941.00,0.3634
3940.00,0.3632
3939.00,0.3631
3938.00,0.3630
3937.00,0.3628
3936.00,0.3627
3935.00,0.3626
3934.00,0.3626
3933.00,0.3626
3932.00,0.3626
3931.00,0.3626
3930.00,0.3626
3929.00,0.3627
3928.00,0.3627
3927.00,0.3628
3926.00,0.3628
3925.00,0.3628
3924.00,0.3628
3923.00,0.3628
3922.00,0.3627
3921.00,0.3627
3920.00,0.3627
3919.00,0.3626
3918.00,0.3626
3917.00,0.3625
3916.00,0.3624
3915.00,0.3623
3914.00,0.3623
3913.00,0.3621
3912.00,0.3619
3911.00,0.3618
3910.00,0.3616
3909.00,0.3615
3908.00,0.3614
3907.00,0.3613
3906.00,0.3612
3905.00,0.3611
3904.00,0.3611
3903.00,0.3611
3902.00,0.3611
3901.00,0.3612
3900.00,0.3612
3899.00,0.3611
3898.00,0.3611
3897.00,0.3610
3896.00,0.3609
3895.00,0.3608
3894.00,0.3607
3893.00,0.3606
3892.00,0.3605
3891.00,0.3604
3890.00,0.3603
3889.00,0.3603
3888.00,0.3604
3887.00,0.3604
3886.00,0.3603
3885.00,0.3601
3884.00,0.3600
3883.00,0.3599
3882.00,0.3598
3881.00,0.3596
3880.00,0.3594
3879.00,0.3592
3878.00,0.3592
3877.00,0.3591
3876.00,0.3591
3875.00,0.3590
3874.00,0.3589
3873.00,0.3588
3872.00,0.3587
3871.00,0.3587
3870.00,0.3585
3869.00,0.3584
3868.00,0.3582
3867.00,0.3582
3866.00,0.3580
3865.00,0.3579
3864.00,0.3577
3863.00,0.3576
3862.00,0.3575
3861.00,0.3573
3860.00,0.3572
3859.00,0.3571
3858.00,0.3570
3857.00,0.3569
3856.00,0.3568
3855.00,0.3568
3854.00,0.3567
3853.00,0.3567
3852.00,0.3567
3851.00,0.3567
3850.00,0.3567
3849.00,0.3567
3848.00,0.3565
3847.00,0.3563
3846.00,0.3561
3845.00,0.3560
3844.00,0.3558
3843.00,0.3556
3842.00,0.3555
3841.00,0.3554
3840.00,0.3553
3839.00,0.3553
3838.00,0.3552
3837.00,0.3552
3836.00,0.3552
3835.00,0.3551
3834.00,0.3551
3833.00,0.3550
3832.00,0.3549
3831.00,0.3548
3830.00,0.3547
3829.00,0.3547
3828.00,0.3547
3827.00,0.3546
3826.00,0.3544
3825.00,0.3543
3824.00,0.3543
3823.00,0.3543
3822.00,0.3543
3821.00,0.3541
3820.00,0.3539
3819.00,0.3537
3818.00,0.3536
3817.00,0.3534
3816.00,0.3533
3815.00,0.3531
3814.00,0.3529
3813.00,0.3527
3812.00,0.3524
3811.00,0.3521
3810.00,0.3519
