Created as New Dataset,
cm-1,A
4000.00,0.4338
3999.00,0.4334
3998.00,0.4331
3997.00,0.4327
3996.00,0.4323
3995.00,0.4320
3994.00,0.4316
3993.00,0.4312
3992.00,0.4308
3991.00,0.4304
3990.00,0.4300
3989.00,0.4296
3988.00,0.4292
3987.00,0.4287
3986.00,0.4283
3985.00,0.4279
3984.00,0.4275
3983.00,0.4272
3982.00,0.4269
3981.00,0.4266
3980.00,0.4262
3979.00,0.4258
3978.00,0.4253
3977.00,0.4250
3976.00,0.4246
3975.00,0.4243
3974.00,0.4240
3973.00,0.4237
3972.00,0.4234
3971.00,0.4231
3970.00,0.4230
3969.00,0.4228
3968.00,0.4226
3967.00,0.4223
3966.00,0.4220
3965.00,0.4216
3964.00,0.4214
3963.00,0.4211
3962.00,0.4210
3961.00,0.4208
3960.00,0.4206
3959.00,0.4204
3958.00,0.4202
3957.00,0.4200
3956.00,0.4198
3955.00,0.4197
3954.00,0.4195
3953.00,0.4194
3952.00,0.4192
3951.00,0.4191
3950.00,0.4191
3949.00,0.4190
3948.00,0.4189
3947.00,0.4187
3946.00,0.4186
3945.00,0.4185
3944.00,0.4185
3943.00,0.4185
3942.00,0.4184
3941.00,0.4184
3940.00,0.4184
3939.00,0.4184
3938.00,0.4184
3937.00,0.4184
3936.00,0.4184
3935.00,0.4184
3934.00,0.4185
3933.00,0.4185
3932.00,0.4185
3931.00,0.4185
3930.00,0.4184
3929.00,0.4184
3928.00,0.4184
3927.00,0.4183
3926.00,0.4183
3925.00,0.4182
3924.00,0.4182
3923.00,0.4182
3922.00,0.4182
3921.00,0.4181
3920.00,0.4180
3919.00,0.4180
3918.00,0.4179
3917.00,0.4179
3916.00,0.4178
3915.00,0.4178
3914.00,0.4177
3913.00,0.4176
3912.00,0.4175
3911.00,0.4174
3910.00,0.4173
3909.00,0.4173
3908.00,0.4174
3907.00,0.4175
3906.00,0.4176
3905.00,0.4177
3904.00,0.4178
3903.00,0.4178
3902.00,0.4178
3901.00,0.4177
3900.00,0.4176
3899.00,0.4174
3898.00,0.4173
3897.00,0.4171
3896.00,0.4170
3895.00,0.4168
3894.00,0.4167
3893.00,0.4166
3892.00,0.4166
3891.00,0.4165
3890.00,0.4165
3889.00,0.4164
3888.00,0.4163
3887.00,0.4161
3886.00,0.4160
3885.00,0.4161
3884.00,0.4161
3883.00,0.4160
3882.00,0.4158
3881.00,0.4155
3880.00,0.4153
3879.00,0.4151
3878.00,0.4150
3877.00,0.4148
3876.00,0.4147
3875.00,0.4146
3874.00,0.4145
3873.00,0.4145
3872.00,0.4144
3871.00,0.4144
3870.00,0.4144
3869.00,0.4144
3868.00,0.4145
3867.00,0.4145
3866.00,0.4144
3865.00,0.4143
3864.00,0.4143
3863.00,0.4141
3862.00,0.4140
3861.00,0.4138
3860.00,0.4137
3859.00,0.4137
3858.00,0.4137
3857.00,0.4138
3856.00,0.4139
3855.00,0.4140
3854.00,0.4141
3853.00,0.4144
3852.00,0.4145
3851.00,0.4143
3850.00,0.4141
3849.00,0.4138
3848.00,0.4136
3847.00,0.4134
3846.00,0.4132
3845.00,0.4130
3844.00,0.4128
3843.00,0.4126
3842.00,0.4126
3841.00,0.4127
3840.00,0.4127
3839.00,0.4128
3838.00,0.4129
3837.00,0.4129
3836.00,0.4128
