Created as New Dataset,
cm-1,A
4000.00,1.8600
3999.00,1.8610
3998.00,1.8617
3997.00,1.8617
3996.00,1.8611
3995.00,1.8606
3994.00,1.8610
3993.00,1.8622
3992.00,1.8634
3991.00,1.8639
3990.00,1.8634
3989.00,1.8626
3988.00,1.8619
3987.00,1.8615
3986.00,1.8610
3985.00,1.8603
3984.00,1.8600
3983.00,1.8607
3982.00,1.8626
3981.00,1.8645
3980.00,1.8653
3979.00,1.8645
3978.00,1.8629
3977.00,1.8616
3976.00,1.8610
3975.00,1.8609
3974.00,1.8607
3973.00,1.8604
3972.00,1.8603
3971.00,1.8608
3970.00,1.8617
3969.00,1.8623
3968.00,1.8620
3967.00,1.8610
3966.00,1.8596
3965.00,1.8583
3964.00,1.8569
3963.00,1.8554
3962.00,1.8542
3961.00,1.8540
3960.00,1.8550
3959.00,1.8568
3958.00,1.8581
3957.00,1.8577
3956.00,1.8563
3955.00,1.8550
3954.00,1.8549
3953.00,1.8561
3952.00,1.8577
3951.00,1.8586
3950.00,1.8589
3949.00,1.8587
3948.00,1.8585
3947.00,1.8587
3946.00,1.8591
3945.00,1.8593
3944.00,1.8587
3943.00,1.8572
3942.00,1.8559
3941.00,1.8554
3940.00,1.8557
3939.00,1.8561
3938.00,1.8560
3937.00,1.8553
3936.00,1.8545
3935.00,1.8536
3934.00,1.8528
3933.00,1.8522
3932.00,1.8519
3931.00,1.8519
3930.00,1.8518
3929.00,1.8517
3928.00,1.8516
3927.00,1.8520
3926.00,1.8525
3925.00,1.8528
3924.00,1.8528
3923.00,1.8530
3922.00,1.8537
3921.00,1.8549
3920.00,1.8558
3919.00,1.8560
3918.00,1.8555
3917.00,1.8548
3916.00,1.8546
3915.00,1.8551
3914.00,1.8560
3913.00,1.8567
3912.00,1.8563
3911.00,1.8548
3910.00,1.8529
3909.00,1.8517
3908.00,1.8517
3907.00,1.8526
3906.00,1.8537
3905.00,1.8546
3904.00,1.8557
3903.00,1.8576
3902.00,1.8598
3901.00,1.8616
3900.00,1.8620
3899.00,1.8607
3898.00,1.8582
3897.00,1.8552
3896.00,1.8521
3895.00,1.8496
3894.00,1.8482
3893.00,1.8481
3892.00,1.8493
3891.00,1.8513
3890.00,1.8537
3889.00,1.8559
3888.00,1.8575
3887.00,1.8583
3886.00,1.8584
3885.00,1.8583
3884.00,1.8584
3883.00,1.8582
3882.00,1.8573
3881.00,1.8556
3880.00,1.8539
3879.00,1.8529
3878.00,1.8525
3877.00,1.8524
3876.00,1.8524
3875.00,1.8527
3874.00,1.8534
3873.00,1.8545
3872.00,1.8556
3871.00,1.8566
3870.00,1.8573
3869.00,1.8580
3868.00,1.8584
3867.00,1.8588
3866.00,1.8590
3865.00,1.8591
3864.00,1.8593
3863.00,1.8592
3862.00,1.8586
3861.00,1.8572
3860.00,1.8558
3859.00,1.8551
3858.00,1.8562
