Created as New Dataset,
cm-1,A
4000.00,0.3422
3999.00,0.3420
3998.00,0.3418
3997.00,0.3417
3996.00,0.3415
3995.00,0.3413
3994.00,0.3410
3993.00,0.3407
3992.00,0.3403
3991.00,0.3399
3990.00,0.3395
3989.00,0.3392
3988.00,0.3388
3987.00,0.3383
3986.00,0.3379
3985.00,0.3374
3984.00,0.3370
3983.00,0.3366
3982.00,0.3362
3981.00,0.3357
3980.00,0.3353
3979.00,0.3348
3978.00,0.3344
3977.00,0.3341
3976.00,0.3337
3975.00,0.3334
3974.00,0.3331
3973.00,0.3328
3972.00,0.3325
3971.00,0.3323
3970.00,0.3321
3969.00,0.3319
3968.00,0.3317
3967.00,0.3314
3966.00,0.3312
3965.00,0.3309
3964.00,0.3306
3963.00,0.3305
3962.00,0.3303
3961.00,0.3301
3960.00,0.3300
3959.00,0.3298
3958.00,0.3296
3957.00,0.3295
3956.00,0.3293
3955.00,0.3291
3954.00,0.3289
3953.00,0.3286
3952.00,0.3283
3951.00,0.3280
3950.00,0.3278
3949.00,0.3277
3948.00,0.3275
3947.00,0.3273
3946.00,0.3271
3945.00,0.3268
3944.00,0.3266
3943.00,0.3264
3942.00,0.3262
3941.00,0.3260
3940.00,0.3259
3939.00,0.3258
3938.00,0.3258
3937.00,0.3258
3936.00,0.3258
3935.00,0.3256
3934.00,0.3255
3933.00,0.3254
3932.00,0.3254
3931.00,0.3254
3930.00,0.3254
3929.00,0.3254
3928.00,0.3255
3927.00,0.3255
3926.00,0.3256
3925.00,0.3257
3924.00,0.3257
3923.00,0.3256
3922.00,0.3254
3921.00,0.3253
3920.00,0.3252
3919.00,0.3252
3918.00,0.3253
3917.00,0.3253
3916.00,0.3252
3915.00,0.3252
3914.00,0.3252
3913.00,0.3251
3912.00,0.3251
3911.00,0.3250
3910.00,0.3248
3909.00,0.3246
3908.00,0.3242
3907.00,0.3239
3906.00,0.3236
3905.00,0.3233
3904.00,0.3231
3903.00,0.3229
3902.00,0.3228
3901.00,0.3229
3900.00,0.3231
3899.00,0.3234
3898.00,0.3236
3897.00,0.3236
3896.00,0.3236
3895.00,0.3235
3894.00,0.3234
3893.00,0.3233
3892.00,0.3233
3891.00,0.3232
3890.00,0.3231
3889.00,0.3227
3888.00,0.3225
3887.00,0.3224
3886.00,0.3226
3885.00,0.3226
3884.00,0.3224
3883.00,0.3221
3882.00,0.3219
3881.00,0.3221
3880.00,0.3223
3879.00,0.3223
3878.00,0.3221
3877.00,0.3219
3876.00,0.3218
3875.00,0.3218
3874.00,0.3216
3873.00,0.3212
3872.00,0.3208
3871.00,0.3206
3870.00,0.3206
3869.00,0.3206
3868.00,0.3203
3867.00,0.3200
3866.00,0.3200
3865.00,0.3201
3864.00,0.3202
3863.00,0.3202
3862.00,0.3201
3861.00,0.3201
3860.00,0.3200
3859.00,0.3198
3858.00,0.3194
3857.00,0.3189
3856.00,0.3183
3855.00,0.3179
3854.00,0.3178
3853.00,0.3180
3852.00,0.3180
3851.00,0.3179
3850.00,0.3181
3849.00,0.3186
3848.00,0.3190
3847.00,0.3192
3846.00,0.3192
3845.00,0.3190
3844.00,0.3187
3843.00,0.3184
3842.00,0.3181
3841.00,0.3177
3840.00,0.3175
3839.00,0.3173
3838.00,0.3173
3837.00,0.3173
3836.00,0.3173
3835.00,0.3172
3834.00,0.3173
3833.00,0.3175
3832.00,0.3177
3831.00,0.3178
3830.00,0.3177
3829.00,0.3177
3828.00,0.3176
3827.00,0.3176
3826.00,0.3175
3825.00,0.3172
3824.00,0.3168
3823.00,0.3165
3822.00,0.3164
3821.00,0.3165
3820.00,0.3162
3819.00,0.3158
3818.00,0.3154
3817.00,0.3155
3816.00,0.3159
3815.00,0.3160
3814.00,0.3158
3813.00,0.3155
3812.00,0.3153
3811.00,0.3152
3810.00,0.3150
3809.00,0.3148
3808.00,0.3146
3807.00,0.3144
3806.00,0.3141
3805.00,0.3136
3804.00,0.3131
3803.00,0.3128
3802.00,0.3129
3801.00,0.3130
3800.00,0.3129
3799.00,0.3126
3798.00,0.3125
3797.00,0.3126
3796.00,0.3129
3795.00,0.3129
3794.00,0.3128
3793.00,0.3126
3792.00,0.3126
3791.00,0.3125
3790.00,0.3124
3789.00,0.3122
3788.00,0.3120
3787.00,0.3118
3786.00,0.3116
3785.00,0.3114
3784.00,0.3113
3783.00,0.3110
3782.00,0.3108
3781.00,0.3107
3780.00,0.3106
3779.00,0.3105
3778.00,0.3103
3777.00,0.3101
3776.00,0.3099
3775.00,0.3098
3774.00,0.3096
3773.00,0.3093
3772.00,0.3090
3771.00,0.3087
3770.00,0.3085
3769.00,0.3083
3768.00,0.3081
3767.00,0.3079
3766.00,0.3078
3765.00,0.3078
3764.00,0.3077
3763.00,0.3075
3762.00,0.3074
3761.00,0.3073
3760.00,0.3073
3759.00,0.3072
3758.00,0.3070
3757.00,0.3067
3756.00,0.3063
3755.00,0.3060
3754.00,0.3055
3753.00,0.3052
3752.00,0.3048
3751.00,0.3046
3750.00,0.3043
3749.00,0.3040
3748.00,0.3036
3747.00,0.3032
3746.00,0.3032
3745.00,0.3035
3744.00,0.3039
3743.00,0.3039
3742.00,0.3036
3741.00,0.3034
3740.00,0.3034
3739.00,0.3034
3738.00,0.3031
3737.00,0.3028
3736.00,0.3025
3735.00,0.3024
3734.00,0.3024
3733.00,0.3026
3732.00,0.3029
3731.00,0.3031
3730.00,0.3031
3729.00,0.3029
3728.00,0.3028
3727.00,0.3028
