Created as New Dataset,
cm-1,A
4000.00,0.3634
3999.00,0.3630
3998.00,0.3627
3997.00,0.3624
3996.00,0.3621
3995.00,0.3618
3994.00,0.3616
3993.00,0.3613
3992.00,0.3609
3991.00,0.3606
3990.00,0.3602
3989.00,0.3598
3988.00,0.3594
3987.00,0.3590
3986.00,0.3586
3985.00,0.3582
3984.00,0.3577
3983.00,0.3573
3982.00,0.3569
3981.00,0.3565
3980.00,0.3562
3979.00,0.3559
3978.00,0.3556
3977.00,0.3553
3976.00,0.3550
3975.00,0.3547
3974.00,0.3543
3973.00,0.3540
3972.00,0.3538
3971.00,0.3537
3970.00,0.3536
3969.00,0.3534
3968.00,0.3533
3967.00,0.3531
3966.00,0.3530
3965.00,0.3528
3964.00,0.3527
3963.00,0.3525
3962.00,0.3524
3961.00,0.3522
3960.00,0.3521
3959.00,0.3519
3958.00,0.3518
3957.00,0.3516
3956.00,0.3515
3955.00,0.3513
3954.00,0.3512
3953.00,0.3510
3952.00,0.3509
3951.00,0.3508
3950.00,0.3506
3949.00,0.3504
3948.00,0.3502
3947.00,0.3500
3946.00,0.3498
3945.00,0.3496
3944.00,0.3495
3943.00,0.3493
3942.00,0.3492
3941.00,0.3491
3940.00,0.3489
3939.00,0.3488
3938.00,0.3487
3937.00,0.3485
3936.00,0.3485
3935.00,0.3484
3934.00,0.3484
3933.00,0.3484
3932.00,0.3485
3931.00,0.3486
3930.00,0.3486
3929.00,0.3487
3928.00,0.3487
3927.00,0.3488
3926.00,0.3488
3925.00,0.3488
3924.00,0.3487
3923.00,0.3486
3922.00,0.3486
3921.00,0.3486
3920.00,0.3486
3919.00,0.3487
3918.00,0.3486
3917.00,0.3486
3916.00,0.3485
3915.00,0.3483
3914.00,0.3482
3913.00,0.3481
3912.00,0.3480
3911.00,0.3479
3910.00,0.3478
3909.00,0.3478
3908.00,0.3478
3907.00,0.3478
3906.00,0.3479
3905.00,0.3479
3904.00,0.3478
3903.00,0.3478
3902.00,0.3477
3901.00,0.3477
3900.00,0.3477
3899.00,0.3477
3898.00,0.3476
3897.00,0.3475
3896.00,0.3473
3895.00,0.3472
3894.00,0.3470
3893.00,0.3469
3892.00,0.3468
3891.00,0.3467
3890.00,0.3467
3889.00,0.3467
3888.00,0.3467
3887.00,0.3467
3886.00,0.3467
3885.00,0.3468
3884.00,0.3469
3883.00,0.3470
3882.00,0.3470
3881.00,0.3470
3880.00,0.3468
3879.00,0.3467
3878.00,0.3465
3877.00,0.3463
3876.00,0.3462
3875.00,0.3462
3874.00,0.3460
3873.00,0.3458
3872.00,0.3456
3871.00,0.3455
3870.00,0.3455
3869.00,0.3456
3868.00,0.3457
3867.00,0.3456
3866.00,0.3453
3865.00,0.3450
3864.00,0.3447
3863.00,0.3444
3862.00,0.3442
3861.00,0.3440
3860.00,0.3439
3859.00,0.3439
3858.00,0.3439
3857.00,0.3441
3856.00,0.3443
3855.00,0.3444
3854.00,0.3445
3853.00,0.3446
3852.00,0.3447
