Created as New Dataset,
cm-1,A
4000.00,0.3451
3999.00,0.3449
3998.00,0.3447
3997.00,0.3445
3996.00,0.3442
3995.00,0.3440
3994.00,0.3437
3993.00,0.3435
3992.00,0.3432
3991.00,0.3429
3990.00,0.3425
3989.00,0.3421
3988.00,0.3416
3987.00,0.3411
3986.00,0.3406
3985.00,0.3401
3984.00,0.3397
3983.00,0.3392
3982.00,0.3388
3981.00,0.3384
3980.00,0.3380
3979.00,0.3376
3978.00,0.3372
3977.00,0.3369
3976.00,0.3365
3975.00,0.3361
3974.00,0.3357
3973.00,0.3354
3972.00,0.3352
3971.00,0.3349
3970.00,0.3347
3969.00,0.3345
3968.00,0.3342
3967.00,0.3340
3966.00,0.3337
3965.00,0.3335
3964.00,0.3333
3963.00,0.3332
3962.00,0.3331
3961.00,0.3329
3960.00,0.3327
3959.00,0.3325
3958.00,0.3323
3957.00,0.3321
3956.00,0.3320
3955.00,0.3318
3954.00,0.3316
3953.00,0.3314
3952.00,0.3312
3951.00,0.3310
3950.00,0.3308
3949.00,0.3306
3948.00,0.3304
3947.00,0.3302
3946.00,0.3300
3945.00,0.3297
3944.00,0.3295
3943.00,0.3293
3942.00,0.3291
3941.00,0.3290
3940.00,0.3289
3939.00,0.3287
3938.00,0.3286
3937.00,0.3284
3936.00,0.3284
3935.00,0.3283
3934.00,0.3283
3933.00,0.3283
3932.00,0.3283
3931.00,0.3283
3930.00,0.3284
3929.00,0.3284
3928.00,0.3284
3927.00,0.3285
3926.00,0.3285
3925.00,0.3285
3924.00,0.3285
3923.00,0.3285
3922.00,0.3284
3921.00,0.3284
3920.00,0.3284
3919.00,0.3283
3918.00,0.3283
3917.00,0.3282
3916.00,0.3280
3915.00,0.3279
3914.00,0.3278
3913.00,0.3276
3912.00,0.3275
3911.00,0.3274
3910.00,0.3273
3909.00,0.3272
3908.00,0.3270
3907.00,0.3269
3906.00,0.3268
3905.00,0.3268
3904.00,0.3267
3903.00,0.3266
3902.00,0.3266
3901.00,0.3267
3900.00,0.3267
3899.00,0.3267
3898.00,0.3267
3897.00,0.3267
3896.00,0.3266
3895.00,0.3265
3894.00,0.3264
3893.00,0.3263
3892.00,0.3263
3891.00,0.3262
3890.00,0.3261
3889.00,0.3260
3888.00,0.3259
3887.00,0.3258
3886.00,0.3257
3885.00,0.3256
3884.00,0.3255
3883.00,0.3255
3882.00,0.3254
3881.00,0.3254
3880.00,0.3252
3879.00,0.3251
3878.00,0.3250
3877.00,0.3249
3876.00,0.3247
3875.00,0.3246
3874.00,0.3245
3873.00,0.3243
3872.00,0.3242
3871.00,0.3241
3870.00,0.3239
3869.00,0.3238
3868.00,0.3237
3867.00,0.3237
3866.00,0.3236
3865.00,0.3234
3864.00,0.3233
3863.00,0.3232
3862.00,0.3231
3861.00,0.3229
3860.00,0.3228
3859.00,0.3226
3858.00,0.3224
3857.00,0.3223
3856.00,0.3222
3855.00,0.3221
3854.00,0.3221
3853.00,0.3221
3852.00,0.3220
3851.00,0.3221
3850.00,0.3221
3849.00,0.3220
3848.00,0.3220
3847.00,0.3219
3846.00,0.3219
3845.00,0.3218
3844.00,0.3217
3843.00,0.3216
3842.00,0.3214
3841.00,0.3213
3840.00,0.3212
3839.00,0.3210
3838.00,0.3209
3837.00,0.3207
3836.00,0.3207
3835.00,0.3206
3834.00,0.3206
3833.00,0.3205
3832.00,0.3204
3831.00,0.3202
3830.00,0.3201
3829.00,0.3201
3828.00,0.3201
3827.00,0.3201
3826.00,0.3201
3825.00,0.3200
3824.00,0.3200
3823.00,0.3200
3822.00,0.3199
3821.00,0.3198
3820.00,0.3196
3819.00,0.3195
3818.00,0.3194
3817.00,0.3193
3816.00,0.3190
3815.00,0.3188
3814.00,0.3186
3813.00,0.3184
3812.00,0.3182
3811.00,0.3180
3810.00,0.3177
3809.00,0.3174
3808.00,0.3172
3807.00,0.3170
3806.00,0.3168
3805.00,0.3166
3804.00,0.3165
3803.00,0.3164
3802.00,0.3162
3801.00,0.3160
3800.00,0.3158
3799.00,0.3157
3798.00,0.3157
3797.00,0.3156
3796.00,0.3156
3795.00,0.3155
3794.00,0.3154
3793.00,0.3152
3792.00,0.3150
3791.00,0.3148
3790.00,0.3146
3789.00,0.3144
3788.00,0.3142
3787.00,0.3141
3786.00,0.3140
3785.00,0.3139
3784.00,0.3138
3783.00,0.3137
3782.00,0.3136
3781.00,0.3134
3780.00,0.3132
3779.00,0.3130
3778.00,0.3127
3777.00,0.3125
3776.00,0.3123
3775.00,0.3121
3774.00,0.3119
3773.00,0.3117
3772.00,0.3116
3771.00,0.3114
3770.00,0.3112
3769.00,0.3111
3768.00,0.3109
3767.00,0.3108
3766.00,0.3107
3765.00,0.3106
3764.00,0.3106
3763.00,0.3105
3762.00,0.3104
3761.00,0.3103
3760.00,0.3102
3759.00,0.3100
3758.00,0.3098
3757.00,0.3097
3756.00,0.3095
3755.00,0.3094
3754.00,0.3092
3753.00,0.3091
3752.00,0.3090
3751.00,0.3088
3750.00,0.3086
3749.00,0.3084
3748.00,0.3082
3747.00,0.3081
3746.00,0.3081
3745.00,0.3080
3744.00,0.3079
3743.00,0.3077
3742.00,0.3076
3741.00,0.3074
3740.00,0.3073
3739.00,0.3071
3738.00,0.3070
3737.00,0.3069
3736.00,0.3067
3735.00,0.3066
3734.00,0.3065
3733.00,0.3064
3732.00,0.3063
3731.00,0.3062
3730.00,0.3061
3729.00,0.3060
3728.00,0.3058
3727.00,0.3056
3726.00,0.3055
3725.00,0.3053
3724.00,0.3052
3723.00,0.3052
3722.00,0.3051
3721.00,0.3050
3720.00,0.3050
3719.00,0.3049
3718.00,0.3048
3717.00,0.3047
3716.00,0.3046
3715.00,0.3045
3714.00,0.3044
3713.00,0.3044
3712.00,0.3043
3711.00,0.3042
3710.00,0.3042
3709.00,0.3042
3708.00,0.3042
3707.00,0.3042
3706.00,0.3041
3705.00,0.3041
3704.00,0.3041
3703.00,0.3041
3702.00,0.3041
3701.00,0.3041
3700.00,0.3040
3699.00,0.3040
3698.00,0.3040
3697.00,0.3040
3696.00,0.3041
3695.00,0.3042
3694.00,0.3042
3693.00,0.3042
3692.00,0.3041
