Created as New Dataset,
cm-1,A
4000.00,0.8928
3999.00,0.8928
3998.00,0.8929
3997.00,0.8930
3996.00,0.8930
3995.00,0.8929
3994.00,0.8928
3993.00,0.8926
3992.00,0.8924
3991.00,0.8921
3990.00,0.8919
3989.00,0.8917
3988.00,0.8916
3987.00,0.8916
3986.00,0.8917
3985.00,0.8918
3984.00,0.8918
3983.00,0.8917
3982.00,0.8916
3981.00,0.8916
3980.00,0.8917
3979.00,0.8917
3978.00,0.8916
3977.00,0.8913
3976.00,0.8910
3975.00,0.8907
3974.00,0.8905
3973.00,0.8904
3972.00,0.8902
3971.00,0.8900
3970.00,0.8898
3969.00,0.8897
3968.00,0.8897
3967.00,0.8897
3966.00,0.8897
3965.00,0.8897
3964.00,0.8896
3963.00,0.8896
3962.00,0.8895
3961.00,0.8894
3960.00,0.8894
3959.00,0.8895
3958.00,0.8896
3957.00,0.8896
3956.00,0.8895
3955.00,0.8894
3954.00,0.8894
3953.00,0.8894
3952.00,0.8894
3951.00,0.8893
3950.00,0.8892
3949.00,0.8890
3948.00,0.8888
3947.00,0.8888
3946.00,0.8891
3945.00,0.8893
3944.00,0.8895
3943.00,0.8893
3942.00,0.8890
3941.00,0.8887
3940.00,0.8887
3939.00,0.8888
3938.00,0.8888
3937.00,0.8886
3936.00,0.8883
3935.00,0.8881
3934.00,0.8880
3933.00,0.8881
3932.00,0.8883
3931.00,0.8884
3930.00,0.8885
3929.00,0.8886
3928.00,0.8888
3927.00,0.8889
3926.00,0.8888
3925.00,0.8885
3924.00,0.8883
3923.00,0.8882
3922.00,0.8883
3921.00,0.8885
3920.00,0.8887
3919.00,0.8887
3918.00,0.8886
3917.00,0.8885
3916.00,0.8883
3915.00,0.8882
3914.00,0.8882
3913.00,0.8882
3912.00,0.8882
3911.00,0.8883
3910.00,0.8882
3909.00,0.8882
3908.00,0.8881
3907.00,0.8880
3906.00,0.8878
3905.00,0.8877
3904.00,0.8875
3903.00,0.8875
3902.00,0.8877
3901.00,0.8883
3900.00,0.8887
3899.00,0.8889
3898.00,0.8887
3897.00,0.8885
3896.00,0.8883
3895.00,0.8882
3894.00,0.8881
3893.00,0.8880
3892.00,0.8878
3891.00,0.8877
3890.00,0.8876
3889.00,0.8877
3888.00,0.8879
3887.00,0.8882
3886.00,0.8884
3885.00,0.8882
3884.00,0.8879
3883.00,0.8879
3882.00,0.8880
3881.00,0.8879
3880.00,0.8874
3879.00,0.8869
3878.00,0.8866
3877.00,0.8869
3876.00,0.8874
3875.00,0.8877
3874.00,0.8874
3873.00,0.8869
3872.00,0.8866
3871.00,0.8869
3870.00,0.8873
3869.00,0.8874
3868.00,0.8873
3867.00,0.8875
3866.00,0.8879
3865.00,0.8882
3864.00,0.8880
3863.00,0.8876
3862.00,0.8874
3861.00,0.8873
3860.00,0.8872
3859.00,0.8870
3858.00,0.8867
3857.00,0.8863
3856.00,0.8862
3855.00,0.8867
3854.00,0.8875
3853.00,0.8876
3852.00,0.8874
3851.00,0.8877
3850.00,0.8882
3849.00,0.8884
3848.00,0.8882
3847.00,0.8875
3846.00,0.8869
3845.00,0.8864
3844.00,0.8860
3843.00,0.8858
3842.00,0.8858
3841.00,0.8859
3840.00,0.8860
3839.00,0.8861
3838.00,0.8862
3837.00,0.8864
3836.00,0.8867
3835.00,0.8870
3834.00,0.8872
3833.00,0.8870
3832.00,0.8866
3831.00,0.8861
3830.00,0.8856
3829.00,0.8856
3828.00,0.8857
3827.00,0.8858
3826.00,0.8856
3825.00,0.8853
3824.00,0.8851
3823.00,0.8854
