Created as New Dataset,
cm-1,A
4000.00,0.3194
3999.00,0.3191
3998.00,0.3188
3997.00,0.3185
3996.00,0.3182
3995.00,0.3178
3994.00,0.3175
3993.00,0.3172
3992.00,0.3168
3991.00,0.3165
3990.00,0.3162
3989.00,0.3158
3988.00,0.3154
3987.00,0.3151
3986.00,0.3148
3985.00,0.3145
3984.00,0.3142
3983.00,0.3138
3982.00,0.3134
3981.00,0.3130
3980.00,0.3126
3979.00,0.3122
3978.00,0.3118
3977.00,0.3114
3976.00,0.3112
3975.00,0.3109
3974.00,0.3107
3973.00,0.3105
3972.00,0.3102
3971.00,0.3101
3970.00,0.3099
3969.00,0.3097
3968.00,0.3095
3967.00,0.3092
3966.00,0.3089
3965.00,0.3087
3964.00,0.3086
3963.00,0.3086
3962.00,0.3085
3961.00,0.3084
3960.00,0.3082
3959.00,0.3081
3958.00,0.3079
3957.00,0.3077
3956.00,0.3076
3955.00,0.3074
3954.00,0.3073
3953.00,0.3072
3952.00,0.3071
3951.00,0.3070
3950.00,0.3069
3949.00,0.3068
3948.00,0.3066
3947.00,0.3065
3946.00,0.3064
3945.00,0.3063
3944.00,0.3062
3943.00,0.3060
3942.00,0.3058
3941.00,0.3056
3940.00,0.3054
3939.00,0.3053
3938.00,0.3052
3937.00,0.3051
3936.00,0.3050
3935.00,0.3050
3934.00,0.3051
3933.00,0.3051
3932.00,0.3051
3931.00,0.3051
3930.00,0.3052
3929.00,0.3052
3928.00,0.3052
3927.00,0.3052
3926.00,0.3051
3925.00,0.3051
3924.00,0.3050
3923.00,0.3051
3922.00,0.3052
3921.00,0.3053
3920.00,0.3053
3919.00,0.3053
3918.00,0.3053
3917.00,0.3053
3916.00,0.3052
3915.00,0.3052
3914.00,0.3050
3913.00,0.3048
3912.00,0.3046
3911.00,0.3043
3910.00,0.3041
3909.00,0.3041
3908.00,0.3041
3907.00,0.3042
3906.00,0.3044
3905.00,0.3047
3904.00,0.3049
3903.00,0.3052
3902.00,0.3055
3901.00,0.3057
3900.00,0.3058
3899.00,0.3057
3898.00,0.3053
3897.00,0.3049
3896.00,0.3045
3895.00,0.3042
3894.00,0.3040
3893.00,0.3039
3892.00,0.3038
3891.00,0.3038
3890.00,0.3037
3889.00,0.3037
3888.00,0.3039
3887.00,0.3040
3886.00,0.3040
3885.00,0.3039
3884.00,0.3039
3883.00,0.3040
