Created as New Dataset,
cm-1,A
4000.00,0.3717
3999.00,0.3717
3998.00,0.3716
3997.00,0.3716
3996.00,0.3715
3995.00,0.3714
3994.00,0.3713
3993.00,0.3711
3992.00,0.3709
3991.00,0.3706
3990.00,0.3703
3989.00,0.3699
3988.00,0.3695
3987.00,0.3691
3986.00,0.3686
3985.00,0.3682
3984.00,0.3677
3983.00,0.3672
3982.00,0.3667
3981.00,0.3663
3980.00,0.3659
3979.00,0.3655
3978.00,0.3650
3977.00,0.3645
3976.00,0.3641
3975.00,0.3636
3974.00,0.3632
3973.00,0.3629
3972.00,0.3625
3971.00,0.3621
3970.00,0.3617
3969.00,0.3613
3968.00,0.3609
3967.00,0.3605
3966.00,0.3600
3965.00,0.3595
3964.00,0.3589
3963.00,0.3583
3962.00,0.3577
3961.00,0.3571
3960.00,0.3566
3959.00,0.3561
3958.00,0.3557
3957.00,0.3553
3956.00,0.3548
3955.00,0.3544
3954.00,0.3540
3953.00,0.3537
3952.00,0.3534
3951.00,0.3531
3950.00,0.3529
3949.00,0.3527
3948.00,0.3524
3947.00,0.3522
3946.00,0.3519
3945.00,0.3517
3944.00,0.3515
3943.00,0.3512
3942.00,0.3510
3941.00,0.3508
3940.00,0.3506
3939.00,0.3505
3938.00,0.3504
3937.00,0.3504
3936.00,0.3503
3935.00,0.3502
3934.00,0.3501
3933.00,0.3500
3932.00,0.3499
3931.00,0.3499
3930.00,0.3499
3929.00,0.3500
3928.00,0.3501
3927.00,0.3501
3926.00,0.3501
3925.00,0.3500
3924.00,0.3499
3923.00,0.3499
3922.00,0.3499
3921.00,0.3499
3920.00,0.3499
3919.00,0.3499
3918.00,0.3498
3917.00,0.3497
3916.00,0.3495
3915.00,0.3494
3914.00,0.3493
3913.00,0.3492
3912.00,0.3491
3911.00,0.3490
3910.00,0.3490
3909.00,0.3489
3908.00,0.3487
3907.00,0.3485
3906.00,0.3483
3905.00,0.3481
3904.00,0.3480
3903.00,0.3479
3902.00,0.3478
3901.00,0.3477
3900.00,0.3476
3899.00,0.3475
3898.00,0.3475
3897.00,0.3474
3896.00,0.3473
3895.00,0.3472
3894.00,0.3470
3893.00,0.3468
3892.00,0.3466
3891.00,0.3465
3890.00,0.3463
3889.00,0.3462
3888.00,0.3460
3887.00,0.3460
3886.00,0.3460
3885.00,0.3459
3884.00,0.3458
3883.00,0.3455
3882.00,0.3453
3881.00,0.3453
3880.00,0.3453
3879.00,0.3453
3878.00,0.3452
3877.00,0.3450
3876.00,0.3449
3875.00,0.3448
3874.00,0.3448
3873.00,0.3447
3872.00,0.3446
3871.00,0.3443
3870.00,0.3442
3869.00,0.3440
3868.00,0.3438
3867.00,0.3437
3866.00,0.3435
3865.00,0.3434
3864.00,0.3433
3863.00,0.3431
3862.00,0.3430
3861.00,0.3429
3860.00,0.3428
3859.00,0.3428
3858.00,0.3429
3857.00,0.3428
3856.00,0.3428
3855.00,0.3428
3854.00,0.3428
3853.00,0.3429
3852.00,0.3429
3851.00,0.3428
3850.00,0.3427
3849.00,0.3427
3848.00,0.3427
3847.00,0.3427
3846.00,0.3427
3845.00,0.3427
3844.00,0.3426
3843.00,0.3425
3842.00,0.3424
3841.00,0.3423
3840.00,0.3422
3839.00,0.3420
3838.00,0.3419
3837.00,0.3417
3836.00,0.3415
3835.00,0.3412
3834.00,0.3410
3833.00,0.3408
3832.00,0.3406
3831.00,0.3404
3830.00,0.3402
3829.00,0.3400
3828.00,0.3399
3827.00,0.3399
3826.00,0.3399
3825.00,0.3398
3824.00,0.3397
3823.00,0.3396
3822.00,0.3395
3821.00,0.3395
3820.00,0.3393
3819.00,0.3390
3818.00,0.3388
3817.00,0.3387
3816.00,0.3388
3815.00,0.3387
3814.00,0.3386
3813.00,0.3384
3812.00,0.3382
3811.00,0.3381
3810.00,0.3379
3809.00,0.3376
3808.00,0.3374
3807.00,0.3372
3806.00,0.3370
3805.00,0.3368
3804.00,0.3366
3803.00,0.3364
3802.00,0.3362
3801.00,0.3360
3800.00,0.3357
3799.00,0.3353
3798.00,0.3349
3797.00,0.3347
3796.00,0.3345
3795.00,0.3343
3794.00,0.3341
3793.00,0.3339
3792.00,0.3337
3791.00,0.3336
3790.00,0.3335
3789.00,0.3335
3788.00,0.3334
3787.00,0.3334
3786.00,0.3335
3785.00,0.3335
3784.00,0.3335
3783.00,0.3334
3782.00,0.3333
3781.00,0.3333
3780.00,0.3334
3779.00,0.3335
3778.00,0.3336
3777.00,0.3337
3776.00,0.3337
3775.00,0.3338
3774.00,0.3338
3773.00,0.3337
3772.00,0.3335
3771.00,0.3333
3770.00,0.3331
3769.00,0.3330
3768.00,0.3329
3767.00,0.3328
3766.00,0.3327
3765.00,0.3326
3764.00,0.3325
3763.00,0.3323
3762.00,0.3321
3761.00,0.3320
3760.00,0.3318
3759.00,0.3317
3758.00,0.3315
3757.00,0.3315
3756.00,0.3314
3755.00,0.3313
3754.00,0.3312
3753.00,0.3311
3752.00,0.3310
3751.00,0.3310
3750.00,0.3310
3749.00,0.3310
3748.00,0.3309
3747.00,0.3308
3746.00,0.3308
3745.00,0.3310
3744.00,0.3312
3743.00,0.3312
3742.00,0.3310
3741.00,0.3309
3740.00,0.3309
3739.00,0.3308
3738.00,0.3308
3737.00,0.3306
3736.00,0.3304
3735.00,0.3301
3734.00,0.3298
3733.00,0.3296
3732.00,0.3294
3731.00,0.3293
3730.00,0.3291
3729.00,0.3289
3728.00,0.3288
3727.00,0.3286
3726.00,0.3285
3725.00,0.3283
3724.00,0.3281
3723.00,0.3280
3722.00,0.3279
