Created as New Dataset,
cm-1,A
4000.00,0.3618
3999.00,0.3615
3998.00,0.3613
3997.00,0.3611
3996.00,0.3609
3995.00,0.3606
3994.00,0.3603
3993.00,0.3600
3992.00,0.3596
3991.00,0.3592
3990.00,0.3588
3989.00,0.3584
3988.00,0.3579
3987.00,0.3575
3986.00,0.3571
3985.00,0.3566
3984.00,0.3562
3983.00,0.3557
3982.00,0.3553
3981.00,0.3549
3980.00,0.3545
3979.00,0.3541
3978.00,0.3538
3977.00,0.3534
3976.00,0.3530
3975.00,0.3527
3974.00,0.3524
3973.00,0.3521
3972.00,0.3518
3971.00,0.3516
3970.00,0.3513
3969.00,0.3510
3968.00,0.3507
3967.00,0.3504
3966.00,0.3502
3965.00,0.3500
3964.00,0.3497
3963.00,0.3495
3962.00,0.3492
3961.00,0.3489
3960.00,0.3486
3959.00,0.3484
3958.00,0.3482
3957.00,0.3480
3956.00,0.3478
3955.00,0.3476
3954.00,0.3474
3953.00,0.3472
3952.00,0.3470
3951.00,0.3468
3950.00,0.3465
3949.00,0.3462
3948.00,0.3460
3947.00,0.3458
3946.00,0.3457
3945.00,0.3455
3944.00,0.3453
3943.00,0.3451
3942.00,0.3450
3941.00,0.3449
3940.00,0.3447
3939.00,0.3446
3938.00,0.3445
3937.00,0.3444
3936.00,0.3444
3935.00,0.3444
3934.00,0.3445
3933.00,0.3445
3932.00,0.3445
3931.00,0.3444
3930.00,0.3444
3929.00,0.3443
3928.00,0.3444
3927.00,0.3444
3926.00,0.3445
3925.00,0.3445
3924.00,0.3444
3923.00,0.3444
3922.00,0.3443
3921.00,0.3442
3920.00,0.3441
3919.00,0.3441
3918.00,0.3440
3917.00,0.3439
3916.00,0.3438
3915.00,0.3437
3914.00,0.3436
3913.00,0.3436
3912.00,0.3435
3911.00,0.3435
3910.00,0.3434
3909.00,0.3432
3908.00,0.3431
3907.00,0.3430
3906.00,0.3429
3905.00,0.3428
3904.00,0.3427
3903.00,0.3427
3902.00,0.3427
3901.00,0.3427
3900.00,0.3427
3899.00,0.3427
3898.00,0.3426
3897.00,0.3425
3896.00,0.3424
3895.00,0.3423
3894.00,0.3422
3893.00,0.3421
3892.00,0.3420
3891.00,0.3419
3890.00,0.3417
3889.00,0.3416
3888.00,0.3415
3887.00,0.3413
3886.00,0.3411
3885.00,0.3411
3884.00,0.3411
3883.00,0.3411
3882.00,0.3410
3881.00,0.3408
3880.00,0.3407
3879.00,0.3406
3878.00,0.3406
3877.00,0.3406
3876.00,0.3406
3875.00,0.3405
3874.00,0.3404
3873.00,0.3403
3872.00,0.3402
3871.00,0.3400
3870.00,0.3398
3869.00,0.3396
3868.00,0.3396
3867.00,0.3395
3866.00,0.3394
3865.00,0.3392
3864.00,0.3391
3863.00,0.3390
3862.00,0.3388
3861.00,0.3386
3860.00,0.3385
3859.00,0.3383
3858.00,0.3382
3857.00,0.3381
3856.00,0.3380
3855.00,0.3379
3854.00,0.3378
3853.00,0.3377
3852.00,0.3377
3851.00,0.3377
3850.00,0.3375
3849.00,0.3373
3848.00,0.3372
3847.00,0.3372
3846.00,0.3372
3845.00,0.3372
3844.00,0.3372
3843.00,0.3371
3842.00,0.3371
3841.00,0.3370
3840.00,0.3370
3839.00,0.3368
3838.00,0.3367
3837.00,0.3366
3836.00,0.3366
3835.00,0.3365
3834.00,0.3364
3833.00,0.3362
3832.00,0.3361
