Created as New Dataset,
cm-1,A
4000.00,0.3758
3999.00,0.3756
3998.00,0.3755
3997.00,0.3755
3996.00,0.3754
3995.00,0.3753
3994.00,0.3752
3993.00,0.3750
3992.00,0.3748
3991.00,0.3745
3990.00,0.3743
3989.00,0.3739
3988.00,0.3735
3987.00,0.3730
3986.00,0.3725
3985.00,0.3719
3984.00,0.3713
3983.00,0.3708
3982.00,0.3703
3981.00,0.3699
3980.00,0.3695
3979.00,0.3691
3978.00,0.3687
3977.00,0.3683
3976.00,0.3679
3975.00,0.3675
3974.00,0.3672
3973.00,0.3668
3972.00,0.3665
3971.00,0.3661
3970.00,0.3656
3969.00,0.3652
3968.00,0.3648
3967.00,0.3644
3966.00,0.3639
3965.00,0.3634
3964.00,0.3628
3963.00,0.3622
3962.00,0.3616
3961.00,0.3611
3960.00,0.3606
3959.00,0.3601
3958.00,0.3596
3957.00,0.3592
3956.00,0.3588
3955.00,0.3583
3954.00,0.3579
3953.00,0.3576
3952.00,0.3573
3951.00,0.3570
3950.00,0.3567
3949.00,0.3564
3948.00,0.3561
3947.00,0.3559
3946.00,0.3556
3945.00,0.3554
3944.00,0.3551
3943.00,0.3549
3942.00,0.3547
3941.00,0.3545
3940.00,0.3544
3939.00,0.3543
3938.00,0.3542
3937.00,0.3542
3936.00,0.3542
3935.00,0.3541
3934.00,0.3541
3933.00,0.3540
3932.00,0.3539
3931.00,0.3539
3930.00,0.3538
3929.00,0.3538
3928.00,0.3538
3927.00,0.3538
3926.00,0.3538
3925.00,0.3538
3924.00,0.3538
3923.00,0.3537
3922.00,0.3537
3921.00,0.3536
3920.00,0.3536
3919.00,0.3536
3918.00,0.3536
3917.00,0.3535
3916.00,0.3534
3915.00,0.3533
3914.00,0.3531
3913.00,0.3530
3912.00,0.3528
3911.00,0.3527
3910.00,0.3526
3909.00,0.3524
3908.00,0.3523
3907.00,0.3522
3906.00,0.3520
3905.00,0.3519
3904.00,0.3518
3903.00,0.3517
3902.00,0.3516
3901.00,0.3516
3900.00,0.3515
3899.00,0.3515
3898.00,0.3514
3897.00,0.3513
3896.00,0.3512
3895.00,0.3511
3894.00,0.3510
3893.00,0.3508
3892.00,0.3507
3891.00,0.3506
3890.00,0.3505
3889.00,0.3503
3888.00,0.3501
3887.00,0.3498
3886.00,0.3496
3885.00,0.3495
3884.00,0.3494
3883.00,0.3493
3882.00,0.3492
3881.00,0.3491
3880.00,0.3491
3879.00,0.3490
3878.00,0.3489
3877.00,0.3487
3876.00,0.3484
3875.00,0.3483
3874.00,0.3483
3873.00,0.3482
3872.00,0.3480
3871.00,0.3477
3870.00,0.3476
3869.00,0.3476
3868.00,0.3475
3867.00,0.3474
3866.00,0.3473
3865.00,0.3472
3864.00,0.3472
3863.00,0.3472
3862.00,0.3471
3861.00,0.3469
3860.00,0.3468
3859.00,0.3467
3858.00,0.3467
3857.00,0.3467
3856.00,0.3466
3855.00,0.3465
3854.00,0.3466
3853.00,0.3467
3852.00,0.3467
3851.00,0.3466
3850.00,0.3465
3849.00,0.3465
3848.00,0.3465
3847.00,0.3466
3846.00,0.3465
3845.00,0.3464
3844.00,0.3463
3843.00,0.3461
3842.00,0.3460
3841.00,0.3458
3840.00,0.3456
3839.00,0.3455
3838.00,0.3454
3837.00,0.3453
3836.00,0.3451
3835.00,0.3449
3834.00,0.3447
3833.00,0.3446
3832.00,0.3444
3831.00,0.3443
3830.00,0.3442
3829.00,0.3441
3828.00,0.3440
3827.00,0.3439
3826.00,0.3438
3825.00,0.3437
3824.00,0.3436
3823.00,0.3434
3822.00,0.3433
3821.00,0.3432
3820.00,0.3432
3819.00,0.3431
3818.00,0.3428
3817.00,0.3427
3816.00,0.3426
3815.00,0.3426
3814.00,0.3424
3813.00,0.3421
3812.00,0.3418
3811.00,0.3416
3810.00,0.3414
3809.00,0.3412
3808.00,0.3408
3807.00,0.3406
3806.00,0.3404
3805.00,0.3402
3804.00,0.3400
3803.00,0.3397
3802.00,0.3395
3801.00,0.3395
3800.00,0.3393
3799.00,0.3391
3798.00,0.3388
3797.00,0.3385
3796.00,0.3384
3795.00,0.3383
3794.00,0.3381
3793.00,0.3379
3792.00,0.3377
3791.00,0.3376
3790.00,0.3376
3789.00,0.3376
3788.00,0.3376
3787.00,0.3375
3786.00,0.3375
3785.00,0.3375
3784.00,0.3375
3783.00,0.3375
3782.00,0.3375
3781.00,0.3375
3780.00,0.3375
3779.00,0.3375
3778.00,0.3375
3777.00,0.3375
3776.00,0.3375
3775.00,0.3375
3774.00,0.3374
3773.00,0.3373
3772.00,0.3372
3771.00,0.3370
3770.00,0.3370
3769.00,0.3369
3768.00,0.3368
3767.00,0.3367
3766.00,0.3365
3765.00,0.3364
3764.00,0.3363
3763.00,0.3362
3762.00,0.3360
3761.00,0.3358
3760.00,0.3357
3759.00,0.3355
3758.00,0.3353
3757.00,0.3352
3756.00,0.3351
3755.00,0.3350
3754.00,0.3349
3753.00,0.3349
3752.00,0.3349
3751.00,0.3348
3750.00,0.3348
3749.00,0.3348
3748.00,0.3349
3747.00,0.3349
3746.00,0.3348
3745.00,0.3348
3744.00,0.3349
3743.00,0.3349
3742.00,0.3347
3741.00,0.3346
3740.00,0.3345
3739.00,0.3344
3738.00,0.3343
3737.00,0.3340
3736.00,0.3338
3735.00,0.3336
3734.00,0.3334
3733.00,0.3332
3732.00,0.3331
3731.00,0.3329
3730.00,0.3328
3729.00,0.3326
3728.00,0.3324
3727.00,0.3323
3726.00,0.3322
3725.00,0.3321
3724.00,0.3320
3723.00,0.3319
3722.00,0.3319
3721.00,0.3318
3720.00,0.3317
3719.00,0.3316
3718.00,0.3315
3717.00,0.3315
3716.00,0.3315
3715.00,0.3315
3714.00,0.3316
3713.00,0.3317
3712.00,0.3318
3711.00,0.3320
3710.00,0.3322
3709.00,0.3324
3708.00,0.3326
3707.00,0.3327
3706.00,0.3327
3705.00,0.3328
3704.00,0.3329
3703.00,0.3330
3702.00,0.3331
3701.00,0.3332
3700.00,0.3332
3699.00,0.3332
3698.00,0.3332
3697.00,0.3333
3696.00,0.3333
3695.00,0.3334
3694.00,0.3334
3693.00,0.3334
3692.00,0.3334
3691.00,0.3335
3690.00,0.3334
3689.00,0.3334
3688.00,0.3335
3687.00,0.3335
3686.00,0.3336
3685.00,0.3337
3684.00,0.3338
3683.00,0.3340
3682.00,0.3341
3681.00,0.3341
3680.00,0.3342
3679.00,0.3343
3678.00,0.3343
3677.00,0.3342
3676.00,0.3342
3675.00,0.3343
3674.00,0.3344
3673.00,0.3344
3672.00,0.3344
3671.00,0.3345
3670.00,0.3347
3669.00,0.3349
3668.00,0.3350
3667.00,0.3350
3666.00,0.3351
3665.00,0.3353
3664.00,0.3355
3663.00,0.3357
3662.00,0.3359
3661.00,0.3361
3660.00,0.3363
3659.00,0.3365
3658.00,0.3366
3657.00,0.3368
3656.00,0.3370
3655.00,0.3373
3654.00,0.3376
3653.00,0.3379
3652.00,0.3383
3651.00,0.3386
3650.00,0.3390
3649.00,0.3394
3648.00,0.3397
3647.00,0.3400
3646.00,0.3404
3645.00,0.3408
3644.00,0.3412
3643.00,0.3417
3642.00,0.3423
3641.00,0.3429
3640.00,0.3436
3639.00,0.3442
3638.00,0.3450
3637.00,0.3457
3636.00,0.3466
3635.00,0.3474
3634.00,0.3483
3633.00,0.3493
3632.00,0.3505
3631.00,0.3519
3630.00,0.3538
3629.00,0.3564
3628.00,0.3591
3627.00,0.3615
3626.00,0.3633
3625.00,0.3645
3624.00,0.3649
3623.00,0.3645
3622.00,0.3631
3621.00,0.3611
3620.00,0.3585
3619.00,0.3558
3618.00,0.3533
3617.00,0.3511
3616.00,0.3495
3615.00,0.3483
3614.00,0.3475
3613.00,0.3471
3612.00,0.3469
3611.00,0.3468
3610.00,0.3468
3609.00,0.3468
3608.00,0.3469
3607.00,0.3470
3606.00,0.3469
3605.00,0.3467
3604.00,0.3464
3603.00,0.3459
3602.00,0.3453
3601.00,0.3445
3600.00,0.3436
3599.00,0.3426
3598.00,0.3416
3597.00,0.3405
3596.00,0.3395
3595.00,0.3384
3594.00,0.3374
3593.00,0.3365
3592.00,0.3357
3591.00,0.3350
3590.00,0.3343
3589.00,0.3337
3588.00,0.3331
3587.00,0.3325
3586.00,0.3320
3585.00,0.3315
3584.00,0.3311
3583.00,0.3307
3582.00,0.3302
3581.00,0.3297
3580.00,0.3292
3579.00,0.3286
3578.00,0.3282
3577.00,0.3278
3576.00,0.3275
3575.00,0.3273
3574.00,0.3271
3573.00,0.3270
3572.00,0.3269
3571.00,0.3268
3570.00,0.3267
3569.00,0.3267
3568.00,0.3267
3567.00,0.3268
3566.00,0.3268
3565.00,0.3269
3564.00,0.3270
3563.00,0.3271
3562.00,0.3272
3561.00,0.3274
3560.00,0.3275
3559.00,0.3275
3558.00,0.3276
3557.00,0.3277
3556.00,0.3279
3555.00,0.3280
3554.00,0.3282
3553.00,0.3285
3552.00,0.3288
3551.00,0.3291
3550.00,0.3293
3549.00,0.3296
3548.00,0.3300
3547.00,0.3304
3546.00,0.3309
3545.00,0.3313
3544.00,0.3318
3543.00,0.3322
3542.00,0.3327
3541.00,0.3332
3540.00,0.3336
3539.00,0.3341
3538.00,0.3346
3537.00,0.3351
3536.00,0.3357
3535.00,0.3362
3534.00,0.3367
3533.00,0.3372
3532.00,0.3377
3531.00,0.3383
3530.00,0.3389
3529.00,0.3396
3528.00,0.3402
3527.00,0.3408
3526.00,0.3415
3525.00,0.3422
3524.00,0.3428
3523.00,0.3435
3522.00,0.3441
3521.00,0.3447
3520.00,0.3453
3519.00,0.3460
3518.00,0.3466
3517.00,0.3473
3516.00,0.3479
3515.00,0.3486
3514.00,0.3494
3513.00,0.3502
3512.00,0.3510
3511.00,0.3519
3510.00,0.3528
3509.00,0.3537
3508.00,0.3546
3507.00,0.3555
3506.00,0.3564
3505.00,0.3572
3504.00,0.3581
3503.00,0.3590
3502.00,0.3599
3501.00,0.3608
3500.00,0.3617
3499.00,0.3626
3498.00,0.3635
3497.00,0.3645
3496.00,0.3654
3495.00,0.3665
3494.00,0.3675
3493.00,0.3685
