Created as New Dataset,
cm-1,A
4000.00,0.3770
3999.00,0.3766
3998.00,0.3762
3997.00,0.3758
3996.00,0.3755
3995.00,0.3751
3994.00,0.3747
3993.00,0.3743
3992.00,0.3739
3991.00,0.3735
3990.00,0.3730
3989.00,0.3725
3988.00,0.3721
3987.00,0.3717
3986.00,0.3713
3985.00,0.3709
3984.00,0.3705
3983.00,0.3700
3982.00,0.3696
3981.00,0.3691
3980.00,0.3687
3979.00,0.3683
3978.00,0.3679
3977.00,0.3676
3976.00,0.3673
3975.00,0.3670
3974.00,0.3666
3973.00,0.3663
3972.00,0.3660
3971.00,0.3656
3970.00,0.3653
3969.00,0.3650
3968.00,0.3647
3967.00,0.3644
3966.00,0.3641
3965.00,0.3639
3964.00,0.3637
3963.00,0.3635
3962.00,0.3632
3961.00,0.3629
3960.00,0.3625
3959.00,0.3622
3958.00,0.3619
3957.00,0.3617
3956.00,0.3614
3955.00,0.3612
3954.00,0.3610
3953.00,0.3609
3952.00,0.3607
3951.00,0.3605
3950.00,0.3604
3949.00,0.3603
3948.00,0.3601
3947.00,0.3599
3946.00,0.3597
3945.00,0.3595
3944.00,0.3593
3943.00,0.3592
3942.00,0.3590
3941.00,0.3588
3940.00,0.3587
3939.00,0.3585
3938.00,0.3584
3937.00,0.3583
3936.00,0.3582
3935.00,0.3582
3934.00,0.3581
3933.00,0.3581
3932.00,0.3581
3931.00,0.3580
3930.00,0.3580
3929.00,0.3580
3928.00,0.3580
3927.00,0.3581
3926.00,0.3581
3925.00,0.3581
3924.00,0.3579
3923.00,0.3578
3922.00,0.3577
3921.00,0.3576
3920.00,0.3576
3919.00,0.3576
3918.00,0.3577
3917.00,0.3577
3916.00,0.3576
3915.00,0.3575
3914.00,0.3574
3913.00,0.3574
3912.00,0.3573
3911.00,0.3572
3910.00,0.3570
3909.00,0.3568
3908.00,0.3567
3907.00,0.3566
3906.00,0.3565
3905.00,0.3565
3904.00,0.3565
3903.00,0.3565
3902.00,0.3565
3901.00,0.3566
3900.00,0.3567
3899.00,0.3566
3898.00,0.3566
3897.00,0.3564
3896.00,0.3563
3895.00,0.3561
3894.00,0.3559
3893.00,0.3558
3892.00,0.3556
3891.00,0.3555
3890.00,0.3552
3889.00,0.3550
3888.00,0.3549
3887.00,0.3548
3886.00,0.3548
3885.00,0.3547
3884.00,0.3545
3883.00,0.3544
3882.00,0.3546
3881.00,0.3547
3880.00,0.3547
3879.00,0.3545
3878.00,0.3543
3877.00,0.3542
3876.00,0.3541
3875.00,0.3539
3874.00,0.3537
3873.00,0.3534
3872.00,0.3532
3871.00,0.3532
3870.00,0.3532
3869.00,0.3530
3868.00,0.3528
3867.00,0.3528
3866.00,0.3528
3865.00,0.3527
3864.00,0.3525
3863.00,0.3523
3862.00,0.3521
3861.00,0.3519
3860.00,0.3517
3859.00,0.3515
3858.00,0.3511
3857.00,0.3508
3856.00,0.3505
3855.00,0.3505
3854.00,0.3506
3853.00,0.3507
3852.00,0.3506
3851.00,0.3505
3850.00,0.3506
3849.00,0.3507
3848.00,0.3508
3847.00,0.3508
3846.00,0.3507
3845.00,0.3506
3844.00,0.3504
3843.00,0.3502
3842.00,0.3500
3841.00,0.3498
3840.00,0.3497
3839.00,0.3497
3838.00,0.3497
3837.00,0.3497
3836.00,0.3496
3835.00,0.3496
3834.00,0.3496
3833.00,0.3496
3832.00,0.3496
3831.00,0.3494
3830.00,0.3492
3829.00,0.3491
3828.00,0.3490
3827.00,0.3488
3826.00,0.3486
3825.00,0.3483
3824.00,0.3480
3823.00,0.3479
3822.00,0.3480
3821.00,0.3479
3820.00,0.3477
3819.00,0.3474
3818.00,0.3474
3817.00,0.3475
3816.00,0.3474
3815.00,0.3472
3814.00,0.3469
3813.00,0.3467
3812.00,0.3466
3811.00,0.3464
3810.00,0.3461
3809.00,0.3459
3808.00,0.3457
3807.00,0.3456
3806.00,0.3453
3805.00,0.3450
3804.00,0.3448
3803.00,0.3447
3802.00,0.3447
3801.00,0.3444
3800.00,0.3441
3799.00,0.3439
3798.00,0.3439
3797.00,0.3439
3796.00,0.3439
3795.00,0.3437
3794.00,0.3435
3793.00,0.3433
3792.00,0.3430
3791.00,0.3427
3790.00,0.3423
3789.00,0.3421
3788.00,0.3419
3787.00,0.3417
3786.00,0.3415
3785.00,0.3413
3784.00,0.3411
3783.00,0.3409
3782.00,0.3408
3781.00,0.3406
3780.00,0.3405
3779.00,0.3404
3778.00,0.3402
3777.00,0.3401
3776.00,0.3400
3775.00,0.3399
3774.00,0.3398
3773.00,0.3396
3772.00,0.3394
3771.00,0.3392
3770.00,0.3390
3769.00,0.3388
3768.00,0.3386
3767.00,0.3385
3766.00,0.3385
3765.00,0.3384
3764.00,0.3382
3763.00,0.3380
3762.00,0.3378
3761.00,0.3377
3760.00,0.3375
3759.00,0.3373
3758.00,0.3371
3757.00,0.3369
3756.00,0.3366
3755.00,0.3363
3754.00,0.3360
3753.00,0.3357
3752.00,0.3355
3751.00,0.3353
3750.00,0.3352
3749.00,0.3351
3748.00,0.3350
3747.00,0.3350
3746.00,0.3351
3745.00,0.3353
3744.00,0.3353
3743.00,0.3351
3742.00,0.3349
3741.00,0.3348
3740.00,0.3346
3739.00,0.3344
3738.00,0.3342
3737.00,0.3340
3736.00,0.3339
3735.00,0.3337
3734.00,0.3337
3733.00,0.3338
3732.00,0.3339
3731.00,0.3339
3730.00,0.3337
3729.00,0.3335
3728.00,0.3333
3727.00,0.3331
3726.00,0.3329
3725.00,0.3326
3724.00,0.3324
3723.00,0.3323
3722.00,0.3321
3721.00,0.3320
3720.00,0.3319
3719.00,0.3318
3718.00,0.3316
3717.00,0.3314
3716.00,0.3311
3715.00,0.3309
3714.00,0.3309
3713.00,0.3308
3712.00,0.3309
3711.00,0.3309
3710.00,0.3310
3709.00,0.3311
3708.00,0.3312
3707.00,0.3313
3706.00,0.3312
3705.00,0.3311
3704.00,0.3311
3703.00,0.3310
3702.00,0.3310
3701.00,0.3310
3700.00,0.3310
3699.00,0.3311
3698.00,0.3312
3697.00,0.3313
3696.00,0.3313
3695.00,0.3312
3694.00,0.3310
3693.00,0.3309
3692.00,0.3308
3691.00,0.3308
3690.00,0.3309
3689.00,0.3310
3688.00,0.3311
3687.00,0.3312
3686.00,0.3313
3685.00,0.3314
3684.00,0.3314
3683.00,0.3313
3682.00,0.3310
3681.00,0.3308
3680.00,0.3305
3679.00,0.3303
3678.00,0.3301
3677.00,0.3302
3676.00,0.3304
3675.00,0.3305
3674.00,0.3305
3673.00,0.3307
3672.00,0.3310
3671.00,0.3313
3670.00,0.3315
3669.00,0.3316
3668.00,0.3318
3667.00,0.3321
3666.00,0.3325
3665.00,0.3330
3664.00,0.3335
3663.00,0.3341
3662.00,0.3347
3661.00,0.3355
3660.00,0.3364
3659.00,0.3376
3658.00,0.3393
3657.00,0.3414
3656.00,0.3437
3655.00,0.3460
3654.00,0.3481
3653.00,0.3501
3652.00,0.3520
3651.00,0.3536
3650.00,0.3546
3649.00,0.3547
3648.00,0.3542
3647.00,0.3533
3646.00,0.3520
3645.00,0.3506
3644.00,0.3490
3643.00,0.3474
3642.00,0.3458
3641.00,0.3443
3640.00,0.3429
3639.00,0.3418
3638.00,0.3409
3637.00,0.3401
3636.00,0.3396
3635.00,0.3393
3634.00,0.3389
3633.00,0.3386
3632.00,0.3383
3631.00,0.3381
3630.00,0.3381
3629.00,0.3382
3628.00,0.3382
3627.00,0.3383
